pokemon,ability,is_hidden,slot
p_aa6a22f9,a_ea1abf54,1,3
p_24f77b9d,a_a56d16b3,0,1
p_24f77b9d,a_f0c1322e,0,2
p_24f77b9d,a_a88153cd,1,3
p_2e7897ff,a_1c609243,0,1
p_2e7897ff,a_b2a0c953,0,2
p_2e7897ff,a_f0c1322e,1,3
p_b67ba255,a_1c609243,0,1
p_b67ba255,a_b2a0c953,0,2
p_b67ba255,a_f0c1322e,1,3
p_2e4486ce,a_fb761663,0,1
p_2e4486ce,a_7fb884bb,1,3
p_6f5fa1da,a_72847a9c,0,1
p_8e66e422,a_1ea344d1,0,1
p_8e66e422,a_93029957,1,3
p_4c4fa499,a_72847a9c,0,1
p_c9f84eee,a_fb761663,0,1
p_c9f84eee,a_b5a89028,1,3
p_0f82a606,a_229f5c57,0,1
p_0f82a606,a_64216c1d,0,2
p_0f82a606,a_6a9da394,1,3
p_e8403e01,a_229f5c57,0,1
p_e8403e01,a_64216c1d,0,2
p_e8403e01,a_6a9da394,1,3
p_f636ec5f,a_229f5c57,0,1
p_f636ec5f,a_64216c1d,0,2
p_f636ec5f,a_6a9da394,1,3
p_96ddbd3e,a_56747035,0,1
p_96ddbd3e,a_cbb1bad0,0,2
p_96ddbd3e,a_065f90d4,1,3
p_646c471b,a_56747035,0,1
p_646c471b,a_cbb1bad0,0,2
p_646c471b,a_065f90d4,1,3
p_2721938f,a_56747035,0,1
p_2721938f,a_cbb1bad0,0,2
p_2721938f,a_065f90d4,1,3
p_0f6112b0,a_7c125a84,0,1
p_0f6112b0,a_3a0c10c5,1,3
p_f50aac19,a_7c125a84,0,1
p_f50aac19,a_3a0c10c5,1,3
p_10db75e9,a_bb58525f,0,1
p_10db75e9,a_35d36244,0,2
p_10db75e9,a_64216c1d,1,3
p_3636f88c,a_bb58525f,0,1
p_3636f88c,a_c24f20b8,0,2
p_3636f88c,a_64216c1d,1,3
p_ef29d877,a_0887a343,0,1
p_ef29d877,a_5f2264a8,0,2
p_ef29d877,a_2cb30029,1,3
p_3a2592f8,a_0887a343,0,1
p_3a2592f8,a_5f2264a8,0,2
p_3a2592f8,a_2cb30029,1,3
p_89667662,a_0887a343,0,1
p_89667662,a_5f2264a8,0,2
p_89667662,a_2cb30029,1,3
p_f888734b,a_229f5c57,0,1
p_f888734b,a_64216c1d,1,3
p_273e2d4c,a_a56d16b3,0,1
p_273e2d4c,a_4d998458,1,3
p_c44616f1,a_b67d65c2,0,1
p_c44616f1,a_34aedc30,0,2
p_c44616f1,a_f0c1322e,1,3
p_5312db94,a_b67d65c2,0,1
p_5312db94,a_34aedc30,0,2
p_5312db94,a_af9da1de,1,3
p_d7d78042,a_72a87329,0,1
p_0aca48dc,a_b96e46b2,0,1
p_8f5f4663,a_72a87329,0,1
p_abf4ea48,a_b5a89028,0,1
p_abf4ea48,a_7fb884bb,1,3
p_7c7e59d7,a_ad772062,0,1
p_7c7e59d7,a_d37ac899,1,3
p_f51d937a,a_d60513f8,0,1
p_62c2c145,a_601c3b4c,0,1
p_62c2c145,a_ea1abf54,1,3
p_e67b6392,a_601c3b4c,0,1
p_e67b6392,a_3a0c10c5,1,3
p_f6b8126c,a_601c3b4c,0,1
p_f6b8126c,a_3a0c10c5,1,3
p_4c8fa9a4,a_9f08fb19,0,1
p_4c8fa9a4,a_7c125a84,0,2
p_4c8fa9a4,a_65d9ec6e,1,3
p_b9c10e38,a_9f08fb19,0,1
p_b9c10e38,a_7c125a84,0,2
p_b9c10e38,a_65d9ec6e,1,3
p_c088c721,a_9f08fb19,0,1
p_c088c721,a_491c37d2,0,2
p_c088c721,a_99018537,1,3
p_492f61d1,a_1b71dd1f,0,1
p_492f61d1,a_8685a719,0,2
p_492f61d1,a_3c9859b5,1,3
p_5c5ad1c8,a_b490189c,0,1
p_5c5ad1c8,a_3a52e2d2,0,2
p_5c5ad1c8,a_efab29c1,1,3
p_79524aa5,a_b490189c,0,1
p_79524aa5,a_3a52e2d2,0,2
p_79524aa5,a_efab29c1,1,3
p_85758b11,a_bb58525f,0,1
p_85758b11,a_53b3daa5,0,2
p_85758b11,a_8d06b98e,1,3
p_8cb549cc,a_82338785,0,1
p_8cb549cc,a_a56d16b3,0,2
p_8cb549cc,a_65d9ec6e,1,3
p_97bdb32a,a_1b71dd1f,0,1
p_97bdb32a,a_63decacf,0,2
p_97bdb32a,a_0b23fb42,1,3
p_d7d44e26,a_1b71dd1f,0,1
p_d7d44e26,a_63decacf,0,2
p_d7d44e26,a_0b23fb42,1,3
p_2fcb886a,a_1b71dd1f,0,1
p_2fcb886a,a_63decacf,0,2
p_2fcb886a,a_0b23fb42,1,3
p_593bc054,a_4b597dfc,0,1
p_593bc054,a_2cb30029,1,3
p_05f31fc0,a_4b597dfc,0,1
p_05f31fc0,a_2cb30029,1,3
p_48285516,a_d6055983,0,1
p_48285516,a_d25ef48e,0,2
p_48285516,a_e7537330,1,3
p_8c338966,a_d6055983,0,1
p_8c338966,a_d25ef48e,0,2
p_8c338966,a_e7537330,1,3
p_58ff1531,a_ff9e1d74,0,1
p_58ff1531,a_d25ef48e,1,3
p_5ec2a6cf,a_e7537330,0,1
p_5ec2a6cf,a_b2e93c65,1,3
p_8b95902f,a_8b57d71f,0,1
p_8b95902f,a_1ea344d1,0,2
p_8b95902f,a_8d06b98e,1,3
p_1209a97f,a_2aeaaf63,0,1
p_1209a97f,a_24b89273,0,2
p_1209a97f,a_8d06b98e,1,3
p_519dbe3c,a_57fd0ee4,0,1
p_519dbe3c,a_e00dbd35,0,2
p_519dbe3c,a_896286fe,1,3
p_31555270,a_e4d8d336,0,1
p_31555270,a_4d29c929,0,2
p_31555270,a_b2a0c953,1,3
p_7a2cf64f,a_e4d8d336,0,1
p_7a2cf64f,a_4d29c929,0,2
p_7a2cf64f,a_b2a0c953,1,3
p_fed79c83,a_3fe0d2c1,0,1
p_fed79c83,a_ad772062,1,3
p_c1b58d82,a_3fe0d2c1,0,1
p_c1b58d82,a_ad772062,1,3
p_9456cc33,a_21abe252,0,1
p_9456cc33,a_2aeaaf63,0,2
p_9456cc33,a_725cd6e2,1,3
p_3c86d30b,a_21abe252,0,1
p_3c86d30b,a_2aeaaf63,0,2
p_3c86d30b,a_725cd6e2,1,3
p_cb8f4a17,a_2aeaaf63,0,1
p_cb8f4a17,a_d039d681,0,2
p_cb8f4a17,a_6a9da394,1,3
p_5c11ba36,a_a8c57099,0,1
p_5c11ba36,a_c68511c9,0,2
p_5c11ba36,a_a6de238b,1,3
p_98352e7e,a_e7fdba7e,0,1
p_98352e7e,a_8bd68dfb,0,2
p_98352e7e,a_74c13cf9,1,3
p_88c42afd,a_9f08fb19,0,1
p_88c42afd,a_6a9da394,0,2
p_88c42afd,a_b2a0c953,1,3
p_04a5b1de,a_9f08fb19,0,1
p_04a5b1de,a_6a9da394,0,2
p_04a5b1de,a_b2a0c953,1,3
p_e955ba4e,a_6a9da394,0,1
p_e955ba4e,a_5b424c56,0,2
p_e955ba4e,a_80646835,1,3
p_feeb7397,a_82338785,0,1
p_feeb7397,a_fa459c39,0,2
p_feeb7397,a_65d9ec6e,1,3
p_5ff70ec8,a_2c57410b,0,1
p_1db40e64,a_2c57410b,0,1
p_ed494e65,a_731adbf7,0,1
p_ed494e65,a_1293f6dd,1,3
p_71ed7ac4,a_731adbf7,0,1
p_71ed7ac4,a_1293f6dd,1,3
p_42317f4f,a_57fd0ee4,0,1
p_42317f4f,a_45e057f0,1,3
p_1430d2dc,a_57fd0ee4,0,1
p_1430d2dc,a_45e057f0,1,3
p_98b706f2,a_43354e29,0,1
p_98b706f2,a_63b9db3e,1,3
p_32759e0d,a_72847a9c,0,1
p_32759e0d,a_d37ac899,1,3
p_cdf5aa1a,a_2c57410b,0,1
p_17f40b54,a_2c57410b,0,1
p_91ba363e,a_2aeaaf63,0,1
p_91ba363e,a_cca79a5a,0,2
p_91ba363e,a_35d36244,1,3
p_fa3363c6,a_2aeaaf63,0,1
p_fa3363c6,a_cca79a5a,0,2
p_fa3363c6,a_35d36244,1,3
p_507c2ae9,a_82338785,0,1
p_507c2ae9,a_74c13cf9,0,2
p_507c2ae9,a_567efb54,1,3
p_ea130658,a_82338785,0,1
p_ea130658,a_74c13cf9,0,2
p_ea130658,a_567efb54,1,3
p_1223c81f,a_2c57410b,0,1
p_f87fd20a,a_2c57410b,0,1
p_3285d669,a_cf82dcae,0,1
p_3285d669,a_4c240133,1,3
p_1333a9b7,a_cf82dcae,0,1
p_1333a9b7,a_4c240133,1,3
p_90f0fa20,a_0f834476,0,1
p_90f0fa20,a_229f5c57,1,3
p_5751e647,a_0f834476,0,1
p_5751e647,a_229f5c57,1,3
p_159bc631,a_229f5c57,0,1
p_159bc631,a_2aeaaf63,0,2
p_159bc631,a_567efb54,1,3
p_1b189b60,a_76522ade,0,1
p_1b189b60,a_53a406ed,0,2
p_1b189b60,a_b490189c,1,3
p_f8169f06,a_e338c38e,0,1
p_7f09f90b,a_243c8559,0,1
p_7f09f90b,a_7215c9ea,1,3
p_a83bd130,a_a09b2481,0,1
p_a83bd130,a_03a5ab58,0,2
p_a83bd130,a_9ff71867,1,3
p_5afc5587,a_a09b2481,0,1
p_5afc5587,a_03a5ab58,0,2
p_5afc5587,a_9ff71867,1,3
p_7efb5031,a_2c57410b,0,1
p_7efb5031,a_03a5ab58,1,3
p_840c2dae,a_725cd6e2,0,1
p_840c2dae,a_03a5ab58,1,3
p_0d51e629,a_56747035,0,1
p_0d51e629,a_a628d4fe,0,2
p_0d51e629,a_9f64aedf,1,3
p_662dfea4,a_2c57410b,0,1
p_3141a2bf,a_725cd6e2,0,1
p_3141a2bf,a_230a65e6,0,2
p_3141a2bf,a_892a94dd,1,3
p_abaf6f48,a_9e0b713e,0,1
p_abaf6f48,a_2cb30029,1,3
p_24441f1a,a_07dadac8,0,1
p_24441f1a,a_2d22d2bf,0,2
p_24441f1a,a_c3550482,1,3
p_49979249,a_07dadac8,0,1
p_49979249,a_2d22d2bf,0,2
p_49979249,a_c3550482,1,3
p_87572f69,a_9f08fb19,0,1
p_87572f69,a_2d22d2bf,0,2
p_87572f69,a_2aeaaf63,1,3
p_6e74a1c6,a_9f08fb19,0,1
p_6e74a1c6,a_2d22d2bf,0,2
p_6e74a1c6,a_2aeaaf63,1,3
p_c153f899,a_9f08fb19,0,1
p_c153f899,a_2d22d2bf,0,2
p_c153f899,a_2aeaaf63,1,3
p_fda977aa,a_74c13cf9,0,1
p_fda977aa,a_ea1abf54,1,3
p_dfb59552,a_229f5c57,0,1
p_dfb59552,a_21abe252,1,3
p_0249651b,a_229f5c57,0,1
p_0249651b,a_35d36244,1,3
p_2c72f2eb,a_229f5c57,0,1
p_2c72f2eb,a_63decacf,0,2
p_2c72f2eb,a_1b71dd1f,1,3
p_28ec9002,a_229f5c57,0,1
p_28ec9002,a_35d36244,1,3
p_6051ecec,a_63decacf,0,1
p_6051ecec,a_65d9ec6e,1,3
p_b9bccedf,a_63decacf,0,1
p_b9bccedf,a_b99ab67a,1,3
p_ada7ab36,a_a56d16b3,0,1
p_ada7ab36,a_a88153cd,1,3
p_b11ce1a4,a_bdb0d5a5,0,1
p_b11ce1a4,a_b5724cba,1,3
p_0faa13ce,a_bdb0d5a5,0,1
p_0faa13ce,a_b5724cba,1,3
p_64e5c334,a_bdb0d5a5,0,1
p_64e5c334,a_b5724cba,1,3
p_6eb1b031,a_bdb0d5a5,0,1
p_6eb1b031,a_1b71dd1f,1,3
p_56b99934,a_bdb0d5a5,0,1
p_56b99934,a_2d22d2bf,1,3
p_afd8a72a,a_bdb0d5a5,0,1
p_afd8a72a,a_b5724cba,1,3
p_71f3299e,a_2c57410b,0,1
p_7905cfda,a_2c57410b,0,1
p_d7ed3c9e,a_c24f20b8,0,1
p_4a117d08,a_8bd68dfb,0,1
p_d1ba6da7,a_660ee062,0,1
p_9fa66810,a_fba851dd,0,1
p_722351a7,a_725cd6e2,0,1
p_1f0c3ead,a_4b647701,0,1
p_1f0c3ead,a_74c13cf9,1,3
p_36b645c7,a_4b647701,0,1
p_36b645c7,a_74c13cf9,1,3
p_30736fbc,a_4b647701,0,1
p_30736fbc,a_74c13cf9,1,3
p_c1d700d1,a_34112778,0,1
p_c1d700d1,a_997b777b,1,3
p_7e4f5e49,a_34112778,0,1
p_7e4f5e49,a_997b777b,1,3
p_04c4d843,a_34112778,0,1
p_04c4d843,a_997b777b,1,3
p_7c5975f6,a_b319852b,0,1
p_7c5975f6,a_d53f6dec,1,3
p_0edd726e,a_b319852b,0,1
p_0edd726e,a_d53f6dec,1,3
p_0bb5aa77,a_b319852b,0,1
p_0bb5aa77,a_d53f6dec,1,3
p_19dba4ec,a_bb58525f,0,1
p_19dba4ec,a_0bfbda0f,1,3
p_00eb812d,a_a56d16b3,0,1
p_00eb812d,a_0bfbda0f,1,3
p_150bb3c2,a_a56d16b3,0,1
p_150bb3c2,a_0bfbda0f,1,3
p_e85d495f,a_d039d681,0,1
p_e85d495f,a_6a360997,0,2
p_e85d495f,a_c3550482,1,3
p_be3fc5e5,a_d039d681,0,1
p_be3fc5e5,a_6a360997,0,2
p_be3fc5e5,a_c3550482,1,3
p_c05131a8,a_72847a9c,0,1
p_c05131a8,a_7fb884bb,1,3
p_f838f141,a_1ea344d1,0,1
p_f838f141,a_af9da1de,1,3
p_1f98e775,a_93029957,0,1
p_1f98e775,a_a56d16b3,0,2
p_1f98e775,a_7c125a84,1,3
p_fe345963,a_93029957,0,1
p_fe345963,a_a56d16b3,0,2
p_fe345963,a_7c125a84,1,3
p_98f45114,a_93029957,0,1
p_98f45114,a_a56d16b3,0,2
p_98f45114,a_7c125a84,1,3
p_ae142d13,a_57fd0ee4,0,1
p_ae142d13,a_e00dbd35,0,2
p_ae142d13,a_896286fe,1,3
p_75142d8c,a_57fd0ee4,0,1
p_75142d8c,a_e00dbd35,0,2
p_75142d8c,a_af9da1de,1,3
p_6fb62a10,a_a496f747,0,1
p_6fb62a10,a_65d9ec6e,1,3
p_640119b2,a_a496f747,0,1
p_640119b2,a_65d9ec6e,1,3
p_a28f89bb,a_1b71dd1f,0,1
p_a28f89bb,a_601c3b4c,1,3
p_73fe97cc,a_1b71dd1f,0,1
p_73fe97cc,a_601c3b4c,1,3
p_619d6e5a,a_72847a9c,0,1
p_619d6e5a,a_b99ab67a,1,3
p_15def612,a_cca79a5a,0,1
p_15def612,a_b99ab67a,1,3
p_8357f02c,a_1ea344d1,0,1
p_8357f02c,a_24b89273,1,3
p_a0f8647e,a_3acdb0b8,0,1
p_a0f8647e,a_c62d688b,1,3
p_3aa0638a,a_725cd6e2,0,1
p_3aa0638a,a_4d998458,1,3
p_b440568d,a_7fb884bb,0,1
p_b440568d,a_1c609243,0,2
p_b440568d,a_b2e93c65,1,3
p_f8521602,a_229f5c57,0,1
p_f8521602,a_21abe252,1,3
p_882215ab,a_229f5c57,0,1
p_882215ab,a_21abe252,1,3
p_a90698e9,a_56747035,0,1
p_1a51f525,a_ae253dd9,0,1
p_07dbc2ec,a_4d29c929,0,1
p_07dbc2ec,a_4c240133,0,2
p_07dbc2ec,a_3c9859b5,1,3
p_94a67b97,a_4d29c929,0,1
p_94a67b97,a_4c240133,0,2
p_94a67b97,a_3c9859b5,1,3
p_290cff8f,a_af9da1de,0,1
p_290cff8f,a_1c609243,0,2
p_290cff8f,a_b73042c9,1,3
p_a187f4c5,a_faaeb3e3,0,1
p_a187f4c5,a_b948aa04,0,2
p_a187f4c5,a_2b54ea98,1,3
p_525ad8a3,a_faaeb3e3,0,1
p_525ad8a3,a_b948aa04,0,2
p_525ad8a3,a_2b54ea98,1,3
p_33f3ea86,a_7fb884bb,0,1
p_33f3ea86,a_3def56fa,0,2
p_33f3ea86,a_3e6ac5f2,1,3
p_2ce2f5aa,a_b490189c,0,1
p_2ce2f5aa,a_3def56fa,0,2
p_2ce2f5aa,a_3e6ac5f2,1,3
p_7cb536a7,a_2c57410b,0,1
p_097f2d54,a_a09b2481,0,1
p_097f2d54,a_230a65e6,0,2
p_097f2d54,a_a88153cd,1,3
p_e678e55b,a_3e6ac5f2,0,1
p_e678e55b,a_6a9da394,0,2
p_e678e55b,a_bb58525f,1,3
p_9aa61ec7,a_9f08fb19,0,1
p_9aa61ec7,a_6a9da394,0,2
p_9aa61ec7,a_d53f6dec,1,3
p_9b4d9791,a_2c57410b,0,1
p_6367b73e,a_e6b409d0,0,1
p_6367b73e,a_faaeb3e3,0,2
p_6367b73e,a_bb58525f,1,3
p_d0755c89,a_e6b409d0,0,1
p_d0755c89,a_faaeb3e3,0,2
p_d0755c89,a_bb58525f,1,3
p_3753b7cf,a_2c57410b,0,1
p_3753b7cf,a_9f6196d0,0,2
p_3753b7cf,a_0b23fb42,1,3
p_1f507cce,a_2c57410b,0,1
p_1f507cce,a_9f6196d0,0,2
p_1f507cce,a_0b23fb42,1,3
p_071915c1,a_1b71dd1f,0,1
p_071915c1,a_63decacf,0,2
p_071915c1,a_ea1abf54,1,3
p_b32547b3,a_601c3b4c,0,1
p_b32547b3,a_738a7ea7,0,2
p_b32547b3,a_af9da1de,1,3
p_40ef56c0,a_57fd0ee4,0,1
p_40ef56c0,a_fba851dd,0,2
p_40ef56c0,a_a7b3047d,1,3
p_cc6c4e93,a_bb58525f,0,1
p_cc6c4e93,a_5b424c56,0,2
p_cc6c4e93,a_b5a1613d,1,3
p_5dfc29e2,a_725cd6e2,0,1
p_5dfc29e2,a_d37ac899,1,3
p_565f4e4f,a_731adbf7,0,1
p_565f4e4f,a_3fe0d2c1,1,3
p_36f75a00,a_731adbf7,0,1
p_36f75a00,a_3fe0d2c1,1,3
p_1f8b3b12,a_731adbf7,0,1
p_1f8b3b12,a_3fe0d2c1,1,3
p_e6f20e53,a_1c609243,0,1
p_e6f20e53,a_9f08fb19,0,2
p_e6f20e53,a_b2a0c953,1,3
p_083b23ee,a_cfdfc529,0,1
p_083b23ee,a_07dadac8,0,2
p_083b23ee,a_8d06b98e,1,3
p_cc28c80c,a_cfdfc529,0,1
p_cc28c80c,a_07dadac8,0,2
p_cc28c80c,a_892a94dd,1,3
p_ff4d1e4e,a_8791c681,0,1
p_ff4d1e4e,a_3c9859b5,1,3
p_f7e90316,a_8791c681,0,1
p_f7e90316,a_3c9859b5,1,3
p_1cc20b48,a_0f834476,0,1
p_1cc20b48,a_07082d17,0,2
p_1cc20b48,a_bb58525f,1,3
p_826bf6d6,a_0f834476,0,1
p_826bf6d6,a_07082d17,0,2
p_826bf6d6,a_bb58525f,1,3
p_96e505a9,a_cca79a5a,0,1
p_96e505a9,a_36617626,0,2
p_96e505a9,a_947904ea,1,3
p_10ea2cd6,a_cca79a5a,0,1
p_10ea2cd6,a_36617626,0,2
p_10ea2cd6,a_947904ea,1,3
p_3ad2b091,a_2c57410b,0,1
p_557a542a,a_229f5c57,0,1
p_557a542a,a_4c240133,0,2
p_557a542a,a_21abe252,1,3
p_df880bcb,a_229f5c57,0,1
p_df880bcb,a_4c240133,0,2
p_df880bcb,a_21abe252,1,3
p_017d6fd1,a_229f5c57,0,1
p_017d6fd1,a_1293f6dd,0,2
p_017d6fd1,a_21abe252,1,3
p_a924572d,a_47c9347e,0,1
p_a924572d,a_601c3b4c,1,3
p_7b7e4da3,a_47c9347e,0,1
p_7b7e4da3,a_601c3b4c,1,3
p_76c8ee3a,a_725cd6e2,0,1
p_76c8ee3a,a_065f90d4,1,3
p_1d082332,a_8685a719,0,1
p_1d082332,a_1b71dd1f,0,2
p_1d082332,a_bda23071,1,3
p_30643a25,a_6a9da394,0,1
p_30643a25,a_2aeaaf63,0,2
p_30643a25,a_45e057f0,1,3
p_178de45c,a_d25ef48e,0,1
p_178de45c,a_c68511c9,0,2
p_178de45c,a_0bfbda0f,1,3
p_509ebd6d,a_56747035,0,1
p_509ebd6d,a_896286fe,0,2
p_509ebd6d,a_652b5f11,1,3
p_694a7703,a_ba91099e,0,1
p_694a7703,a_b96e46b2,1,3
p_7999fb59,a_97c2e19b,0,1
p_7999fb59,a_b96e46b2,1,3
p_327b708e,a_c62d688b,0,1
p_327b708e,a_fba851dd,0,2
p_327b708e,a_230a65e6,1,3
p_bba44793,a_ad772062,0,1
p_bba44793,a_24b89273,0,2
p_bba44793,a_03a5ab58,1,3
p_b111e07a,a_896286fe,0,1
p_b111e07a,a_56747035,1,3
p_7401595b,a_3d04f428,0,1
p_7401595b,a_2d22d2bf,1,3
p_aa600ae0,a_82338785,0,1
p_aa600ae0,a_731adbf7,0,2
p_aa600ae0,a_34aedc30,1,3
p_932674c5,a_2aeaaf63,0,1
p_932674c5,a_3d04f428,0,2
p_932674c5,a_9f08fb19,1,3
p_7cb58f2c,a_567efb54,0,1
p_7cb58f2c,a_418d8454,0,2
p_7cb58f2c,a_bda23071,1,3
p_47f6872f,a_cfdfc529,0,1
p_47f6872f,a_892a94dd,1,3
p_d91f31d3,a_1b71dd1f,0,1
p_d91f31d3,a_8685a719,0,2
p_d91f31d3,a_3c9859b5,1,3
p_b2950114,a_725cd6e2,0,1
p_b2950114,a_03a5ab58,1,3
p_e80523c9,a_3d04f428,0,1
p_e80523c9,a_9ff71867,1,3
p_d2b1ef1b,a_2c57410b,0,1
p_0759d80f,a_2c57410b,0,1
p_763895c3,a_2c57410b,0,1
p_7d1aca35,a_2c57410b,0,1
p_7a75f7ef,a_725cd6e2,0,1
p_7a75f7ef,a_2cb30029,1,3
p_f33a81bc,a_725cd6e2,0,1
p_f33a81bc,a_2cb30029,1,3
p_17445a86,a_e4d1c84b,0,1
p_17445a86,a_97c2e19b,1,3
p_1b3a38ce,a_5cc0fd44,0,1
p_7377b67a,a_725cd6e2,0,1
p_7377b67a,a_2cb30029,1,3
p_c8f88dab,a_2c57410b,0,1
p_7254cb20,a_35d36244,0,1
p_bf8a51a9,a_35d36244,0,1
p_5e73b1a4,a_97554c05,0,1
p_1f98be64,a_57fd0ee4,0,1
p_1f4e0cd6,a_0fe2cd74,0,1
p_32febb4c,a_ba9d71e6,0,1
p_3afa3b1f,a_4b647701,0,1
p_3afa3b1f,a_80646835,1,3
p_dd2fedc0,a_4b647701,0,1
p_dd2fedc0,a_80646835,1,3
p_48c60354,a_4b647701,0,1
p_48c60354,a_80646835,1,3
p_c77e9ecb,a_34112778,0,1
p_c77e9ecb,a_9f08fb19,1,3
p_9e0025a5,a_34112778,0,1
p_9e0025a5,a_9f08fb19,1,3
p_3ad56faa,a_34112778,0,1
p_3ad56faa,a_0bfbda0f,1,3
p_ce84ba7d,a_b319852b,0,1
p_ce84ba7d,a_74c13cf9,1,3
p_6f29895f,a_b319852b,0,1
p_6f29895f,a_74c13cf9,1,3
p_5ee8115b,a_b319852b,0,1
p_5ee8115b,a_74c13cf9,1,3
p_9c93f5b8,a_7fb884bb,0,1
p_9c93f5b8,a_bb58525f,0,2
p_9c93f5b8,a_bda23071,1,3
p_97217573,a_8b57d71f,0,1
p_97217573,a_bb58525f,0,2
p_97217573,a_bda23071,1,3
p_00fdc688,a_b96e46b2,0,1
p_00fdc688,a_1c609243,0,2
p_00fdc688,a_7fb884bb,1,3
p_4016f070,a_a56d16b3,0,1
p_4016f070,a_c71c1882,0,2
p_4016f070,a_3a0c10c5,1,3
p_8bbbcbd2,a_a56d16b3,0,1
p_8bbbcbd2,a_c71c1882,0,2
p_8bbbcbd2,a_3a0c10c5,1,3
p_75bacc45,a_3e6ac5f2,0,1
p_75bacc45,a_b948aa04,0,2
p_75bacc45,a_8d06b98e,1,3
p_09a31d96,a_3e6ac5f2,0,1
p_09a31d96,a_b948aa04,0,2
p_09a31d96,a_8d06b98e,1,3
p_6bd4cb18,a_b2a0c953,0,1
p_6bd4cb18,a_4b647701,1,3
p_b09c5025,a_b2a0c953,0,1
p_b09c5025,a_4b647701,1,3
p_22308fcc,a_b2a0c953,0,1
p_22308fcc,a_34112778,1,3
p_db512e2e,a_b2a0c953,0,1
p_db512e2e,a_34112778,1,3
p_ee85c34a,a_b2a0c953,0,1
p_ee85c34a,a_b319852b,1,3
p_1a804c5b,a_b2a0c953,0,1
p_1a804c5b,a_b319852b,1,3
p_5f90d022,a_98b80711,0,1
p_5f90d022,a_0887a343,0,2
p_5f90d022,a_2cb30029,1,3
p_822cd7f5,a_98b80711,0,1
p_822cd7f5,a_0887a343,0,2
p_822cd7f5,a_2cb30029,1,3
p_688f8a9c,a_b5a1613d,0,1
p_688f8a9c,a_230a65e6,0,2
p_688f8a9c,a_93029957,1,3
p_a3c2abea,a_b5a1613d,0,1
p_a3c2abea,a_230a65e6,0,2
p_a3c2abea,a_93029957,1,3
p_1c5b97b2,a_b5a1613d,0,1
p_1c5b97b2,a_230a65e6,0,2
p_1c5b97b2,a_93029957,1,3
p_b3f1f2ca,a_d25ef48e,0,1
p_b3f1f2ca,a_ba91099e,0,2
p_b3f1f2ca,a_99018537,1,3
p_3ba2c866,a_d25ef48e,0,1
p_3ba2c866,a_ba91099e,0,2
p_3ba2c866,a_99018537,1,3
p_f62dc024,a_1b71dd1f,0,1
p_f62dc024,a_42a15ba8,0,2
p_f62dc024,a_3c9859b5,1,3
p_870be1ee,a_1b71dd1f,0,1
p_870be1ee,a_42a15ba8,0,2
p_870be1ee,a_3c9859b5,1,3
p_660bbb9e,a_1b71dd1f,0,1
p_660bbb9e,a_8791c681,0,2
p_660bbb9e,a_3c9859b5,1,3
p_33f48ea4,a_6a360997,0,1
p_33f48ea4,a_3def56fa,0,2
p_33f48ea4,a_d039d681,1,3
p_d9097c4c,a_6a360997,0,1
p_d9097c4c,a_3def56fa,0,2
p_d9097c4c,a_d039d681,1,3
p_cec76c79,a_c71c1882,0,1
p_cec76c79,a_3c9859b5,0,2
p_cec76c79,a_a496f747,1,3
p_2f87674d,a_c71c1882,0,1
p_2f87674d,a_3c9859b5,0,2
p_2f87674d,a_a496f747,1,3
p_c6f743a1,a_50cd1977,0,1
p_c6f743a1,a_652b5f11,0,2
p_c6f743a1,a_3def56fa,1,3
p_ed0eadfb,a_7c125a84,0,1
p_ed0eadfb,a_65d9ec6e,0,2
p_ed0eadfb,a_997b777b,1,3
p_a03b2eb3,a_7c125a84,0,1
p_a03b2eb3,a_65d9ec6e,0,2
p_a03b2eb3,a_997b777b,1,3
p_e19d803f,a_7c125a84,0,1
p_e19d803f,a_65d9ec6e,0,2
p_e19d803f,a_997b777b,1,3
p_91c09092,a_229f5c57,0,1
p_91c09092,a_35d36244,0,2
p_91c09092,a_1293f6dd,1,3
p_8c064eae,a_229f5c57,0,1
p_8c064eae,a_35d36244,0,2
p_8c064eae,a_1293f6dd,1,3
p_776419a4,a_229f5c57,0,1
p_776419a4,a_947904ea,0,2
p_776419a4,a_1293f6dd,1,3
p_88e9c5a8,a_7c125a84,0,1
p_88e9c5a8,a_07dadac8,0,2
p_88e9c5a8,a_a496f747,1,3
p_9f690a13,a_1b71dd1f,0,1
p_9f690a13,a_07dadac8,0,2
p_9f690a13,a_a496f747,1,3
p_99f869fa,a_1ea344d1,0,1
p_99f869fa,a_56747035,0,2
p_99f869fa,a_b99ab67a,1,3
p_92b03b56,a_896286fe,0,1
p_92b03b56,a_56747035,0,2
p_92b03b56,a_b99ab67a,1,3
p_73177b96,a_1ea344d1,0,1
p_73177b96,a_56747035,0,2
p_73177b96,a_b99ab67a,1,3
p_9227d3c3,a_e00dbd35,0,1
p_9227d3c3,a_1ea344d1,0,2
p_9227d3c3,a_ad772062,1,3
p_4dd233d9,a_e00dbd35,0,1
p_4dd233d9,a_1ea344d1,0,2
p_4dd233d9,a_ad772062,1,3
p_389067eb,a_e00dbd35,0,1
p_389067eb,a_1ea344d1,0,2
p_389067eb,a_ad772062,1,3
p_e440c697,a_8d06b98e,0,1
p_e440c697,a_d37ac899,0,2
p_e440c697,a_56747035,1,3
