pokemon,version_group,move,pokemon_move_method,level,order
p_b111e07a,20,m_1659b9f8,1,1,12.0
p_041b1951,20,m_9679c4a6,1,1,2.0
p_b1423aa9,20,m_cccd194c,1,1,1.0
p_bdd3af08,20,m_aa09a94b,1,38,1.0
p_56495143,20,m_bd563f0b,1,1,2.0
p_cc28c80c,20,m_108785b3,1,1,10.0
p_4eab2c04,20,m_684f0c9c,1,1,2.0
p_20ddb1bb,20,m_f3342140,1,1,12.0
p_78dfb4bb,20,m_b4fcac5b,1,1,1.0
p_589c4f99,20,m_a162cb22,1,1,3.0
p_ec7cf3ff,20,m_a8c09667,1,1,3.0
p_2c583ae9,20,m_51bbe3eb,1,1,2.0
p_14c68c06,20,m_d7c09c92,1,1,6.0
p_b1bb230e,20,m_e5c33c98,1,1,1.0
p_84c0a555,20,m_0a174de7,1,1,2.0
p_4485de56,20,m_77ced336,1,1,7.0
p_376219a0,20,m_05fbd872,1,1,6.0
p_8acd609b,20,m_07039041,1,1,2.0
p_7de09c8a,20,m_b457e59a,1,1,8.0
p_56495143,20,m_29bd5536,1,24,1.0
p_9990a3d1,20,m_00ed3039,1,1,8.0
p_ab176bcf,20,m_ad7f967b,1,1,2.0
p_317636e0,20,m_0a174de7,1,1,6.0
p_51e46b03,20,m_1659b9f8,1,1,5.0
p_a3edadba,20,m_ceed5bf0,1,1,1.0
p_d356555b,20,m_01a39620,1,1,4.0
p_e52e15a5,20,m_2a80e1f3,1,1,7.0
p_ccf81d76,20,m_9f0b6665,1,1,2.0
p_bb864036,20,m_15a326cb,1,1,6.0
p_6791e219,20,m_681cd0c1,1,1,13.0
p_8a8b8e9b,20,m_97e7b3ec,1,1,1.0
p_773613a5,20,m_dd5c23e3,1,1,5.0
p_5cf18504,20,m_a52ce8d4,1,1,3.0
p_6e382039,20,m_d9fe8eac,1,1,1.0
p_2fd541a7,20,m_2a80e1f3,1,1,3.0
p_676d9427,20,m_423e6eef,1,1,5.0
p_978e4acf,20,m_af28bd27,1,1,3.0
p_aacf7a04,20,m_849b235f,1,1,9.0
p_07312a32,20,m_3e109639,1,1,16.0
p_6317a992,20,m_33a27727,1,1,1.0
p_b4f86955,20,m_cccd194c,1,1,5.0
p_3249f972,20,m_d878e376,1,1,2.0
p_4718c422,20,m_56fe061a,1,1,4.0
p_78dfb4bb,20,m_b4fcac5b,1,1,1.0
p_afc8aeac,20,m_1659b9f8,1,1,1.0
p_3e912778,20,m_1d1f95c2,1,1,1.0
p_76c8ee3a,20,m_453fed97,1,1,6.0
p_20f5d7cb,20,m_a2e8d77e,1,1,2.0
p_6ee65f80,20,m_c0a308a8,1,1,1.0
p_db73b692,20,m_65b2bd08,1,1,5.0
p_ad9003ca,20,m_a162cb22,1,1,5.0
p_37aad0d3,20,m_3ecb05f2,1,1,9.0
p_4485de56,20,m_8886224f,1,36,3.0
p_5b88f951,20,m_97e7b3ec,1,1,2.0
p_1f87756c,20,m_23335e40,1,1,2.0
p_a2552e68,20,m_b457e59a,1,1,8.0
p_d356555b,20,m_f2923d23,1,1,1.0
p_5ca0e957,20,m_bfdc9aab,1,1,3.0
p_72f099cc,20,m_d1ec32f3,1,1,1.0
p_4f24813c,20,m_2a80e1f3,1,1,1.0
p_83505ce3,20,m_d2b98d66,1,1,4.0
p_c84eb7b2,20,m_d7c09c92,1,1,7.0
p_362c6102,20,m_e6c78aed,1,1,4.0
p_7132156a,20,m_07fc82bf,1,35,2.0
p_cb23c445,20,m_f9339504,1,1,4.0
p_b65d33a8,20,m_c58e47ba,1,1,3.0
p_01550fd1,20,m_a8c09667,1,1,2.0
p_4eab2c04,20,m_04b46ee9,1,36,1.0
p_d356555b,20,m_dce1151c,1,1,9.0
p_3fc31782,20,m_c93378d1,1,1,1.0
p_519dbe3c,20,m_d1ec32f3,1,1,2.0
p_bdb77fba,20,m_b4fcac5b,1,1,3.0
p_4353a3b6,20,m_66537449,1,1,3.0
p_9a670085,20,m_b4fcac5b,1,1,2.0
p_35699f73,20,m_a2e8d77e,1,1,3.0
p_701f6637,20,m_6000bad3,1,1,1.0
p_572b932b,20,m_29ad7469,1,1,6.0
p_ce64ffcd,20,m_1659b9f8,1,1,5.0
p_14c68c06,20,m_664a4a97,1,1,4.0
p_67c9d1c8,20,m_b42dcafa,1,1,1.0
p_50a86fd6,20,m_a8c09667,1,1,8.0
p_ecde4383,20,m_bf6dd5d6,1,1,3.0
p_e50540a3,20,m_33a27727,1,1,3.0
p_327ee00f,20,m_9431fb49,1,1,5.0
p_1333a9b7,20,m_cccd194c,1,1,3.0
p_29c74197,20,m_d9fe8eac,1,1,2.0
p_e96d0e40,20,m_a8c09667,1,1,2.0
p_29c74197,20,m_d878e376,1,1,2.0
p_63646996,20,m_849b235f,1,1,20.0
p_5d3bbfa3,20,m_cccd194c,1,1,1.0
p_d9ca6889,20,m_c38534b5,1,12,2.0
p_489c9249,20,m_466cabf0,1,1,5.0
p_dbbfc728,20,m_bfdc9aab,1,1,2.0
p_fa26a0a7,20,m_f3b40a68,1,1,10.0
p_a58e726b,20,m_1659b9f8,1,1,2.0
p_36147e3e,20,m_0a174de7,1,1,6.0
p_4772c9e3,20,m_d7951f82,1,1,1.0
p_ad9003ca,20,m_b165f896,1,1,4.0
p_75bacc45,20,m_d9fe8eac,1,1,1.0
p_ce64ffcd,20,m_df7fce2b,1,1,2.0
p_f9633c1c,20,m_23335e40,1,1,1.0
p_e8403e01,20,m_968070a5,1,1,1.0
p_bac81a50,20,m_d878e376,1,1,4.0
p_7fe3a274,20,m_afc4fd54,1,1,1.0
p_b7aecb4b,20,m_8763f80f,1,1,4.0
p_8bc1f309,20,m_10f14cbd,1,1,2.0
p_9e22f958,20,m_a1287a36,1,1,2.0
p_5455442d,20,m_fa189db3,1,1,1.0
p_36147e3e,20,m_3ecb05f2,1,1,9.0
p_1cb775df,20,m_73a2b38a,1,1,1.0
p_eaab2be7,20,m_288cdb27,1,1,7.0
p_cb23c445,20,m_e2b3fd3f,1,1,2.0
p_327ee00f,20,m_4a0b7b9f,1,1,9.0
p_87ada69f,20,m_cccd194c,1,1,1.0
p_1430d2dc,20,m_df89b523,1,1,5.0
p_8918dc2a,20,m_a52ce8d4,1,1,4.0
p_06c2ca60,20,m_461c352d,1,1,6.0
p_3c10dd0d,20,m_0955254a,1,1,2.0
p_3fc28e0d,20,m_7b7c9cff,1,1,8.0
p_c0515915,20,m_1659b9f8,1,1,7.0
p_eaab2be7,20,m_15a326cb,1,1,9.0
p_1484a81b,20,m_1659b9f8,1,1,5.0
p_38f7e8a8,20,m_0a174de7,1,1,1.0
p_782c5cf3,20,m_a162cb22,1,1,4.0
p_ce64ffcd,20,m_df7fce2b,1,1,2.0
p_f5f5b29a,20,m_4b366630,1,1,4.0
p_b4f86955,20,m_69434abb,1,1,1.0
p_54f2578f,20,m_29ad7469,1,1,6.0
p_4353a3b6,20,m_1cb5e267,1,1,14.0
p_c84eb7b2,20,m_9b409844,1,1,2.0
p_e1e72d49,20,m_f4418ee4,1,1,5.0
p_3dc2f292,20,m_e6d6d933,1,1,7.0
p_43e2d88c,20,m_d878e376,1,1,2.0
p_35699f73,20,m_13488df4,1,1,6.0
p_8840a4df,20,m_07fc82bf,1,36,1.0
p_f8346600,20,m_430b044b,1,1,3.0
p_9031b357,20,m_5ad2bfcf,1,1,2.0
p_e50540a3,20,m_53ad3a60,1,1,2.0
p_8d9f7927,20,m_b9ecfbe6,1,1,9.0
p_04018088,20,m_8f9beedb,1,1,5.0
p_d1ba6da7,20,m_e924f055,1,1,1.0
p_70ae4590,20,m_3ecb05f2,1,1,4.0
p_3dc2f292,20,m_4603f386,1,1,17.0
p_2e4599f4,20,m_b4fcac5b,1,1,2.0
p_89fc21d5,20,m_29bd5536,1,50,1.0
p_18c7d7e2,20,m_8fbb1a0b,1,1,5.0
p_f829df42,20,m_3faa6a72,1,1,4.0
p_1611715f,20,m_d0e14285,1,1,4.0
p_77caca15,20,m_f3b40a68,1,1,1.0
p_83505ce3,20,m_bfdc9aab,1,1,3.0
p_5b88f951,20,m_f85ccf49,1,1,4.0
p_458edca8,20,m_9679c4a6,1,1,1.0
p_2cde6180,20,m_d878e376,1,1,2.0
p_8acd609b,20,m_55b52751,1,1,3.0
p_0bbc2d23,20,m_8f9beedb,1,1,14.0
p_dc87d119,20,m_c0a308a8,1,1,1.0
p_53cc6d6e,20,m_0bdc42b2,1,1,3.0
p_782c5cf3,20,m_dcad69d9,1,1,6.0
p_fd5f2c7c,20,m_1659b9f8,1,1,6.0
p_1a51f525,20,m_8680da2f,1,1,3.0
p_2721938f,20,m_3d02aa31,1,1,16.0
p_5346c365,20,m_f5cefa72,1,1,1.0
p_85eb5c4e,20,m_1659b9f8,1,1,8.0
p_20ddb1bb,20,m_1b0931a0,1,1,5.0
p_f7484f9e,20,m_4b366630,1,1,1.0
p_8bc1f309,20,m_153a41fb,1,1,4.0
p_e440c697,20,m_849b235f,1,1,2.0
p_c75480a7,20,m_413b19ad,1,1,9.0
p_b8613810,20,m_9f0b6665,1,1,2.0
p_64ddc5cf,20,m_b5637ebe,1,1,14.0
p_b4d45787,20,m_3b161f03,1,1,4.0
p_2b4e7412,20,m_d878e376,1,1,1.0
p_c8f88dab,20,m_b457e59a,1,1,2.0
p_fedfa699,20,m_69acab8c,1,1,1.0
p_36147e3e,20,m_c4308462,1,1,2.0
p_376a830e,20,m_36587d25,1,36,2.0
p_a26fbc55,20,m_cccd194c,1,1,4.0
p_e831f4fe,20,m_ad7f967b,1,1,13.0
p_9fa10a80,20,m_1659b9f8,1,1,2.0
p_1db40e64,20,m_e6c78aed,1,1,5.0
p_a042c523,20,m_d878e376,1,1,1.0
p_cc28c80c,20,m_849b235f,1,1,8.0
p_f7f3b79f,20,m_cccd194c,1,1,1.0
p_d0864640,20,m_2a80e1f3,1,1,2.0
p_be1bb38a,20,m_39b411f6,1,1,2.0
p_a26fbc55,20,m_d16b5581,1,1,2.0
p_690b11f7,20,m_8fdb53a6,1,1,1.0
p_92ef3a16,20,m_10f14cbd,1,1,2.0
p_9391cec5,20,m_d8e516e5,1,1,3.0
p_61812295,20,m_6f65bb7c,1,1,2.0
p_bdd3af08,20,m_7617e38c,1,38,2.0
p_0bbc2d23,20,m_7d4bd896,1,1,16.0
p_469038b4,20,m_97e7b3ec,1,1,15.0
p_840c2dae,20,m_cccd194c,1,1,7.0
p_59218116,20,m_1a6e5aaa,1,1,7.0
p_b65d33a8,20,m_7b7c9cff,1,1,4.0
p_72f099cc,20,m_8fbb1a0b,1,1,2.0
p_69a67bc8,20,m_f172d8cf,1,15,1.0
p_b8d1b58f,20,m_e7c362b6,1,1,2.0
p_376a830e,20,m_365ff2ce,1,24,2.0
p_4353a3b6,20,m_1cb5e267,1,1,14.0
p_71ca9670,20,m_2a80e1f3,1,1,3.0
p_dfb5ad05,20,m_e98e70d9,1,1,8.0
p_3bec042a,20,m_3b0a4b6c,1,1,4.0
p_bac81a50,20,m_3d26006b,1,1,1.0
p_6ea5d789,20,m_bd563f0b,1,1,1.0
p_a1371d89,20,m_df7fce2b,1,1,3.0
p_6791e219,20,m_6dd04c3f,1,1,12.0
p_59590110,20,m_87b8a268,1,1,6.0
p_c203f43d,20,m_2a80e1f3,1,1,2.0
p_67126bb8,20,m_47688a3b,1,1,1.0
p_979fa2e9,20,m_d9fe8eac,1,1,6.0
p_6791e219,20,m_189e07b7,1,1,6.0
p_1cb775df,20,m_8c22344f,1,1,3.0
p_4772c9e3,20,m_d878e376,1,1,6.0
p_782c5cf3,20,m_c03350f3,1,1,2.0
p_b4f86955,20,m_1659b9f8,1,1,4.0
p_8b331de2,20,m_e2b3fd3f,1,1,2.0
p_8cb549cc,20,m_cccd194c,1,1,1.0
p_adc36e6e,20,m_15a326cb,1,1,7.0
p_4353a3b6,20,m_63cc441a,1,1,11.0
p_aee2c923,20,m_cccd194c,1,1,4.0
p_0bff6143,20,m_04b46ee9,1,1,3.0
p_a2552e68,20,m_b457e59a,1,1,8.0
p_94a67b97,20,m_4b366630,1,1,2.0
p_0408be73,20,m_849b235f,1,1,6.0
p_62c9391c,20,m_9f338d41,1,1,3.0
p_9790f745,20,m_2a80e1f3,1,1,2.0
p_bac81a50,20,m_51bbe3eb,1,1,5.0
p_cc28c80c,20,m_6ecf9493,1,1,13.0
p_57e6e494,20,m_a8c09667,1,1,2.0
p_6317a992,20,m_1b0931a0,1,1,2.0
p_b7aecb4b,20,m_9f338d41,1,1,2.0
p_278595f8,20,m_e2b3fd3f,1,1,2.0
p_3af69738,20,m_e09c6c35,1,1,1.0
p_8acd609b,20,m_2a80e1f3,1,1,3.0
p_a2d39e11,20,m_c4ce55a5,1,1,2.0
p_09159dbf,20,m_d9fe8eac,1,1,2.0
p_0f091bb2,20,m_9e35e72f,1,1,1.0
p_ad77eb11,20,m_3c700710,1,1,1.0
p_453d353c,20,m_f3bd77df,1,1,2.0
p_36147e3e,20,m_dd79583a,1,1,4.0
p_979fa2e9,20,m_ae2ceb64,1,1,5.0
p_89b621fa,20,m_b7b7cc9a,1,1,9.0
p_dead0b4e,20,m_cccd194c,1,1,1.0
p_18fdfece,20,m_1659b9f8,1,1,2.0
p_589c4f99,20,m_97e7b3ec,1,1,2.0
p_2f3dce1b,20,m_65b2bd08,1,1,7.0
p_20ddb1bb,20,m_1c9138df,1,1,1.0
p_f800bef3,20,m_cccd194c,1,1,2.0
p_4f81ccee,20,m_466cabf0,1,44,2.0
p_663116d6,20,m_dce1151c,1,1,9.0
p_2cde6180,20,m_ad7f967b,1,1,3.0
p_3dc2f292,20,m_8fdb53a6,1,1,4.0
p_8bbd8a45,20,m_97e7b3ec,1,1,3.0
p_4485de56,20,m_fc1b87e1,1,36,1.0
p_6e52d608,20,m_849b235f,1,1,19.0
p_0bff6143,20,m_cccd194c,1,1,4.0
p_0f091bb2,20,m_e09c6c35,1,1,5.0
p_09159dbf,20,m_acca53f6,1,1,1.0
p_8339ffa1,20,m_664a4a97,1,1,2.0
p_f829df42,20,m_5b3bb10e,1,1,1.0
p_b65d33a8,20,m_e2b3fd3f,1,1,2.0
p_e52e15a5,20,m_15a326cb,1,1,6.0
p_67102227,20,m_1659b9f8,1,1,9.0
p_9391cec5,20,m_69acab8c,1,1,1.0
p_eb011a63,20,m_1d1f95c2,1,1,4.0
p_fd5f2c7c,20,m_d878e376,1,1,5.0
p_8d9f7927,20,m_68512e1d,1,1,9.0
p_9a636913,20,m_7a91d9e1,1,1,2.0
p_469038b4,20,m_3d26006b,1,1,4.0
p_59590110,20,m_05c382e2,1,1,2.0
p_50a86fd6,20,m_0a52af4e,1,1,6.0
p_b67ba255,20,m_453fed97,1,1,1.0
p_611b1c4d,20,m_7b7c9cff,1,1,6.0
p_3ac396f6,20,m_30a116dc,1,1,1.0
p_3c10dd0d,20,m_51bbe3eb,1,1,6.0
p_0bff6143,20,m_c765c162,1,1,6.0
p_469038b4,20,m_1cb5e267,1,1,14.0
p_7a56476a,20,m_78e1be2c,1,1,1.0
p_c203f43d,20,m_1a4e46c6,1,1,3.0
p_5b982f45,20,m_e6d6d933,1,1,3.0
p_e034cfd0,20,m_8fbb1a0b,1,1,4.0
p_5ff70ec8,20,m_d2b9d032,1,1,2.0
p_80935eee,20,m_1659b9f8,1,1,5.0
p_327b708e,20,m_47aa006e,1,1,11.0
p_9b8632fa,20,m_4b366630,1,1,2.0
p_09159dbf,20,m_29bd5536,1,34,1.0
p_676d9427,20,m_4e0b5653,1,1,2.0
p_37aad0d3,20,m_0a174de7,1,1,6.0
p_9b31bd1f,20,m_dd60aac8,1,1,4.0
p_9990a3d1,20,m_51bbe3eb,1,1,6.0
p_f04ca75c,20,m_df89b523,1,1,5.0
p_4eab2c04,20,m_f3342140,1,24,2.0
p_a8394db2,20,m_39b411f6,1,1,1.0
p_127d13c3,20,m_6dd04c3f,1,1,3.0
p_59218116,20,m_d0e980b7,1,1,4.0
p_0dbd359d,20,m_3c700710,1,1,1.0
p_85c1c4a0,20,m_9679c4a6,1,1,8.0
p_27b6d215,20,m_d1ec32f3,1,1,3.0
p_e8403e01,20,m_d1ec32f3,1,1,7.0
p_47f6872f,20,m_ff9393aa,1,1,4.0
p_51dab86e,20,m_1a6e5aaa,1,1,7.0
p_6e382039,20,m_1659b9f8,1,1,2.0
p_04018088,20,m_8fbb1a0b,1,1,5.0
p_88a653a2,20,m_1659b9f8,1,1,2.0
p_92ef3a16,20,m_3ecb05f2,1,1,5.0
p_ce64ffcd,20,m_b9ecfbe6,1,1,1.0
p_56495143,20,m_e6d6d933,1,1,3.0
p_572b932b,20,m_bfdc9aab,1,1,3.0
p_5346c365,20,m_19423178,1,1,4.0
p_310fcb68,20,m_f3342140,1,1,1.0
p_2f3dce1b,20,m_b3eef395,1,1,3.0
p_6ea5d789,20,m_3ecb05f2,1,1,3.0
p_18c7d7e2,20,m_b637e1fb,1,1,4.0
p_7182cf07,20,m_430b044b,1,1,11.0
p_d8fb29ff,20,m_d9fe8eac,1,1,3.0
p_a3023f14,20,m_1659b9f8,1,1,5.0
p_565f4e4f,20,m_ba700897,1,1,1.0
p_9cc7e0a1,20,m_a8c09667,1,1,4.0
p_663116d6,20,m_a8c09667,1,1,13.0
p_c060b130,20,m_466cabf0,1,44,2.0
p_e8de4bad,20,m_ad7f967b,1,1,2.0
p_9e22f958,20,m_92339500,1,1,4.0
p_b111e07a,20,m_51bbe3eb,1,1,5.0
p_519049e9,20,m_ec121607,1,1,9.0
p_5d22a35c,20,m_aa09a94b,1,56,2.0
p_ca5eaeb9,20,m_8fbb1a0b,1,1,2.0
p_a2552e68,20,m_ee91272c,1,1,11.0
p_89b621fa,20,m_0dfb1559,1,1,12.0
p_e36f333a,20,m_51bbe3eb,1,1,5.0
p_a8c1512b,20,m_f4418ee4,1,1,2.0
p_4c6e439c,20,m_30a116dc,1,1,1.0
p_b0b38613,20,m_d9fe8eac,1,1,1.0
p_82c7b207,20,m_7d4bd896,1,1,5.0
p_ff8b86e9,20,m_55b52751,1,1,1.0
p_fa26a0a7,20,m_773e5575,1,1,4.0
p_469038b4,20,m_5e007fdb,1,1,11.0
p_56495143,20,m_027805d9,1,1,1.0
p_5346c365,20,m_e2b3fd3f,1,1,2.0
p_30bdca02,20,m_d878e376,1,1,2.0
p_09461da7,20,m_153a41fb,1,1,5.0
p_3dc2f292,20,m_5046f465,1,1,2.0
p_9c1b40de,20,m_8f9beedb,1,1,19.0
p_c138ff94,20,m_5e64eb94,1,1,3.0
p_4353a3b6,20,m_bb0341fd,1,1,6.0
p_51dab86e,20,m_1da1a56b,1,1,1.0
p_de47a041,20,m_da81784f,1,1,2.0
p_35699f73,20,m_b9ecfbe6,1,1,1.0
p_9d4ec58d,20,m_58f26d85,1,1,3.0
p_469038b4,20,m_8654bad7,1,1,14.0
p_94aa3751,20,m_23335e40,1,1,2.0
p_dbe93636,20,m_466cabf0,1,15,3.0
p_809ab63e,20,m_11564d32,1,1,7.0
p_9735c679,20,m_f9339504,1,1,4.0
p_29cd2c8f,20,m_e5c33c98,1,1,12.0
p_14f36992,20,m_027805d9,1,1,1.0
p_89b621fa,20,m_849b235f,1,1,15.0
p_48dd526d,20,m_a8c09667,1,1,2.0
p_b1bb230e,20,m_d7c09c92,1,1,3.0
p_472bdf47,20,m_6dd04c3f,1,1,2.0
p_042087fd,20,m_d878e376,1,1,1.0
p_6bfdf786,20,m_0a174de7,1,1,2.0
p_9735c679,20,m_e2b3fd3f,1,1,2.0
p_c138ff94,20,m_09990713,1,1,12.0
p_06ad6607,20,m_29ad7469,1,1,2.0
p_9c1b40de,20,m_8fbb1a0b,1,1,19.0
p_8bc1f309,20,m_153a41fb,1,1,4.0
p_686fc877,20,m_29bd5536,1,1,11.0
p_7c7e59d7,20,m_e3992118,1,1,5.0
p_edb0f73f,20,m_d710823a,1,1,1.0
p_c203f43d,20,m_2a80e1f3,1,1,2.0
p_56495143,20,m_a95820d6,1,1,4.0
p_3c10dd0d,20,m_ecbb3804,1,1,5.0
p_a1f64968,20,m_55b52751,1,1,1.0
p_d215f036,20,m_f8dbcd8c,1,1,3.0
p_88e5df77,20,m_0bdc42b2,1,1,2.0
p_a275f9c8,20,m_f8dbcd8c,1,1,5.0
p_82478fcc,20,m_97e7b3ec,1,1,4.0
p_37aad0d3,20,m_1659b9f8,1,1,8.0
p_7401595b,20,m_51bbe3eb,1,1,4.0
p_690b11f7,20,m_51bbe3eb,1,1,5.0
p_1abdebcd,20,m_a6d91c12,1,1,4.0
p_eea8d394,20,m_6ea2637d,1,1,2.0
p_cfc84d7f,20,m_9a314631,1,1,7.0
p_fa26a0a7,20,m_ee91272c,1,1,1.0
p_4b352a88,20,m_ad7f967b,1,1,3.0
p_fb41d29f,20,m_cccd194c,1,1,1.0
p_9fa10a80,20,m_2a80e1f3,1,1,1.0
p_376a830e,20,m_b9ecfbe6,1,24,1.0
p_8339ffa1,20,m_3c700710,1,1,1.0
p_6791e219,20,m_b3608a9a,1,1,4.0
p_5487ad06,20,m_760cc4f2,1,36,2.0
p_469038b4,20,m_e16b6cc5,1,1,8.0
p_bed61bd7,20,m_a8c09667,1,1,1.0
p_85a6264e,20,m_7b7c9cff,1,1,4.0
p_fc984720,20,m_09990713,1,1,1.0
p_2fccc3ea,20,m_cccd194c,1,1,1.0
p_f25bb647,20,m_cccd194c,1,1,1.0
p_e1e72d49,20,m_ec121607,1,1,2.0
p_c07cf29c,20,m_e161f4b5,1,1,5.0
p_2ef7f6ba,20,m_7e58133c,1,1,5.0
p_ab266131,20,m_af5e307d,1,1,5.0
p_2fccc3ea,20,m_7202d6fe,1,1,2.0
p_c07cf29c,20,m_e2b3fd3f,1,1,3.0
p_fcd2d011,20,m_a8c09667,1,1,1.0
p_ad77eb11,20,m_1310d7e0,1,1,5.0
p_edb0f73f,20,m_7a91d9e1,1,1,8.0
p_e034cfd0,20,m_f172d8cf,1,15,1.0
p_7c7e59d7,20,m_d878e376,1,1,10.0
p_dd6a3fca,20,m_d7c09c92,1,1,2.0
p_5b982f45,20,m_fc1b87e1,1,1,2.0
p_7d0e028d,20,m_1659b9f8,1,1,2.0
p_aacf7a04,20,m_1659b9f8,1,1,11.0
p_56495143,20,m_fc1b87e1,1,24,1.0
p_7fe3a274,20,m_d1ec32f3,1,1,3.0
p_c138ff94,20,m_d710823a,1,1,5.0
p_fd5f2c7c,20,m_1d1f95c2,1,1,1.0
p_6ea5d789,20,m_561db159,1,28,2.0
p_a2552e68,20,m_58f26d85,1,1,2.0
p_76c8ee3a,20,m_74ab0160,1,1,4.0
p_d0864640,20,m_a4a65b0f,1,1,1.0
p_773613a5,20,m_cccd194c,1,1,4.0
p_6ea5d789,20,m_1a4e46c6,1,28,1.0
p_3ac396f6,20,m_05fbd872,1,1,6.0
p_72a9ad6d,20,m_d6c53c69,1,1,5.0
p_3c3e6977,20,m_8e4249ec,1,1,3.0
p_6317a992,20,m_29ad7469,1,1,6.0
p_a2552e68,20,m_fd0283c6,1,1,12.0
p_92ef3a16,20,m_bfdc9aab,1,1,3.0
p_09159dbf,20,m_fc1b87e1,1,34,1.0
p_2fd541a7,20,m_599d059e,1,1,6.0
p_f2fc8049,20,m_c93378d1,1,1,1.0
p_a58f52d9,20,m_0545d874,1,40,2.0
p_17cd159d,20,m_4603f386,1,34,2.0
p_376219a0,20,m_f3342140,1,1,2.0
p_37aad0d3,20,m_da81784f,1,1,7.0
p_abd8d6dc,20,m_b457e59a,1,1,2.0
p_b64a49f9,20,m_d878e376,1,1,2.0
p_a26fbc55,20,m_cccd194c,1,1,4.0
p_89827269,20,m_58f26d85,1,1,3.0
p_2d348fa8,20,m_e2b3fd3f,1,1,3.0
p_c088c721,20,m_ad7f967b,1,1,3.0
p_e96d0e40,20,m_676acc06,1,1,5.0
p_51aa8b90,20,m_ad7f967b,1,1,2.0
p_1a371be7,20,m_d1ec32f3,1,1,1.0
p_d078f9e5,20,m_f9339504,1,1,4.0
p_3cff6d4d,20,m_1659b9f8,1,1,2.0
p_7488e723,20,m_5ef36d6f,1,1,1.0
p_50d5fbe8,20,m_47688a3b,1,1,1.0
p_f800bef3,20,m_cccd194c,1,1,2.0
p_d253b18b,20,m_a6d91c12,1,1,4.0
p_91bda3c1,20,m_cccd194c,1,1,7.0
p_b7aecb4b,20,m_3b0a4b6c,1,1,6.0
p_9735c679,20,m_3ecb05f2,1,1,1.0
p_14950a7e,20,m_1659b9f8,1,1,4.0
p_5cf18504,20,m_e2b3fd3f,1,1,2.0
p_69a67bc8,20,m_1659b9f8,1,1,4.0
p_d356555b,20,m_f4418ee4,1,1,14.0
p_6791e219,20,m_1da1a56b,1,1,1.0
p_278595f8,20,m_d878e376,1,1,1.0
p_5b88f951,20,m_d1ec32f3,1,1,2.0
p_65365a2f,20,m_d9fe8eac,1,1,3.0
p_f829df42,20,m_3fa468f1,1,1,1.0
p_489c9249,20,m_561db159,1,1,4.0
p_611b1c4d,20,m_98504e1d,1,1,2.0
p_30bdca02,20,m_4603f386,1,34,2.0
p_6e52d608,20,m_d1ec32f3,1,1,17.0
p_48ed165a,20,m_9679c4a6,1,1,2.0
p_48dd526d,20,m_61dcf342,1,1,3.0
p_2c583ae9,20,m_08084ab1,1,1,1.0
p_ee33a166,20,m_599d059e,1,1,4.0
p_a4eb936e,20,m_7b7c9cff,1,1,10.0
p_c138ff94,20,m_00ed3039,1,1,2.0
p_026cd7df,20,m_e2db62f9,1,1,2.0
p_317636e0,20,m_da81784f,1,1,7.0
p_4485de56,20,m_8886224f,1,36,3.0
p_792f3d33,20,m_e7c362b6,1,1,2.0
p_d4c2ce7f,20,m_ea0f2ea3,1,1,3.0
p_fedfa699,20,m_fd0283c6,1,1,4.0
p_df40c1d3,20,m_e6d6d933,1,1,4.0
p_35699f73,20,m_1659b9f8,1,1,5.0
p_a638a22c,20,m_a8c09667,1,1,4.0
p_2147dbe8,20,m_c4308462,1,1,3.0
p_1fec2936,20,m_4e0b5653,1,1,8.0
p_e36789c2,20,m_d9fe8eac,1,1,1.0
p_8b331de2,20,m_d878e376,1,1,1.0
p_0bbc2d23,20,m_bb7f4958,1,1,4.0
p_89fc21d5,20,m_e6d6d933,1,1,2.0
p_b7869d51,20,m_dd5c23e3,1,1,1.0
p_73f579f8,20,m_849b235f,1,1,5.0
p_23155a65,20,m_1659b9f8,1,1,1.0
p_f13b10dc,20,m_a8c09667,1,1,9.0
p_f7484f9e,20,m_1659b9f8,1,1,2.0
p_d36c951e,20,m_df7fce2b,1,1,1.0
p_362c6102,20,m_e6c78aed,1,1,4.0
p_2ae3682d,20,m_3e457173,1,1,1.0
p_4f88fce0,20,m_4e0b5653,1,1,1.0
p_30bdca02,20,m_9a314631,1,1,4.0
p_9303066c,20,m_1659b9f8,1,1,2.0
p_3ac396f6,20,m_7617e38c,1,56,1.0
p_c84eb7b2,20,m_d878e376,1,1,4.0
p_17cd159d,20,m_e2b3fd3f,1,1,3.0
p_6f3869b5,20,m_19eebd81,1,1,7.0
p_646c471b,20,m_b42dcafa,1,1,5.0
p_4bb0d9fc,20,m_55b52751,1,1,1.0
p_3e912778,20,m_c0a308a8,1,1,4.0
p_3db511fb,20,m_47688a3b,1,1,1.0
p_4842cf6d,20,m_23335e40,1,1,2.0
p_5b88f951,20,m_c783bbd8,1,1,1.0
p_e3ba3e2d,20,m_da81784f,1,1,2.0
p_b7aecb4b,20,m_a8c09667,1,1,3.0
p_4353a3b6,20,m_6e54478f,1,1,13.0
p_6e74a1c6,20,m_b42dcafa,1,1,1.0
p_8055d81a,20,m_c03350f3,1,1,2.0
p_f494bed4,20,m_e7c362b6,1,1,1.0
p_c2b97f4d,20,m_1659b9f8,1,1,8.0
p_59590110,20,m_e2b3fd3f,1,1,10.0
