pokemon,ability,is_hidden,slot
1457,a174,0,1
1457,a371,0,2
1457,a381,1,3
1458,a51,0,1
1463,a51,0,1
1463,a366,1,3
1464,a252,0,1
1464,a245,0,2
1464,a327,1,3
338,a252,0,1
338,a245,0,2
338,a327,1,3
339,a252,0,1
339,a245,0,2
339,a327,1,3
340,a324,0,1
341,a324,0,1
420,a324,0,1
472,a259,0,1
472,a328,0,2
472,a265,1,3
344,a259,0,1
344,a328,0,2
344,a265,1,3
345,a181,0,1
345,a89,0,2
345,a109,1,3
242,a181,0,1
242,a89,0,2
242,a109,1,3
243,a181,0,1
243,a89,0,2
243,a109,1,3
471,a9,0,1
471,a255,0,2
471,a371,1,3
470,a9,0,1
470,a255,0,2
470,a371,1,3
469,a9,0,1
469,a255,0,2
469,a371,1,3
468,a149,0,1
468,a33,0,2
468,a105,1,3
467,a149,0,1
467,a33,0,2
467,a453,1,3
466,a324,0,1
465,a300,0,1
465,a5,0,2
465,a394,1,3
464,a300,0,1
464,a184,0,2
464,a146,1,3
463,a26,0,1
463,a20,0,2
463,a25,1,3
462,a444,0,1
462,a263,0,2
462,a483,1,3
97,a444,0,1
97,a263,0,2
97,a483,1,3
489,a326,0,1
489,a369,0,2
489,a255,1,3
95,a141,0,1
95,a377,0,2
95,a294,1,3
96,a141,0,1
96,a377,0,2
96,a294,1,3
1211,a379,0,1
1211,a444,0,2
1211,a99,1,3
94,a379,0,1
94,a444,0,2
94,a99,1,3
91,a483,0,1
91,a107,0,2
91,a94,1,3
92,a250,0,1
92,a369,0,2
92,a254,1,3
101,a250,0,1
101,a369,0,2
101,a379,1,3
102,a262,0,1
102,a394,0,2
102,a238,1,3
1186,a262,0,1
1186,a394,0,2
1186,a238,1,3
1185,a152,0,1
1185,a181,0,2
1185,a3,1,3
1189,a381,0,1
1189,a254,0,2
1189,a253,1,3
1187,a254,0,1
760,a254,0,1
747,a324,0,1
1184,a89,0,1
1184,a381,1,3
1183,a89,0,1
1183,a381,1,3
237,a104,0,1
236,a104,0,1
817,a104,0,1
818,a113,0,1
818,a379,1,3
819,a113,0,1
819,a379,1,3
1316,a420,0,1
813,a423,0,1
814,a114,0,1
814,a369,1,3
815,a99,0,1
816,a104,0,1
821,a452,0,1
822,a142,0,1
934,a171,0,1
934,a266,1,3
933,a171,0,1
933,a266,1,3
371,a171,0,1
371,a266,1,3
931,a170,0,1
931,a195,1,3
375,a170,0,1
375,a195,1,3
937,a170,0,1
937,a195,1,3
936,a169,0,1
936,a44,1,3
935,a169,0,1
935,a44,1,3
940,a169,0,1
940,a44,1,3
939,a248,0,1
939,a424,0,2
939,a449,1,3
223,a248,0,1
223,a424,0,2
223,a449,1,3
1594,a262,0,1
1594,a336,1,3
1590,a89,0,1
1590,a336,1,3
1591,a89,0,1
1591,a336,1,3
1597,a182,0,1
1597,a174,0,2
1597,a237,1,3
251,a183,0,1
251,a237,1,3
1595,a182,0,1
1595,a174,0,2
1595,a237,1,3
247,a9,0,1
247,a371,0,2
247,a111,1,3
137,a9,0,1
137,a371,0,2
137,a111,1,3
573,a425,0,1
573,a313,1,3
723,a425,0,1
723,a313,1,3
722,a425,0,1
722,a313,1,3
725,a107,0,1
725,a292,1,3
724,a107,0,1
724,a292,1,3
727,a141,0,1
727,a255,0,2
727,a12,1,3
726,a141,0,1
726,a255,0,2
726,a12,1,3
729,a410,0,1
728,a250,0,1
728,a109,0,2
728,a322,1,3
715,a250,0,1
715,a109,0,2
715,a113,1,3
1,a294,0,1
1246,a294,0,1
1247,a91,0,1
1248,a240,0,1
1248,a422,1,3
1249,a240,0,1
1249,a422,1,3
1250,a216,0,1
1250,a146,1,3
1251,a216,0,1
1251,a146,1,3
1252,a372,0,1
1252,a321,0,2
1252,a109,1,3
1253,a372,0,1
1253,a321,0,2
1253,a109,1,3
1244,a312,0,1
1244,a296,0,2
1244,a370,1,3
1245,a312,0,1
1245,a296,0,2
1245,a370,1,3
1358,a443,0,1
1358,a256,0,2
1358,a302,1,3
1357,a443,0,1
1357,a256,0,2
1357,a302,1,3
1356,a291,0,1
1355,a291,0,1
1354,a147,0,1
1354,a25,0,2
1354,a297,1,3
1353,a147,0,1
1353,a25,0,2
1353,a297,1,3
1352,a194,0,1
1352,a18,1,3
1351,a194,0,1
1351,a380,1,3
1361,a215,0,1
1361,a24,1,3
1360,a215,0,1
1360,a24,1,3
203,a251,0,1
203,a311,1,3
202,a20,0,1
202,a146,0,2
202,a255,1,3
205,a424,0,1
205,a248,0,2
205,a252,1,3
204,a327,0,1
204,a18,1,3
1111,a107,0,1
1111,a300,0,2
1111,a310,1,3
1110,a107,0,1
1110,a300,0,2
1110,a310,1,3
1112,a107,0,1
1112,a300,0,2
1112,a310,1,3
208,a113,0,1
208,a195,1,3
195,a450,0,1
195,a34,0,2
195,a244,1,3
1104,a450,0,1
1104,a34,0,2
1104,a244,1,3
70,a248,0,1
70,a34,0,2
70,a175,1,3
71,a248,0,1
71,a34,0,2
71,a175,1,3
68,a322,0,1
68,a16,0,2
68,a18,1,3
69,a322,0,1
69,a16,0,2
69,a18,1,3
74,a34,0,1
74,a109,0,2
74,a259,1,3
75,a34,0,1
75,a109,0,2
75,a259,1,3
72,a306,0,1
73,a307,0,1
62,a315,0,1
63,a327,0,1
429,a195,0,1
428,a179,0,1
427,a171,0,1
427,a88,1,3
426,a171,0,1
426,a88,1,3
433,a171,0,1
433,a88,1,3
432,a170,0,1
432,a320,1,3
431,a170,0,1
431,a320,1,3
430,a170,0,1
430,a320,1,3
435,a169,0,1
435,a27,1,3
434,a169,0,1
434,a27,1,3
309,a169,0,1
309,a27,1,3
310,a250,0,1
310,a299,0,2
310,a248,1,3
311,a250,0,1
311,a299,0,2
311,a248,1,3
312,a250,0,1
312,a299,0,2
312,a369,1,3
305,a153,0,1
305,a194,0,2
305,a302,1,3
306,a153,0,1
306,a194,0,2
306,a302,1,3
307,a381,0,1
308,a157,0,1
313,a324,0,1
314,a247,0,1
314,a141,0,2
314,a151,1,3
1573,a247,0,1
1573,a141,0,2
1573,a151,1,3
1570,a158,0,1
626,a28,0,1
626,a182,0,2
626,a216,1,3
1579,a28,0,1
1579,a182,0,2
1579,a216,1,3
1386,a250,0,1
1386,a2,0,2
1386,a150,1,3
1385,a250,0,1
1385,a261,0,2
1385,a150,1,3
1565,a35,0,1
1387,a167,0,1
1387,a20,0,2
1387,a263,1,3
1397,a167,0,1
1397,a20,0,2
1397,a263,1,3
665,a322,0,1
665,a428,0,2
665,a444,1,3
758,a322,0,1
758,a428,0,2
758,a444,1,3
759,a154,0,1
759,a179,1,3
950,a154,0,1
950,a179,1,3
952,a271,0,1
952,a372,1,3
941,a271,0,1
941,a372,1,3
945,a447,0,1
945,a323,0,2
945,a97,1,3
932,a447,0,1
932,a323,0,2
932,a97,1,3
938,a407,0,1
938,a176,1,3
1286,a407,0,1
1286,a176,1,3
1287,a430,0,1
1287,a377,0,2
1287,a251,1,3
425,a430,0,1
425,a377,0,2
425,a371,1,3
1347,a271,0,1
1347,a176,0,2
1347,a216,1,3
412,a271,0,1
412,a176,0,2
412,a216,1,3
398,a271,0,1
398,a160,0,2
398,a216,1,3
393,a425,0,1
393,a73,0,2
393,a450,1,3
1334,a444,0,1
1334,a259,0,2
1334,a313,1,3
1601,a257,0,1
1601,a379,1,3
1332,a164,0,1
1599,a165,0,1
1329,a433,0,1
1329,a25,1,3
1485,a433,0,1
1485,a25,1,3
1486,a159,0,1
1486,a143,1,3
1487,a17,0,1
1488,a213,0,1
656,a168,0,1
657,a406,0,1
1491,a5,0,1
1492,a51,0,1
1492,a451,0,2
1492,a18,1,3
661,a36,0,1
662,a408,0,1
662,a194,0,2
662,a260,1,3
1116,a32,0,1
1116,a107,0,2
1116,a177,1,3
1115,a31,0,1
1118,a266,0,1
1118,a94,0,2
1118,a394,1,3
1117,a266,0,1
1117,a94,0,2
1117,a394,1,3
1120,a266,0,1
1120,a94,0,2
1120,a394,1,3
1119,a210,0,1
1119,a259,1,3
1122,a211,0,1
1122,a259,1,3
1121,a201,0,1
1121,a259,1,3
1124,a200,0,1
1124,a259,1,3
1123,a143,0,1
1016,a18,0,1
1017,a354,0,1
1014,a353,0,1
1015,a212,0,1
1020,a212,0,1
1021,a212,0,1
1018,a212,0,1
1019,a212,0,1
1022,a212,0,1
1023,a212,0,1
303,a356,0,1
38,a208,0,1
300,a383,0,1
301,a212,0,1
33,a212,0,1
299,a212,0,1
288,a212,0,1
290,a178,0,1
278,a95,0,1
213,a141,0,1
165,a171,0,1
165,a201,1,3
164,a171,0,1
164,a201,1,3
1302,a171,0,1
1302,a201,1,3
166,a170,0,1
166,a360,1,3
161,a170,0,1
161,a360,1,3
1003,a170,0,1
1003,a360,1,3
163,a169,0,1
163,a296,1,3
162,a169,0,1
162,a296,1,3
1219,a169,0,1
1219,a296,1,3
158,a424,0,1
158,a152,1,3
279,a424,0,1
279,a152,1,3
280,a250,0,1
280,a371,0,2
280,a262,1,3
281,a250,0,1
281,a371,0,2
281,a262,1,3
282,a99,0,1
282,a371,0,2
282,a41,1,3
283,a381,0,1
283,a174,0,2
283,a259,1,3
284,a381,0,1
284,a174,0,2
284,a259,1,3
285,a381,0,1
285,a34,0,2
285,a259,1,3
286,a249,0,1
286,a146,0,2
286,a153,1,3
276,a249,0,1
276,a146,0,2
276,a153,1,3
277,a426,0,1
277,a263,0,2
277,a323,1,3
406,a426,0,1
406,a263,0,2
406,a323,1,3
405,a430,0,1
405,a249,0,2
405,a266,1,3
404,a430,0,1
404,a150,0,2
404,a266,1,3
403,a194,0,1
403,a5,0,2
403,a453,1,3
402,a194,0,1
402,a5,0,2
402,a453,1,3
401,a359,0,1
401,a105,1,3
400,a194,0,1
400,a193,1,3
399,a413,0,1
399,a145,0,2
399,a181,1,3
408,a413,0,1
408,a89,0,2
408,a181,1,3
407,a413,0,1
407,a89,0,2
407,a181,1,3
511,a417,0,1
511,a152,0,2
511,a266,1,3
512,a417,0,1
512,a152,0,2
512,a254,1,3
509,a417,0,1
509,a152,0,2
509,a98,1,3
510,a415,0,1
510,a183,0,2
510,a25,1,3
515,a415,0,1
515,a183,0,2
515,a25,1,3
516,a411,0,1
513,a453,0,1
513,a58,1,3
514,a453,0,1
514,a58,1,3
517,a105,0,1
517,a26,0,2
517,a377,1,3
518,a414,0,1
518,a252,0,2
518,a383,1,3
632,a181,0,1
632,a3,0,2
632,a89,1,3
631,a181,0,1
631,a3,0,2
631,a89,1,3
634,a20,0,1
634,a383,1,3
633,a20,0,1
633,a383,1,3
636,a238,0,1
636,a239,1,3
635,a238,0,1
635,a239,1,3
638,a240,0,1
638,a366,0,2
638,a106,1,3
637,a240,0,1
637,a366,0,2
637,a106,1,3
640,a240,0,1
640,a366,0,2
640,a106,1,3
639,a113,0,1
639,a34,0,2
639,a370,1,3
770,a113,0,1
770,a34,0,2
770,a370,1,3
771,a113,0,1
771,a34,0,2
771,a370,1,3
772,a483,0,1
772,a374,0,2
772,a379,1,3
773,a17,0,1
773,a312,0,2
773,a66,1,3
766,a238,0,1
766,a65,1,3
767,a150,0,1
767,a12,1,3
1179,a7,0,1
1179,a67,0,2
1179,a16,1,3
1181,a64,0,1
764,a216,0,1
764,a422,1,3
765,a216,0,1
765,a422,1,3
887,a17,0,1
887,a379,1,3
886,a451,0,1
886,a210,1,3
885,a182,0,1
885,a416,1,3
884,a182,0,1
884,a416,1,3
891,a419,0,1
890,a418,0,1
889,a444,0,1
889,a328,0,2
889,a211,1,3
888,a60,0,1
883,a369,0,1
883,a235,1,3
882,a369,0,1
882,a235,1,3
829,a178,0,1
829,a254,0,2
829,a261,1,3
830,a178,0,1
830,a26,0,2
830,a33,1,3
827,a179,0,1
827,a194,0,2
827,a261,1,3
828,a179,0,1
828,a16,0,2
828,a33,1,3
825,a236,0,1
825,a235,0,2
825,a412,1,3
826,a327,0,1
826,a109,0,2
826,a239,1,3
823,a327,0,1
823,a109,0,2
823,a239,1,3
824,a327,0,1
824,a109,0,2
824,a239,1,3
832,a358,0,1
833,a357,0,1
947,a99,0,1
946,a444,0,1
949,a363,0,1
948,a271,0,1
943,a361,0,1
942,a362,0,1
265,a139,0,1
944,a140,0,1
951,a371,0,1
1393,a99,0,1
1395,a99,0,1
1394,a99,0,1
1596,a366,0,1
1596,a394,1,3
1396,a366,0,1
1396,a394,1,3
1399,a452,0,1
1398,a324,0,1
838,a324,0,1
831,a324,0,1
1239,a324,0,1
1240,a324,0,1
1237,a324,0,1
1238,a246,0,1
1235,a246,0,1
1236,a246,0,1
1233,a380,0,1
1233,a302,0,2
1233,a255,1,3
1234,a369,0,1
1234,a49,1,3
1241,a452,0,1
1242,a263,0,1
1140,a178,0,1
1139,a320,0,1
372,a423,0,1
1137,a420,0,1
1144,a104,0,1
1143,a250,0,1
1143,a109,0,2
1143,a193,1,3
1142,a91,0,1
1141,a248,0,1
1141,a34,0,2
1141,a175,1,3
1148,a248,0,1
1148,a34,0,2
1148,a175,1,3
424,a248,0,1
424,a34,0,2
424,a175,1,3
1037,a248,0,1
1037,a34,0,2
1037,a175,1,3
1038,a248,0,1
1038,a34,0,2
1038,a175,1,3
1081,a248,0,1
1081,a34,0,2
1081,a175,1,3
1040,a98,0,1
1041,a312,0,1
1042,a0,0,1
1043,a291,0,1
1044,a448,0,1
1045,a319,0,1
1086,a308,0,1
199,a309,0,1
198,a255,0,1
201,a312,0,1
200,a150,0,1
1105,a175,0,1
194,a255,0,1
197,a383,0,1
196,a299,0,1
207,a297,0,1
206,a96,0,1
382,a23,0,1
383,a311,0,1
60,a449,0,1
61,a331,0,1
66,a4,0,1
67,a320,0,1
64,a113,0,1
65,a106,0,1
390,a114,0,1
392,a302,0,1
1607,a24,0,1
1606,a425,0,1
1606,a313,1,3
1605,a324,0,1
1604,a324,0,1
1603,a453,0,1
1602,a451,0,1
1333,a106,0,1
1600,a311,0,1
1331,a444,0,1
1598,a240,0,1
1497,a194,0,1
1498,a5,0,1
1499,a114,0,1
1500,a294,0,1
1493,a215,0,1
1494,a106,0,1
1495,a312,0,1
1496,a314,0,1
1489,a161,0,1
1490,a162,0,1
448,a26,0,1
448,a451,1,3
447,a26,0,1
447,a451,1,3
450,a26,0,1
450,a451,1,3
449,a26,0,1
449,a451,1,3
452,a26,0,1
452,a451,1,3
451,a26,0,1
451,a451,1,3
454,a195,0,1
453,a369,0,1
456,a12,0,1
455,a309,0,1
335,a302,0,1
336,a152,0,1
336,a254,0,2
336,a98,1,3
333,a152,0,1
333,a254,0,2
333,a98,1,3
334,a152,0,1
334,a254,0,2
334,a98,1,3
331,a26,0,1
331,a451,1,3
332,a26,0,1
332,a451,1,3
329,a26,0,1
329,a451,1,3
330,a26,0,1
330,a451,1,3
327,a26,0,1
327,a451,1,3
328,a26,0,1
328,a451,1,3
1465,a30,0,1
1466,a149,0,1
1466,a33,1,3
1467,a149,0,1
1467,a33,1,3
1468,a149,0,1
1468,a24,1,3
1469,a149,0,1
1469,a24,1,3
1470,a25,0,1
1470,a209,0,2
1470,a114,1,3
1471,a25,0,1
1471,a209,0,2
1471,a114,1,3
1472,a248,0,1
1472,a383,0,2
1472,a105,1,3
1473,a410,0,1
1473,a383,0,2
1473,a105,1,3
614,a95,0,1
614,a18,0,2
614,a29,1,3
1577,a95,0,1
1577,a18,0,2
1577,a29,1,3
1576,a95,0,1
1576,a18,0,2
1576,a29,1,3
1298,a256,0,1
1298,a152,0,2
1298,a207,1,3
1574,a256,0,1
1574,a152,0,2
1574,a207,1,3
1581,a34,0,1
1581,a244,1,3
1580,a239,0,1
1580,a451,0,2
1580,a380,1,3
1301,a156,0,1
1578,a156,0,1
370,a155,0,1
1584,a155,0,1
56,a155,0,1
57,a153,0,1
57,a194,0,2
57,a302,1,3
358,a324,0,1
359,a158,0,1
356,a158,0,1
357,a158,0,1
354,a250,0,1
354,a2,0,2
354,a294,1,3
355,a35,0,1
58,a271,0,1
58,a372,1,3
59,a407,0,1
59,a176,1,3
233,a168,0,1
232,a168,0,1
1194,a168,0,1
234,a168,0,1
1196,a168,0,1
1195,a168,0,1
239,a168,0,1
238,a168,0,1
1182,a168,0,1
224,a168,0,1
350,a168,0,1
351,a168,0,1
352,a168,0,1
353,a36,0,1
346,a36,0,1
347,a36,0,1
348,a266,0,1
348,a94,0,2
348,a394,1,3
349,a208,0,1
627,a26,0,1
627,a451,1,3
343,a239,0,1
343,a451,0,2
343,a380,1,3
967,a28,0,1
967,a182,0,2
967,a216,1,3
966,a322,0,1
965,a312,0,1
3,a154,0,1
3,a179,1,3
960,a51,0,1
960,a451,0,2
960,a18,1,3
532,a356,0,1
958,a356,0,1
955,a85,0,1
954,a26,0,1
954,a451,1,3
953,a249,0,1
953,a302,0,2
953,a366,1,3
572,a26,0,1
572,a451,1,3
373,a248,0,1
373,a312,0,2
373,a371,1,3
1552,a249,0,1
1552,a61,0,2
1552,a366,1,3
1558,a249,0,1
1558,a61,0,2
1558,a366,1,3
576,a152,0,1
576,a322,0,2
576,a263,1,3
577,a59,0,1
577,a322,0,2
577,a263,1,3
574,a150,0,1
574,a12,1,3
575,a324,0,1
575,a62,0,2
575,a200,1,3
1200,a2,0,1
1200,a67,0,2
1200,a16,1,3
419,a193,0,1
719,a379,0,1
718,a32,0,1
721,a364,0,1
721,a322,0,2
721,a263,1,3
720,a238,0,1
720,a239,1,3
250,a248,0,1
250,a152,0,2
250,a298,1,3
714,a248,0,1
714,a152,0,2
714,a298,1,3
717,a254,0,1
717,a444,1,3
716,a63,0,1
716,a49,1,3
302,a63,0,1
302,a49,1,3
289,a64,0,1
593,a68,0,1
594,a315,0,1
595,a411,0,1
596,a411,0,1
597,a414,0,1
597,a245,0,2
597,a383,1,3
598,a418,0,1
599,a322,0,1
599,a328,0,2
599,a211,1,3
600,a60,0,1
589,a358,0,1
590,a357,0,1
735,a99,0,1
734,a363,0,1
733,a271,0,1
732,a137,0,1
736,a138,0,1
1430,a117,0,1
112,a429,0,2
248,a229,1,3
1231,a382,0,2
625,a109,0,2
746,a483,1,3
550,a469,0,1
291,a338,0,2
395,a40,0,2
1313,a13,0,2
1113,a270,0,1
561,a118,0,1
592,a393,0,1
450,a54,1,3
1429,a316,1,3
1519,a426,0,1
1550,a114,0,2
325,a254,1,3
43,a71,1,3
1304,a453,0,2
1303,a101,1,3
1292,a487,0,2
272,a371,1,3
569,a152,0,1
561,a487,1,3
708,a489,1,3
580,a100,0,1
861,a371,1,3
1585,a373,0,1
1097,a381,0,1
1155,a187,0,1
1618,a371,0,2
261,a255,1,3
492,a21,0,1
1044,a103,0,1
1234,a439,1,3
1492,a14,1,3
624,a393,1,3
360,a374,0,2
67,a101,0,1
1243,a389,1,3
1205,a251,0,1
1595,a133,1,3
763,a102,0,1
1022,a456,0,1
1166,a284,0,1
1129,a50,0,1
663,a324,0,1
499,a252,0,1
972,a453,1,3
1481,a2,0,1
92,a121,0,1
786,a394,0,1
621,a71,1,3
40,a71,1,3
431,a101,1,3
630,a118,0,2
326,a118,0,1
742,a193,1,3
503,a121,0,2
1417,a403,0,1
1522,a171,0,1
306,a330,0,1
980,a270,0,1
368,a42,1,3
1197,a483,1,3
1353,a468,0,2
621,a71,1,3
442,a468,1,3
326,a254,1,3
274,a54,1,3
1637,a366,0,1
170,a489,0,1
1517,a97,1,3
1593,a338,1,3
1423,a14,0,2
331,a188,0,1
615,a469,0,2
1007,a435,0,1
1347,a284,0,2
1632,a262,0,1
1209,a40,0,2
1212,a220,0,1
4,a333,0,2
1619,a121,0,1
1524,a125,0,2
959,a118,0,1
1265,a54,0,1
1469,a473,0,1
751,a82,1,3
167,a284,1,3
1190,a99,0,1
286,a118,0,1
918,a102,0,2
1317,a123,0,1
1328,a19,0,1
490,a120,0,1
0,a121,0,1
508,a374,0,1
1435,a232,0,1
981,a486,0,1
1296,a188,0,2
615,a125,1,3
418,a393,0,2
368,a317,0,2
995,a270,0,1
1113,a232,1,3
1315,a287,0,2
820,a187,0,1
91,a489,0,2
267,a288,0,1
8,a94,0,1
1550,a255,1,3
460,a13,0,2
1518,a97,1,3
1207,a486,0,2
111,a374,0,1
118,a8,0,2
387,a300,1,3
1291,a121,0,1
1353,a469,0,2
1387,a127,0,1
255,a248,0,1
1361,a289,0,1
395,a258,1,3
97,a71,0,2
166,a270,0,1
1627,a446,0,1
580,a52,1,3
1014,a392,0,1
837,a329,0,1
979,a232,0,1
377,a270,0,1
172,a14,0,2
1547,a179,1,3
2,a453,0,1
1234,a438,1,3
1359,a255,0,2
839,a44,1,3
1532,a403,1,3
959,a61,0,2
751,a483,0,1
1088,a152,1,3
761,a113,0,1
834,a472,0,1
921,a270,0,1
224,a387,0,1
1631,a121,0,2
650,a471,0,2
754,a239,1,3
144,a270,0,1
214,a5,0,2
44,a124,1,3
130,a333,1,3
378,a270,0,1
481,a54,1,3
544,a471,0,1
365,a16,0,1
752,a333,1,3
1377,a54,0,2
1317,a284,1,3
154,a142,0,1
740,a332,0,1
983,a16,0,2
1009,a394,1,3
115,a384,0,2
1306,a121,0,2
1632,a368,0,2
848,a71,0,2
91,a490,0,2
1360,a390,1,3
1489,a217,0,1
1367,a393,1,3
1362,a488,0,2
491,a119,0,1
389,a270,1,3
422,a40,1,3
1422,a274,1,3
830,a188,0,2
974,a468,0,1
758,a486,1,3
1303,a101,1,3
1274,a90,1,3
131,a90,0,2
1095,a193,0,2
497,a272,0,2
710,a188,0,1
918,a328,0,1
545,a232,0,2
1441,a442,0,2
830,a187,0,2
1469,a390,1,3
855,a14,0,1
1619,a121,0,1
1161,a42,1,3
1633,a9,1,3
622,a46,1,3
1018,a456,0,1
923,a270,0,1
561,a488,1,3
848,a377,1,3
1529,a121,0,2
603,a100,0,1
1321,a303,0,1
130,a287,0,1
1441,a403,0,1
769,a327,0,1
627,a188,0,1
312,a121,0,1
572,a54,1,3
25,a486,0,2
1008,a393,0,2
463,a468,1,3
268,a287,0,1
1474,a69,1,3
548,a469,0,1
1279,a468,0,2
1326,a384,1,3
211,a101,0,1
642,a232,0,1
624,a121,0,1
170,a490,0,1
1455,a70,1,3
1092,a468,0,1
1341,a403,0,1
1334,a486,0,1
391,a141,1,3
977,a343,1,3
1179,a488,0,1
877,a324,0,1
1541,a381,0,1
442,a14,0,2
902,a118,0,1
978,a381,0,1
378,a189,1,3
302,a438,1,3
630,a452,0,1
836,a330,0,1
1034,a14,0,2
856,a377,0,2
1482,a403,1,3
853,a453,0,1
214,a287,0,1
510,a469,1,3
1028,a238,0,1
1107,a105,1,3
1158,a82,1,3
660,a86,0,1
159,a248,0,1
978,a90,0,2
1315,a288,0,2
650,a470,0,2
1414,a453,0,1
639,a72,1,3
1534,a72,1,3
380,a283,0,2
993,a381,0,1
683,a337,0,2
176,a100,1,3
26,a14,0,1
1094,a113,0,1
4,a54,0,1
1206,a47,1,3
1224,a446,0,1
588,a150,0,1
1627,a271,0,2
1521,a146,1,3
806,a468,1,3
502,a139,0,1
368,a43,1,3
1193,a486,0,1
1100,a82,0,1
448,a187,0,1
1526,a374,0,1
1320,a303,0,1
394,a23,0,1
1093,a276,1,3
1438,a403,1,3
1047,a284,0,1
1374,a284,0,2
1441,a441,0,2
1324,a114,1,3
563,a232,0,1
214,a453,1,3
461,a486,1,3
400,a288,0,1
153,a46,1,3
745,a483,1,3
739,a99,0,1
980,a270,0,1
1126,a42,0,1
256,a403,1,3
1628,a294,0,2
847,a44,1,3
903,a430,0,1
331,a187,0,1
1539,a259,1,3
1518,a121,0,1
769,a11,0,2
1008,a71,1,3
1292,a262,1,3
39,a185,0,1
1307,a183,0,1
1313,a238,1,3
42,a124,1,3
1000,a486,0,1
621,a393,0,2
619,a92,1,3
1417,a442,0,2
47,a384,1,3
1563,a473,0,2
903,a377,0,2
149,a272,0,1
1534,a486,0,1
1523,a90,0,2
591,a393,0,1
107,a14,0,1
1466,a473,0,1
381,a92,0,1
1542,a101,0,1
192,a127,0,1
1624,a254,0,2
569,a254,0,2
1292,a121,0,1
494,a381,1,3
52,a82,1,3
740,a318,0,1
387,a441,0,2
571,a283,0,1
262,a177,0,2
565,a13,0,2
1112,a489,0,1
619,a179,0,2
1433,a324,0,1
507,a20,0,1
749,a332,0,1
1350,a262,0,1
690,a52,1,3
240,a486,0,1
13,a453,0,1
1414,a92,1,3
396,a40,0,2
603,a151,1,3
964,a99,0,1
1291,a487,0,2
249,a40,0,2
1294,a99,1,3
160,a283,1,3
13,a92,0,2
1131,a118,0,1
858,a9,0,1
118,a54,0,1
973,a453,1,3
946,a486,0,1
1214,a54,0,2
396,a393,0,1
1519,a71,0,2
1008,a283,0,1
508,a141,1,3
601,a422,1,3
1519,a71,0,2
741,a121,0,1
474,a393,0,2
856,a294,1,3
834,a473,0,1
1008,a70,1,3
266,a388,0,1
412,a283,0,2
1166,a442,0,2
1145,a469,1,3
608,a14,0,2
474,a59,0,1
1419,a70,1,3
997,a185,0,2
1009,a5,0,2
741,a193,1,3
1308,a183,0,1
195,a272,0,1
1158,a2,0,1
1289,a265,1,3
1413,a487,0,2
1442,a449,1,3
245,a259,0,1
666,a14,0,1
484,a270,0,1
855,a114,1,3
1482,a2,0,1
961,a188,0,1
1014,a391,0,1
1413,a262,1,3
1442,a424,0,2
270,a262,0,1
535,a100,0,1
1349,a110,0,1
1195,a388,0,1
1630,a254,1,3
123,a371,1,3
388,a152,0,1
1217,a300,1,3
461,a99,0,1
1385,a121,0,1
1467,a473,0,1
985,a66,1,3
609,a188,0,1
506,a20,0,1
1440,a394,1,3
1010,a394,1,3
68,a13,1,3
1629,a150,1,3
1008,a71,1,3
241,a16,1,3
968,a100,0,1
615,a125,1,3
1628,a150,1,3
836,a338,1,3
1154,a173,0,1
996,a310,1,3
386,a284,0,1
717,a486,1,3
379,a236,1,3
1471,a404,0,2
1326,a248,0,2
1538,a259,1,3
1002,a1,0,2
786,a293,0,2
962,a187,0,1
1505,a468,0,1
990,a327,1,3
1535,a5,0,1
1096,a126,0,1
1295,a486,0,2
1095,a251,1,3
1064,a283,0,1
1025,a101,0,2
381,a284,0,2
1340,a393,0,2
872,a169,0,1
1421,a300,1,3
1439,a34,0,2
954,a54,1,3
369,a99,0,1
1413,a121,0,1
1430,a117,0,1
1625,a369,1,3
1545,a324,0,1
1015,a455,0,1
857,a365,0,1
446,a266,0,1
1036,a152,1,3
1151,a101,0,1
451,a188,0,1
496,a14,0,2
757,a296,0,2
620,a94,0,2
863,a270,0,1
1135,a35,0,1
1372,a446,0,1
330,a188,0,1
655,a333,0,2
493,a121,1,3
1357,a86,0,2
593,a399,0,1
1481,a254,0,2
1431,a16,0,2
113,a111,1,3
631,a401,0,2
385,a105,1,3
1016,a13,0,1
737,a14,0,2
398,a458,0,2
841,a5,0,2
621,a393,0,2
1055,a104,0,1
422,a94,0,1
127,a99,0,1
1214,a333,0,1
80,a486,0,1
494,a371,0,2
1438,a248,0,1
301,a455,0,1
1022,a455,0,1
962,a187,0,1
663,a273,1,3
387,a442,0,2
1593,a329,0,1
862,a179,1,3
974,a469,0,1
1359,a9,0,1
1308,a118,1,3
1387,a128,0,1
4,a54,0,1
107,a333,0,2
839,a169,0,1
1593,a330,0,1
1629,a374,0,1
460,a468,1,3
397,a365,0,1
192,a127,0,1
1056,a489,0,1
460,a468,1,3
968,a111,1,3
1155,a54,0,2
1286,a283,1,3
1435,a393,0,2
257,a19,0,2
957,a424,0,1
976,a461,1,3
1558,a118,0,1
1048,a472,0,2
752,a333,1,3
121,a50,0,1
1040,a232,0,1
1235,a463,0,1
755,a403,0,1
662,a43,1,3
1424,a121,0,1
133,a401,0,1
1277,a14,0,1
329,a188,0,1
398,a459,0,2
59,a123,0,1
487,a327,1,3
126,a99,0,1
583,a185,1,3
1532,a248,0,1
628,a120,0,1
