track,artist_credit
rec-5297550-dup-0,rec-407960-dup-0
id-6335446,id-334810
id-5394734,id-415170
rec-10447660-dup-0,id-23395
id-4281146,id-325535
id-38348703,id-854144
id-7319718,id-11735
rec-7528956-dup-2,rec-586504-dup-0
rec-606412-dup-1,id-52756
id-7067817,id-421477
id-23024165,id-481
id-2712942,id-207574
id-3266324,id-5679
id-6643255,id-272336
id-4864176,id-111402
id-9521927,id-657951
id-2883503,id-122400
id-9521922,id-814449
id-11719803,id-933614
id-7979378,id-938
id-27588659,id-2377683
rec-11259204-dup-1,rec-868131-dup-0
id-5507484,id-424089
id-9001360,id-818762
id-13689725,id-61965
id-4406444,id-287538
id-20364357,id-1217205
id-3966611,id-302903
id-13611897,id-1074887
id-183995,id-47
id-13314420,id-1056378
id-8522184,id-308861
rec-7709855-dup-0,id-61915
id-23020568,id-291593
id-9357858,id-705713
id-18720099,id-1215812
rec-6094387-dup-0,id-469760
id-2465332,id-8751
rec-12085317-dup-0,rec-961202-dup-0
id-5389827,id-252873
id-744056,id-48235
id-5483795,id-100637
id-6409766,id-57933
rec-14712073-dup-0,rec-2292-dup-1
id-12622338,id-34914
rec-1473126-dup-0,id-2327
id-1945919,id-39801
rec-7145816-dup-2,rec-557753-dup-0
id-34231978,id-3461
id-810796,id-33184
id-11988310,id-298339
id-4724117,id-623136
rec-9040057-dup-0,id-640303
id-12844134,id-325256
id-38681564,id-784927
id-6496899,id-87098
id-12214447,id-971621
id-570824,id-1347
rec-600299-dup-0,id-67853
id-34273870,id-2426485
id-257277,id-30080
id-17288,id-3571
rec-18757291-dup-1,id-1484149
rec-3953460-dup-0,id-735675
id-5705623,id-402671
id-40677,id-4636
rec-999013-dup-0,rec-74007-dup-0
id-23104092,id-2009464
rec-9578750-dup-0,id-654943
id-5782223,id-34283
rec-11398629-dup-0,id-483363
id-2215262,id-128831
id-5605250,id-430640
rec-7864075-dup-1,id-164913
id-18801601,id-1339561
rec-1675520-dup-1,rec-37250-dup-0
id-6523360,id-318023
rec-8114670-dup-1,rec-185490-dup-1
id-5968336,id-20877
rec-12103172-dup-2,id-962755
rec-7295050-dup-0,id-569503
id-2885619,id-168370
rec-9316860-dup-1,id-417266
id-13788365,id-1095797
id-30658094,id-2647816
id-11311480,id-120323
rec-6381321-dup-0,id-496193
rec-10009204-dup-0,rec-346436-dup-0
rec-13752595-dup-0,id-644827
id-2175818,id-33469
id-10420982,id-778657
id-13509417,id-1073203
rec-9980345-dup-0,rec-666836-dup-0
id-804711,id-51817
id-9477080,id-711494
rec-12855269-dup-0,id-950456
id-7724014,id-5907
id-5968239,id-353328
id-19115021,id-1200073
rec-4423810-dup-0,id-336253
rec-8595440-dup-2,id-352920
id-32715367,id-711029
id-1693708,id-35453
id-9448147,id-242481
id-13395406,id-874740
id-754666,id-8309
id-15214297,id-1202781
rec-11568661-dup-0,id-905985
rec-12790591-dup-0,id-934614
rec-12790591-dup-1,id-934614
id-2667584,id-139354
rec-37677750-dup-0,rec-1489579-dup-0
rec-14399976-dup-2,id-2104
id-8645044,id-180966
id-999013,id-74007
id-893592,id-46624
id-4047355,id-33403
id-14763351,id-16359
rec-24467863-dup-2,id-9298
id-6601731,id-33551
rec-24467863-dup-0,id-9298
id-10456516,id-360482
id-6433511,id-117130
id-10955555,id-435011
id-4880935,id-33800
id-3495397,id-42565
rec-25380035-dup-1,id-22590
id-3965845,id-302846
id-2003658,id-10984
rec-7462786-dup-0,id-258986
rec-4542607-dup-0,id-147652
rec-1881302-dup-0,rec-153909-dup-0
rec-24004494-dup-1,id-385963
rec-2234179-dup-0,rec-176025-dup-1
id-12350714,id-30869
rec-24004494-dup-0,id-385963
id-8506068,id-653020
id-16614239,id-168462
rec-479031-dup-0,id-112603
id-16611605,id-20157
rec-479031-dup-2,id-112603
id-1852160,id-23121
id-12151641,id-966791
id-13126799,id-23678
rec-28963359-dup-0,id-2488489
id-3442524,id-24206
id-38669844,id-3128934
rec-8595440-dup-0,id-352920
id-14898455,id-860931
rec-7639384-dup-0,rec-595515-dup-1
id-34259809,id-1187766
id-1901304,id-70364
id-9329377,id-814078
id-1702634,id-143287
id-10020331,id-888610
id-6524731,id-228322
id-5770863,id-281399
id-4114648,id-9681
id-39775073,id-1420318
id-23439210,id-504144
id-11152236,id-856804
id-8142500,id-2254
id-14013268,id-370733
id-7258878,id-3103
rec-3457022-dup-1,rec-1347-dup-1
id-14459874,id-584584
id-9688737,id-725688
id-30647850,id-1497997
id-9826776,id-112783
id-3974606,id-165686
id-11281817,id-59059
id-14223705,id-846306
rec-18760899-dup-0,id-218697
rec-18760899-dup-1,id-218697
id-5308585,id-68173
id-18677887,id-191481
id-8764255,id-659338
id-8987965,id-821473
id-6194148,id-478131
id-9574232,id-114073
id-8497811,id-33153
id-6487497,id-346340
rec-7978894-dup-0,id-283289
id-18760899,id-218697
id-15124628,id-17
rec-10335430-dup-1,id-2779
id-15914079,id-1150253
id-531797,id-2327
rec-597830-dup-0,id-9579
id-1670728,id-141082
id-6452635,id-440728
rec-2988658-dup-1,id-117289
rec-2988658-dup-0,id-117289
rec-9906285-dup-1,rec-258989-dup-1
id-2255221,id-99709
rec-5832036-dup-2,rec-349638-dup-0
id-718736,id-4523
id-11966395,id-794376
rec-15350718-dup-0,id-1214582
id-11228330,id-87893
id-8663666,id-20886
id-8132118,id-208486
id-38660005,id-3303008
id-1032460,id-121009
id-9631097,id-179780
id-14396940,id-67633
rec-27569149-dup-0,id-46843
rec-14266430-dup-0,rec-9152-dup-0
rec-30658094-dup-0,id-2647816
id-4128892,id-12333
id-9751255,id-149110
rec-10060117-dup-0,rec-224913-dup-0
rec-5102645-dup-0,id-338696
id-3358300,id-99
id-2613975,id-79575
id-10512277,id-12616
id-15236650,id-1197
id-3151879,id-11522
rec-8944088-dup-0,id-670623
rec-37712329-dup-0,rec-3223421-dup-0
id-15897271,id-1036947
id-9502988,id-199734
id-7639384,id-595515
id-4101135,id-120455
id-14376297,id-70341
id-9921310,id-44954
id-5413141,id-326201
id-7917851,id-1479
id-1879135,id-47079
id-9920045,id-67118
id-8747323,id-805842
id-10930433,id-9414
id-13559457,id-1076992
id-7483740,id-315496
id-10318651,id-772712
id-35849685,id-3072653
rec-39767059-dup-0,id-36594
id-8230230,id-634900
rec-13736959-dup-0,rec-823078-dup-0
rec-35864213-dup-0,rec-3073877-dup-0
id-499713,id-47204
id-11458382,id-63517
id-6994847,id-545963
id-2480649,id-6837
id-14441061,id-9617
id-11084502,id-844857
id-5046824,id-436282
rec-8667914-dup-0,rec-661361-dup-0
id-35115646,id-2984484
rec-19178142-dup-0,id-608462
rec-14178571-dup-0,id-1125182
id-6498552,id-471613
rec-1199808-dup-0,id-103234
id-14053799,id-1116989
id-9846625,id-811672
rec-10848443-dup-2,id-81137
id-9017571,id-683889
id-14591802,id-1154209
id-5583847,id-90312
id-2016486,id-16162
id-56382,id-5368
rec-12330598-dup-0,id-874603
rec-9316860-dup-0,id-417266
id-3059093,id-230596
id-2547888,id-179257
id-10344385,id-774371
rec-9448147-dup-0,rec-242481-dup-0
id-7100322,id-336924
id-2125216,id-135849
rec-12527683-dup-1,rec-89565-dup-0
rec-4570398-dup-2,rec-11684-dup-0
id-9082763,id-580476
id-5371150,id-110517
id-19529513,id-52898
id-12927589,id-1026319
rec-14832666-dup-0,id-1527797
id-13748648,id-48584
id-9814211,id-735589
rec-14042181-dup-0,id-4991
id-9639081,id-721925
id-405205,id-40154
id-9222462,id-50527
id-11047365,id-847646
id-2436407,id-189182
id-5832885,id-4350
id-35113123,id-820488
id-6068517,id-467585
id-10070257,id-260648
rec-14338053-dup-1,id-2535
rec-14338053-dup-0,id-2535
id-13414965,id-40061
id-13834294,id-82920
rec-893592-dup-2,id-46624
id-24382716,id-38100
id-8750159,id-445878
id-8777120,id-808037
id-9313711,id-819625
id-15098516,id-282821
id-25381865,id-2212132
rec-2654514-dup-0,id-73082
id-4509535,id-23320
id-13063413,id-1035897
rec-4276153-dup-0,id-96253
rec-24398815-dup-0,id-1710
rec-1846169-dup-2,id-8818
rec-1846169-dup-0,id-8818
rec-37688409-dup-0,id-869643
id-3750094,id-108251
id-10122050,id-152446
rec-861896-dup-1,id-75514
id-7116908,id-71199
id-9475106,id-816227
rec-14788165-dup-0,id-880191
id-6110078,id-54427
id-4252451,id-323514
rec-18728534-dup-0,rec-1483876-dup-0
id-18719707,id-1482641
id-28235458,id-39764
rec-24426678-dup-1,rec-106939-dup-0
id-1876534,id-153657
id-10518043,id-335941
id-34279374,id-2739113
rec-30658094-dup-2,id-2647816
id-12108255,id-59092
id-16568553,id-143
id-2638794,id-304175
id-2707136,id-53507
rec-18779988-dup-0,id-1488651
rec-2953729-dup-0,rec-817769-dup-0
rec-80947-dup-2,rec-3071674-dup-1
id-5559077,id-432495
id-34298810,id-71451
id-14845216,id-40032
id-12173641,id-968692
id-2775998,id-101
id-15268631,id-105191
rec-14804768-dup-0,id-1137513
rec-14804768-dup-1,id-1137513
id-14234788,id-77089
rec-13289542-dup-0,rec-250445-dup-0
rec-13289542-dup-1,rec-250445-dup-0
id-38677628,id-117427
id-13672400,id-380054
rec-14123738-dup-2,id-1122397
rec-14123738-dup-1,id-1122397
rec-14123738-dup-0,id-1122397
id-10578192,id-789457
id-8779529,id-666735
id-24533838,id-1373
id-2260329,id-177681
rec-3933690-dup-0,rec-133717-dup-1
rec-32660205-dup-1,rec-955512-dup-0
id-9092296,id-362868
id-338217,id-3144
id-7778781,id-63902
id-10240561,id-724789
rec-10955555-dup-2,id-435011
id-15190503,id-46373
id-9373143,id-644844
rec-7715367-dup-0,id-208110
id-3782648,id-256187
id-10658116,id-794336
id-1179431,id-15090
rec-12451085-dup-0,id-52512
id-5057677,id-8807
id-9429015,id-708755
id-13944641,id-383729
id-5008688,id-366942
id-256062,id-24575
rec-34890267-dup-0,id-196861
id-403451,id-2494
id-8375978,id-242684
rec-4628754-dup-1,rec-351790-dup-0
rec-5318139-dup-2,rec-685-dup-0
id-30648972,id-2372100
rec-5318139-dup-0,rec-685-dup-1
id-24431368,id-2131356
id-9316013,id-417266
id-6202697,id-10193
rec-303982-dup-0,rec-2417-dup-1
id-15443624,id-216930
id-12138802,id-156
id-3496517,id-3992
id-5123735,id-394483
id-13586906,id-39006
id-11849865,id-529997
rec-570824-dup-0,rec-1347-dup-0
rec-4148307-dup-0,id-1958
rec-4148307-dup-1,id-1958
id-14723963,id-132698
id-513948,id-25
id-7402443,id-399604
id-13335487,id-1315
id-1408935,id-126224
rec-7275819-dup-0,id-394308
rec-7275819-dup-1,id-394308
id-13157230,id-86876
id-4105208,id-343
id-32705933,id-3769
id-13353474,id-1060156
id-2944451,id-223167
rec-14396940-dup-1,id-67633
id-15168007,id-639921
rec-2040264-dup-0,id-148632
id-10681717,id-23396
rec-13032264-dup-0,rec-1040649-dup-0
id-11544800,id-250604
id-3560685,id-50776
id-1572549,id-34227
id-14624139,id-1156688
id-1937038,id-79821
rec-9290830-dup-0,id-31389
rec-9290830-dup-1,id-31389
rec-13862429-dup-0,id-1001914
id-34304453,id-2940180
id-13240373,id-83
id-9548179,id-812367
rec-12121731-dup-0,rec-826314-dup-1
id-226880,id-524677
id-11162256,id-278946
rec-107388-dup-2,id-7834
id-10365824,id-97546
rec-3482443-dup-0,id-200478
rec-10232939-dup-0,rec-269353-dup-0
rec-2006829-dup-1,rec-6595-dup-0
id-2407141,id-58431
id-8393869,id-424601
id-9651315,id-459435
id-1703042,id-143312
id-13591413,id-773770
id-15059972,id-20877
id-12475103,id-992751
id-1651860,id-10170
rec-9394462-dup-1,rec-248134-dup-1
rec-1851686-dup-0,id-57306
rec-1851686-dup-1,id-57306
rec-1851686-dup-2,id-57306
id-6546082,id-122166
rec-2176468-dup-1,id-53976
rec-6760879-dup-0,id-281507
id-16626581,id-1319513
id-5843381,id-8718
id-2158088,id-8431
rec-9718461-dup-2,id-193885
rec-5064015-dup-0,id-93
id-7902771,id-613554
id-14103641,id-1121176
id-12547288,id-721275
rec-10878047-dup-0,id-595907
id-24413364,id-1172968
id-11020100,id-845002
id-12742768,id-49608
id-214075,id-21240
id-9287771,id-701974
id-7103353,id-1137
id-13752595,id-644827
id-11293926,id-872534
id-10577741,id-315670
rec-3702580-dup-0,id-22301
rec-3048252-dup-1,id-229912
id-14015556,id-24070
id-258024,id-1804
id-7864481,id-97546
id-10561457,id-386271
rec-12437504-dup-1,id-71931
id-18796249,id-193055
id-8123769,id-441914
rec-9394935-dup-0,rec-666844-dup-0
id-13159060,id-1043913
rec-6425651-dup-2,id-458181
rec-4501491-dup-1,rec-82519-dup-1
id-38696807,id-1677442
rec-317127-dup-1,rec-15177-dup-0
id-34287821,id-49612
id-39767059,id-36594
id-12417868,id-986109
id-10737423,id-799973
id-7803158,id-501470
rec-37696336-dup-0,id-853346
id-10156875,id-199209
id-24446611,id-159154
id-1172559,id-10729
rec-6964667-dup-1,id-265209
id-13653455,id-1084086
id-30677464,id-2259335
rec-28963359-dup-1,id-2488489
id-9383651,id-807185
id-1860452,id-152494
id-5448126,id-3259
id-1001025,id-1643
id-8264660,id-637572
id-2839135,id-3755
id-14690905,id-1161827
id-7185636,id-203525
id-3442002,id-261708
id-6659495,id-174573
rec-28963359-dup-2,id-2488489
id-35864970,id-3277
rec-4297790-dup-1,id-76579
id-7148641,id-376087
id-24412084,id-2129725
id-34302604,id-2931223
id-322530,id-35589
rec-3742460-dup-0,rec-202528-dup-0
id-10158860,id-16172
id-14381484,id-1139465
rec-16626581-dup-0,id-1319513
rec-13653455-dup-0,rec-1084086-dup-0
id-2456497,id-91552
id-13512010,id-1072166
id-14190253,id-1126159
id-10410987,id-574766
rec-10469915-dup-0,rec-781649-dup-0
id-14099895,id-42415
id-22931658,id-30944
rec-12184681-dup-1,rec-787882-dup-0
rec-12184681-dup-0,rec-787882-dup-0
id-6022569,id-464101
rec-1692493-dup-0,id-123387
id-6531102,id-508834
id-6886689,id-536888
rec-7806480-dup-0,id-607102
id-1361875,id-123737
rec-7047142-dup-0,rec-339983-dup-1
id-1613409,id-137894
id-15449866,id-1222230
rec-7159054-dup-1,rec-558971-dup-0
id-38696025,id-3111503
rec-11223487-dup-0,id-863419
id-14920465,id-683349
rec-3418991-dup-2,id-3271
id-2887808,id-187683
id-963072,id-86412
id-15898887,id-937285
id-8072933,id-623691
rec-16167456-dup-0,rec-1488075-dup-0
id-7970569,id-116043
rec-14263009-dup-0,id-853544
rec-11687848-dup-0,rec-1249677-dup-0
rec-5686644-dup-0,rec-436292-dup-1
id-8514586,id-653522
id-25405267,id-2214522
rec-5680190-dup-1,id-336433
id-8066414,id-623416
id-8610197,id-709749
rec-13664191-dup-0,rec-14616-dup-0
id-2646467,id-231417
id-4147402,id-56063
id-34267230,id-21240
id-18704213,id-1213310
rec-5200904-dup-0,id-399955
id-6482808,id-2997
id-2683554,id-149628
id-12527683,id-89565
id-4188804,id-130380
rec-5686644-dup-1,rec-436292-dup-1
id-32751,id-4294
id-12451085,id-52512
id-2430577,id-188792
id-34255082,id-406868
id-6639741,id-294468
id-24417836,id-1951411
id-1544163,id-77028
id-1330882,id-110404
rec-12350653-dup-0,rec-980385-dup-0
id-12152512,id-279702
id-11740126,id-62438
rec-851530-dup-2,id-74156
id-12803334,id-10729
rec-851530-dup-0,id-74156
id-1856481,id-122543
id-271328,id-12153
id-3208580,id-3356
id-10486197,id-557427
id-1884753,id-356
rec-11107159-dup-1,id-70573
id-25358098,id-514116
id-17688205,id-1390531
rec-11107159-dup-0,id-70573
id-7590799,id-413539
id-12648054,id-121770
rec-8066414-dup-0,rec-623416-dup-0
rec-34246500-dup-0,rec-406868-dup-0
rec-7102246-dup-0,id-554522
id-6075419,id-33058
rec-13779992-dup-0,id-7965
id-13440817,id-2098452
rec-7413056-dup-1,id-107434
rec-3277398-dup-0,rec-6874-dup-0
id-8119703,id-432495
id-8951495,id-679831
id-35859281,id-1528672
rec-3717049-dup-0,id-51744
id-7101534,id-31535
rec-2881755-dup-1,id-153565
rec-2881755-dup-0,id-153565
id-10318809,id-7262
rec-32671973-dup-0,id-9098
id-3301337,id-101721
id-8722354,id-809546
rec-3943406-dup-0,rec-822-dup-0
rec-3258017-dup-1,rec-173184-dup-0
rec-30719358-dup-0,id-2653183
rec-32671973-dup-2,id-9098
id-7709855,id-61915
rec-3277398-dup-1,rec-6874-dup-0
rec-14038920-dup-0,rec-861351-dup-0
id-11804708,id-97025
id-37711434,id-72962
id-2006829,id-6595
id-10078859,id-8692
id-27611847,id-253119
id-1142305,id-191
id-12818839,id-1007795
id-11412206,id-686331
id-14153913,id-1124401
id-3296139,id-97546
id-13034579,id-826369
id-25852571,id-888572
id-39776713,id-243831
id-6260254,id-484485
id-2580079,id-198072
rec-9906285-dup-0,rec-258989-dup-0
id-23021891,id-2001420
id-6235988,id-470993
id-9337291,id-495111
rec-12276636-dup-0,rec-975072-dup-0
id-14100747,id-234363
rec-4678770-dup-0,id-183687
rec-4678770-dup-1,id-183687
id-13228588,id-360187
id-30705524,id-2651960
rec-16175871-dup-0,rec-129143-dup-0
id-13101816,id-280735
rec-8904250-dup-0,id-676239
rec-2209613-dup-1,id-174591
id-29490233,id-1393470
id-3446940,id-70682
id-12350653,id-980385
id-2834052,id-101
id-126441,id-5941
rec-13706553-dup-0,id-1088198
rec-13706553-dup-1,id-1088198
id-12740980,id-1010682
id-9316860,id-417266
id-5748882,id-362053
rec-9631097-dup-1,rec-179780-dup-0
id-6600153,id-79841
rec-11554835-dup-0,rec-84818-dup-0
rec-11554835-dup-1,rec-84818-dup-0
rec-851530-dup-1,id-74156
id-35117105,id-3008220
id-28961377,id-413959
rec-12390966-dup-1,id-842423
id-8150982,id-34560
rec-32701472-dup-0,rec-2820974-dup-0
rec-32701472-dup-1,rec-2820974-dup-0
id-8867960,id-278444
id-8612116,id-2234
rec-24542760-dup-1,rec-2140038-dup-0
rec-6798067-dup-1,id-1194804
id-16167456,id-1488075
rec-1206248-dup-0,rec-64631-dup-0
id-3397025,id-241892
id-9341656,id-23874
id-13937024,id-1107697
rec-38698369-dup-2,id-754661
id-5017031,id-223799
rec-7145816-dup-1,rec-557753-dup-0
id-39739602,id-2398764
rec-7603952-dup-1,rec-592738-dup-1
rec-7603952-dup-0,rec-592738-dup-0
id-8309085,id-353796
id-14544043,id-426871
rec-8020861-dup-2,rec-620714-dup-0
id-9805904,id-440891
id-13753167,id-1092213
rec-8020861-dup-1,rec-620714-dup-0
rec-38702863-dup-1,id-3306794
rec-38702863-dup-0,id-3306794
id-3687303,id-83552
rec-14399976-dup-0,id-2104
rec-14399976-dup-1,id-2104
id-12749918,id-12285
id-11144312,id-582111
id-14575452,id-1118619
rec-39739602-dup-0,id-2398764
id-7556140,id-278377
id-7708814,id-359586
rec-1780219-dup-1,id-98202
rec-1780219-dup-0,id-98202
rec-8993140-dup-1,rec-682002-dup-0
rec-8993140-dup-0,rec-682002-dup-0
id-12970935,id-3331
id-25398597,id-2213780
rec-8020176-dup-0,id-821495
id-703497,id-59284
id-28920803,id-866411
rec-23072234-dup-1,rec-852453-dup-0
id-4656389,id-327384
id-3441760,id-71557
id-8748106,id-97546
id-8271330,id-5028
id-8295849,id-168859
id-5931932,id-326476
id-6448265,id-478503
id-3086737,id-253
id-2637410,id-33363
rec-5204288-dup-1,id-401220
id-12816387,id-532607
id-4493066,id-341795
id-7817275,id-553379
id-25390372,id-1433478
id-13672059,id-1085443
rec-7442862-dup-1,rec-60161-dup-0
id-12834562,id-1017503
id-3484435,id-11203
id-6314634,id-14154
id-15396950,id-1218359
id-12264504,id-206463
rec-1535826-dup-1,id-68998
id-4383069,id-309563
rec-2922962-dup-0,id-61158
id-3068446,id-207665
id-674815,id-4825
rec-9394935-dup-1,rec-666844-dup-0
rec-1237796-dup-0,rec-870448-dup-0
id-2488208,id-1517
id-5555461,id-94695
id-7145816,id-557753
id-4170472,id-66398
rec-4558686-dup-0,id-174088
rec-13124905-dup-0,id-1041328
rec-5558057-dup-1,id-325071
id-13534018,id-827752
id-280057,id-32435
id-2639941,id-31878
id-8114670,id-185490
rec-14712073-dup-1,rec-2292-dup-0
id-34240777,id-491611
rec-5600731-dup-0,id-227237
rec-5318139-dup-1,rec-685-dup-0
rec-8944088-dup-1,id-670623
id-9788852,id-104351
id-1598315,id-5198
id-933972,id-82896
id-27561587,id-2375442
id-8311556,id-51269
id-23018910,id-2001679
id-5579960,id-103922
id-5676181,id-423843
rec-317127-dup-0,rec-15177-dup-0
id-16618890,id-124894
rec-317127-dup-2,rec-15177-dup-0
id-15038297,id-32513
id-8645849,id-294349
id-8939507,id-14904
rec-16626581-dup-1,id-1319513
id-4501491,id-82519
rec-11208523-dup-1,id-861774
id-13525333,id-61099
rec-7159054-dup-0,rec-558971-dup-0
id-13495912,id-282238
rec-37697037-dup-0,id-3222138
id-6900082,id-296923
id-4558686,id-174088
id-7812036,id-87222
id-8358857,id-35542
id-18774741,id-349
id-11414430,id-601621
rec-9631097-dup-0,rec-179780-dup-0
id-6791383,id-528777
id-328666,id-35877
id-4780403,id-363455
id-14995429,id-12598
id-2408691,id-110322
id-1646983,id-101
id-4931644,id-376292
rec-34267230-dup-1,id-21240
rec-34267230-dup-0,id-21240
id-14872896,id-115851
id-8290655,id-186645
rec-8770654-dup-0,id-71296
id-6030675,id-41195
id-11083601,id-832662
rec-9872010-dup-0,rec-739618-dup-1
id-4560329,id-167549
rec-13124905-dup-1,id-1041328
rec-10116316-dup-2,id-15747
id-2747600,id-91659
rec-9569108-dup-1,rec-655315-dup-0
rec-9569108-dup-0,rec-655315-dup-0
id-6528828,id-1211592
id-1545824,id-133691
id-24399007,id-10729
id-14940104,id-1176407
rec-4864176-dup-0,id-111402
id-32666051,id-2817831
id-13664191,id-14616
rec-3786850-dup-2,id-288886
rec-18694803-dup-0,rec-1479605-dup-0
rec-8779529-dup-0,id-666735
id-12852155,id-547537
id-14266430,id-9152
id-10333038,id-97699
id-14738540,id-687682
rec-4567770-dup-0,id-121642
id-10516151,id-785736
id-2007050,id-162777
rec-562318-dup-0,rec-50617-dup-0
id-14744856,id-124575
id-9035043,id-685180
id-13162847,id-308670
id-5736889,id-116489
rec-14644503-dup-0,id-1158038
id-9270729,id-661578
id-3895945,id-128608
id-6465497,id-503520
id-630198,id-53908
rec-12417868-dup-0,id-986109
rec-14189695-dup-0,id-892042
rec-24413364-dup-0,rec-1172968-dup-0
id-10693210,id-244460
id-11519066,id-842630
id-13124905,id-1041328
rec-24390037-dup-1,rec-595139-dup-0
id-11024076,id-92121
id-710366,id-24465
id-5361492,id-385786
rec-34287075-dup-0,id-1507941
id-331824,id-347
id-12390966,id-842423
id-8454188,id-649430
id-4970247,id-380280
id-11102857,id-73841
id-8979222,id-655078
id-11060821,id-40042
rec-7035670-dup-1,id-69475
id-2724640,id-146374
id-37674542,id-6592
id-5957729,id-51002
rec-10437749-dup-1,rec-565615-dup-0
id-9283675,id-701679
rec-1852160-dup-0,rec-23121-dup-0
id-13645028,id-348206
id-28219255,id-1764396
id-9980345,id-666836
id-107388,id-7834
id-4130621,id-14917
rec-5017031-dup-2,id-223799
id-14193011,id-96222
id-6517513,id-14223
id-7047142,id-339983
rec-27605770-dup-0,id-1567722
rec-4013660-dup-0,id-3942
id-12844620,id-717105
id-8338798,id-66503
rec-10437749-dup-0,rec-565615-dup-0
id-5997329,id-461864
id-25353453,id-9854
id-4390574,id-51315
id-6112780,id-51209
id-14287942,id-505638
rec-7003526-dup-0,rec-546609-dup-0
rec-4336801-dup-2,id-329659
rec-7560844-dup-1,id-250079
id-6069822,id-467758
id-6078721,id-31136
id-37749962,id-3591
rec-9278908-dup-1,id-701452
id-11993937,id-954643
id-6377351,id-495829
id-2528543,id-194931
id-3025249,id-221402
id-34249947,id-486532
id-6212050,id-21367
id-11581116,id-907581
id-14447611,id-61551
id-3672041,id-53448
id-4136673,id-171101
rec-37690526-dup-0,id-50192
id-11300784,id-873152
id-2508847,id-51178
id-3358913,id-21002
rec-229007-dup-0,rec-2394-dup-0
rec-1038499-dup-0,id-94607
id-5165034,id-22492
id-18728534,id-1483876
id-34302494,id-2931223
id-1516045,id-2546
id-3435238,id-261289
id-15047876,id-190172
id-16562386,id-5040
rec-5559002-dup-0,id-255964
rec-5559002-dup-2,id-255964
id-3292298,id-233769
id-5854110,id-449939
id-4547284,id-22153
id-10739600,id-379483
rec-15307213-dup-2,rec-1211294-dup-0
id-14199668,id-136897
rec-4628754-dup-2,rec-351790-dup-0
rec-7724014-dup-1,id-5907
id-37697037,id-3222138
id-974670,id-4304
rec-6666291-dup-0,id-114060
id-12493172,id-1436
id-5182986,id-347594
id-9966569,id-746216
id-5560936,id-427503
id-5829393,id-443635
id-4038351,id-2623199
id-5121019,id-190052
rec-12790341-dup-2,id-12129
id-3149404,id-40349
id-4040053,id-100291
id-25410056,id-2215074
rec-6528975-dup-1,id-92623
id-12147019,id-885277
id-9349610,id-39233
id-8932539,id-678164
id-6441793,id-1079157
id-5449918,id-47100
rec-2926104-dup-0,id-3078
id-1796922,id-148344
id-14372663,id-67425
id-13069653,id-445207
rec-25390331-dup-0,rec-399622-dup-0
rec-1675520-dup-0,rec-37250-dup-0
id-6932693,id-115891
id-3202607,id-24288
rec-3274953-dup-0,id-508224
rec-16612413-dup-0,id-1318663
id-8636141,id-814438
rec-4628754-dup-0,rec-351790-dup-0
rec-1001025-dup-0,id-1643
rec-10190114-dup-0,rec-11285-dup-0
rec-32660205-dup-2,rec-955512-dup-0
id-9750864,id-1000989
id-25852562,id-888572
id-18699876,id-1480192
id-11641673,id-308397
rec-12353931-dup-1,id-58636
rec-12353931-dup-0,id-58636
id-4048495,id-92121
id-8325725,id-105725
rec-5829393-dup-0,id-443635
rec-12103172-dup-1,id-962755
id-992667,id-89571
id-2101334,id-94
id-12759610,id-227524
id-10803285,id-658627
rec-12103172-dup-0,id-962755
id-13520947,id-485929
rec-5095456-dup-0,id-348650
id-11554835,id-84818
rec-5256519-dup-2,id-405195
id-10000911,id-247354
id-6964667,id-265209
id-12160393,id-262054
id-4083468,id-32583
id-7908930,id-613918
id-10712759,id-642954
id-14833043,id-1170816
id-15888775,id-1258418
rec-7319718-dup-0,id-11735
id-6813660,id-530510
id-7255098,id-566606
id-34274710,id-2938179
id-15323060,id-332181
id-1616251,id-112128
rec-13440162-dup-1,rec-122538-dup-0
rec-13495912-dup-1,id-282238
id-8812729,id-350212
rec-23027235-dup-1,rec-1527372-dup-0
rec-8647798-dup-0,rec-659454-dup-0
rec-8647798-dup-1,rec-659454-dup-1
rec-11532036-dup-1,id-902346
rec-11532036-dup-0,id-902346
id-2288017,id-173656
rec-7067817-dup-0,id-421477
rec-7579522-dup-2,id-69537
rec-7579522-dup-0,id-69537
rec-7579522-dup-1,id-69537
id-1813809,id-991
id-13225960,id-903874
rec-6528828-dup-2,rec-1211592-dup-0
rec-6528828-dup-0,rec-1211592-dup-0
id-12258763,id-974338
id-961164,id-71148
id-8653617,id-140170
rec-34246522-dup-0,id-2936280
id-4826706,id-46
rec-7026845-dup-1,id-46629
id-6624990,id-12435
id-18757737,id-1486252
rec-2016486-dup-1,rec-16162-dup-0
rec-7026845-dup-0,id-46629
id-8379272,id-298176
id-4456510,id-93814
id-4273086,id-74828
id-32718338,id-15745
id-6438556,id-206783
id-5380300,id-413717
id-7036295,id-219444
rec-12742768-dup-0,rec-49608-dup-1
id-10654040,id-510782
id-15293627,id-175317
id-3277398,id-6874
rec-13611897-dup-0,id-1074887
id-6760879,id-281507
id-3953460,id-735675
rec-10902594-dup-0,rec-628212-dup-0
rec-6425651-dup-1,id-458181
id-3020449,id-6874
id-12387647,id-94013
id-3400100,id-21140
id-10095747,id-750068
id-11684330,id-314629
