artist,area
id-325165,id-5212
id-116496,id-222
rec-499983-dup-0,id-107
id-719037,
id-1861441,id-1872
rec-705359-dup-0,id-170
rec-5621-dup-0,id-106
rec-5621-dup-1,id-106
rec-4092-dup-1,
rec-4092-dup-0,
id-739839,id-14
rec-167537-dup-2,id-202
rec-167537-dup-1,id-202
rec-167537-dup-0,id-202
id-51806,id-221
id-35006,id-221
rec-930001-dup-0,rec-221-dup-0
id-147599,
id-828621,id-13
id-364623,id-105
rec-333923-dup-1,id-176
rec-333923-dup-0,id-176
id-179793,id-222
id-307251,
id-178959,id-150
id-171378,id-176
id-586325,
id-653467,id-67
rec-39233-dup-2,id-107
id-245870,
id-151338,
id-2169728,
id-4915,id-222
id-1101096,id-7706
id-14414,id-30
rec-36722-dup-0,id-222
id-1575848,id-7703
id-14410,id-222
rec-427385-dup-1,rec-221-dup-0
id-11285,id-14
rec-427385-dup-2,rec-221-dup-0
rec-2025530-dup-0,
rec-2025530-dup-1,
id-175306,id-432
id-271595,
id-297138,id-81
id-43974,id-222
rec-103234-dup-0,id-222
id-32566,id-222
id-15090,id-38
id-142472,id-97
id-146974,id-222
id-417023,id-105
rec-452663-dup-2,id-13
id-2227656,id-203
id-110643,id-176
id-448100,id-21
id-641529,
id-281663,id-81
id-169054,id-203
rec-769157-dup-0,id-81
id-148462,id-72
id-69965,id-221
id-641523,id-171
rec-103234-dup-1,id-222
id-641527,
id-50192,id-13
id-641525,
id-641524,
id-431651,id-73
id-212836,
id-326201,
id-153898,id-73
id-11750,id-222
rec-160784-dup-1,id-170
id-124092,id-222
id-11598,id-222
rec-9764-dup-0,id-222
rec-39892-dup-2,rec-221-dup-0
rec-565127-dup-0,
rec-1016514-dup-0,id-38
id-72104,id-105
id-4863,id-221
id-715907,id-222
id-1077768,
id-32989,id-105
id-539310,id-107
id-297001,
id-687535,id-175
rec-191-dup-0,id-432
rec-404126-dup-1,id-222
id-57306,id-21
id-336924,id-10
id-1077767,
id-798566,
rec-129490-dup-0,id-81
rec-149549-dup-0,id-105
rec-971140-dup-1,rec-2759-dup-0
rec-858050-dup-0,
id-423843,id-222
rec-713238-dup-2,
rec-358966-dup-1,rec-221-dup-0
id-50680,id-68649
id-1784403,
id-1277206,id-222
rec-73379-dup-0,rec-221-dup-0
id-7965,id-7296
id-22859,id-222
id-33980,id-10
id-236205,id-13
id-97700,id-107
rec-256922-dup-0,id-73
id-1788163,id-84003
rec-440483-dup-0,rec-221-dup-0
id-257825,id-107
id-49608,id-81
rec-5455-dup-1,id-222
rec-5455-dup-0,id-222
rec-5941-dup-0,id-222
id-22458,
rec-1743-dup-1,id-222
id-644827,id-81
id-1314682,
id-131713,id-14
id-49606,id-81
id-427696,
rec-41728-dup-0,rec-221-dup-0
id-185459,
id-649189,id-170
id-563435,id-81
id-336253,
id-46201,id-622
rec-10440-dup-1,id-222
id-630404,
rec-658043-dup-0,
rec-1820453-dup-2,
id-41195,id-57
id-256187,id-117
rec-658043-dup-1,
id-44109,id-222
id-1401790,id-5212
id-141756,id-107
id-290356,id-56
id-588561,
rec-89441-dup-0,id-222
id-833964,id-14
rec-302846-dup-0,id-222
id-764637,id-99
id-116400,id-222
rec-451770-dup-0,
id-203575,id-81
rec-951562-dup-1,rec-221-dup-0
id-36594,id-222
id-365377,id-221
id-77089,id-81
id-20770,id-222
id-1248341,
id-1686312,
id-897322,
id-41824,id-222
id-622322,id-81
id-1012853,id-103
rec-737349-dup-0,
id-1012851,
id-1108353,
id-122543,id-81
rec-46629-dup-0,rec-221-dup-0
id-53250,
rec-265205-dup-2,id-222
id-462489,
id-39892,id-221
id-199209,
id-226421,
id-233769,id-113
id-85366,id-221
id-85360,id-221
rec-350212-dup-0,id-222
rec-423571-dup-0,
id-2535,id-221
rec-39006-dup-2,id-106
rec-39006-dup-1,id-106
rec-39006-dup-0,id-106
id-456931,
id-21791,id-222
id-776260,
id-45916,id-73
id-36886,id-222
id-526788,id-190
id-280735,
id-656041,id-222
rec-187683-dup-2,id-81
id-658043,
id-1503537,id-282
id-718198,id-221
id-658046,
rec-209179-dup-1,id-222
rec-209179-dup-2,id-222
id-795415,
rec-566491-dup-2,id-222
rec-94695-dup-1,id-222
id-844,id-81
id-706993,id-221
id-301098,id-117
id-243273,id-81
id-39099,id-106
id-20688,id-222
id-1197,id-222
id-53139,id-222
id-47912,id-222
rec-240438-dup-1,id-243
id-844165,id-222
id-101016,id-150
id-47914,id-106
rec-160071-dup-0,id-7020
rec-539307-dup-2,id-107
rec-539307-dup-1,id-107
id-438962,id-81
rec-603035-dup-1,id-202
id-321897,id-47
rec-22389-dup-1,rec-221-dup-0
id-728375,
id-150682,id-81
rec-233556-dup-0,id-254
rec-33040-dup-1,id-222
rec-33040-dup-0,id-222
id-313694,
id-120455,id-21
id-538911,id-104
rec-132663-dup-0,
id-657951,
id-118182,id-221
id-855481,id-222
id-538910,id-104
id-711029,id-107
id-233928,id-221
id-376705,
rec-4523-dup-0,id-222
rec-32522-dup-0,id-222
id-442678,id-176
rec-94695-dup-2,id-222
id-695946,id-222
id-2168954,id-89187
id-302165,
id-64588,id-221
id-9298,id-263
id-2289990,
rec-284133-dup-1,
rec-128737-dup-0,
id-465131,id-221
id-242448,id-432
rec-116496-dup-2,id-222
id-143933,id-221
id-137877,id-73
id-991,id-221
id-9617,id-73
id-289946,id-10
id-518333,id-84
id-648742,id-30
id-1083463,
rec-323846-dup-0,id-194
id-391633,id-176
id-242684,id-73
rec-260648-dup-2,id-81
id-89,id-222
id-63903,id-105
rec-679831-dup-0,
rec-679831-dup-1,
rec-172801-dup-2,id-107
id-83,id-170
rec-172801-dup-0,id-107
rec-644844-dup-2,
rec-644844-dup-0,
rec-644844-dup-1,
id-302701,id-81
rec-88012-dup-0,id-73
id-283289,id-435
id-279702,id-222
id-280954,
id-859625,id-222
id-442219,id-150
rec-64142-dup-0,id-7704
id-1373,id-221
rec-5453-dup-2,id-222
id-399622,id-107
rec-84353-dup-0,id-13
rec-1286973-dup-0,id-222
id-105903,id-203
id-578737,id-222
rec-1941097-dup-0,id-222
id-754876,id-107
rec-31534-dup-2,id-222
rec-541417-dup-0,
id-199,id-222
id-214673,id-5147
id-659248,
id-662249,
rec-77089-dup-0,id-81
rec-438962-dup-0,id-81
id-190,id-222
id-2051564,id-222
id-101940,id-221
id-63738,id-222
id-283350,id-67
id-197,id-103
id-565227,
id-34754,id-222
id-282007,id-84
rec-116557-dup-0,
id-2052068,id-73
id-117238,id-222
id-278946,
rec-922709-dup-1,id-170
rec-922709-dup-0,id-170
id-506995,id-20
rec-745555-dup-0,id-14
id-905952,
id-58431,id-160
id-688548,id-170
id-3444,id-222
id-858050,
id-10184,id-221
id-82317,id-73
id-302017,
id-205111,id-202
rec-785257-dup-0,rec-113-dup-0
rec-785257-dup-1,rec-113-dup-0
rec-156245-dup-1,
rec-245294-dup-0,id-14
rec-245294-dup-1,id-14
rec-629949-dup-0,id-84
id-745525,
id-56063,id-202
id-31471,id-105
id-3591,id-222
id-883983,id-81
rec-53139-dup-0,id-222
id-951562,id-221
rec-242773-dup-0,id-73
id-198072,id-266
rec-173871-dup-1,id-222
id-51817,id-222
rec-1822089-dup-1,id-105
rec-173871-dup-0,id-222
id-401218,id-221
id-168462,id-81
id-31878,id-222
id-37444,id-107
id-490739,id-222
id-660005,
id-411882,id-13
id-52544,id-221
id-829942,
id-36414,id-160
id-739644,id-221
rec-36683-dup-0,id-202
id-770448,
id-10984,id-202
id-326052,
id-553109,id-14
id-952295,id-72
id-160071,id-7020
id-503379,
rec-245283-dup-2,id-222
rec-36683-dup-2,id-202
id-4906,id-81
id-122166,id-81
rec-242693-dup-0,rec-221-dup-0
id-922924,
rec-876499-dup-1,
rec-229809-dup-2,id-38
id-175317,id-194
id-1323260,id-150
rec-3823-dup-2,rec-99-dup-0
id-1180563,
rec-995515-dup-0,id-81
id-52145,id-222
rec-39233-dup-1,id-107
rec-1323260-dup-0,id-150
id-886026,id-73
id-1405438,id-434
id-265205,id-222
rec-122283-dup-0,
id-85961,id-107
id-3356,id-222
rec-375147-dup-0,id-117
rec-230595-dup-1,id-222
id-32354,id-222
id-869569,id-202
id-1280717,id-3924
id-883761,id-7345
id-568907,
id-119584,id-222
id-4876,id-221
id-262731,id-222
id-1990,id-194
rec-388370-dup-0,
id-743175,
id-97025,id-72
id-735589,
rec-118465-dup-0,rec-221-dup-0
id-706899,id-221
id-1822089,id-105
id-54524,id-222
rec-861811-dup-0,
rec-655315-dup-2,
id-14154,id-8966
id-8818,id-222
id-131920,id-221
id-7725,id-222
id-114873,
id-38915,id-222
rec-4746-dup-2,rec-221-dup-0
id-835601,id-150
id-992,id-13
id-346340,id-81
rec-395550-dup-0,rec-221-dup-0
rec-71770-dup-2,id-222
id-247640,id-13
id-793358,
id-94,id-222
id-683889,id-72
rec-817658-dup-1,id-194
id-45280,id-106
id-200702,id-222
rec-12069-dup-0,id-222
id-109609,id-105
id-823427,id-160
id-246591,id-13
id-22008,id-221
id-769178,
rec-360276-dup-1,id-222
id-88237,id-150
id-765043,id-73
id-184621,id-222
id-834914,id-107
id-127268,
id-318794,id-117235
id-57933,id-113
rec-32020-dup-0,id-222
id-564687,id-103
id-1270237,id-653
rec-103922-dup-0,id-222
rec-454535-dup-0,
id-139482,id-222
id-171347,
rec-92744-dup-0,id-222
rec-861584-dup-0,rec-221-dup-0
id-143929,id-221
id-339575,id-73
id-10157,id-221
id-438237,id-221
id-282821,id-221
id-774371,
id-67588,
id-1399781,id-222
rec-50353-dup-0,rec-221-dup-0
id-298176,id-222
id-118887,
rec-653997-dup-2,rec-221-dup-0
rec-47-dup-0,id-222
id-523602,
id-1514341,id-81
id-844377,id-13
id-114060,id-222
id-67962,id-107
id-93850,id-214
id-145273,id-105
id-394483,
id-35999,id-72
id-359296,id-72
id-66983,id-105
id-434964,
id-491605,
id-247354,id-222
id-21367,id-222
id-138601,id-54
id-110490,id-222
id-2233,id-73
id-2236,id-38
id-100379,id-104
id-2234,id-221
id-402608,id-221
id-73082,id-222
id-405796,id-153
id-156245,
id-66503,id-107
id-605119,id-653
id-1177810,
rec-188882-dup-0,
id-40270,id-107
rec-14907-dup-0,id-222
id-746796,id-194
id-92566,id-221
id-671306,
rec-1626193-dup-1,id-30
rec-1626193-dup-0,id-30
id-546136,id-81
id-21240,id-221
id-383315,id-221
id-935779,id-222
rec-373742-dup-0,
id-1659787,
rec-120914-dup-1,id-30
id-5507,
id-1223007,
rec-365377-dup-1,rec-221-dup-0
id-99287,id-222
rec-566481-dup-1,
id-474636,id-222
id-1615,id-222
id-39319,id-106
rec-71199-dup-0,id-21
id-1616,id-222
rec-834982-dup-0,id-194
rec-834982-dup-1,id-194
id-223910,id-81
id-90086,id-72
id-64925,id-222
id-40073,id-222
rec-3271-dup-2,id-222
id-117860,id-107
id-188,id-7703
id-526113,id-81
id-153657,id-73
rec-45666-dup-0,id-105
id-853786,id-105
id-407,id-81
id-159347,
id-299405,
id-35542,id-150
id-70603,id-104
id-110544,
id-155775,id-170
id-1011759,id-5147
id-16359,id-81
id-629087,id-222
rec-540054-dup-1,id-81
id-116319,id-222
rec-818520-dup-0,
rec-433373-dup-0,id-84
id-44954,id-221
id-805009,id-13
id-51002,id-222
id-156233,id-81
id-290579,id-84
rec-992-dup-1,id-13
id-523184,id-81
id-346433,
rec-89-dup-0,id-222
id-5613,id-104
id-718349,
id-359679,id-129
id-346436,id-222
id-59206,id-81
rec-103234-dup-2,id-222
id-2417,id-202
id-365813,id-72
id-1763,id-222
id-145491,id-38
rec-750189-dup-0,
rec-718946-dup-1,
rec-373350-dup-1,rec-221-dup-0
id-1766,id-222
rec-164-dup-2,id-222
rec-10302-dup-2,id-222
id-84913,id-103
id-3942,
id-65069,
rec-89955-dup-2,id-222
id-278377,id-73
id-243181,
id-10170,id-221
id-657941,
id-4473,id-222
rec-1763-dup-0,id-222
id-33800,id-222
id-648484,
id-794336,
id-42435,
id-723130,id-30
rec-2927-dup-0,id-81
rec-34914-dup-2,id-222
id-677359,id-176
id-795534,
id-63902,
id-1595546,id-222
rec-260648-dup-0,id-81
id-51315,id-72
id-592528,
id-146374,id-222
id-965720,id-107
rec-160784-dup-0,id-170
id-921280,id-222
rec-4690-dup-1,rec-221-dup-0
id-754648,id-103
rec-39848-dup-0,id-222
id-466525,id-150
id-9359,id-221
id-231417,id-222
id-264045,id-222
id-165834,id-222
id-242693,id-221
id-8551,id-14
id-441240,
id-659497,
id-99,id-222
rec-24331-dup-0,rec-221-dup-0
rec-24331-dup-1,rec-221-dup-0
id-1033515,id-100
id-93,id-222
rec-101016-dup-0,id-150
id-1239018,id-4000
id-272229,id-53
rec-365377-dup-0,rec-221-dup-0
id-399612,
id-56786,id-60
id-566540,id-221
rec-40678-dup-0,id-222
id-187,id-222
rec-762646-dup-0,id-240
id-64484,id-222
id-184,id-222
id-34586,id-221
rec-175989-dup-0,id-222
id-908202,id-172
rec-14907-dup-1,id-222
id-384944,id-5089
id-43631,id-222
id-414130,id-81
id-471162,id-30
id-648648,id-222
id-389863,id-266
id-135353,id-222
rec-709823-dup-0,
id-10179,id-30
id-240438,id-243
rec-223910-dup-1,id-81
id-104720,id-118456
id-160408,
rec-59284-dup-0,id-222
rec-435052-dup-0,
rec-2236-dup-0,id-38
id-34560,id-176
rec-817658-dup-0,id-194
id-863382,id-67
rec-634733-dup-1,rec-67-dup-0
id-510558,id-176
id-107702,id-221
id-10204,id-81
rec-191673-dup-1,
rec-52544-dup-0,rec-221-dup-0
id-654943,
rec-61854-dup-0,
rec-191673-dup-0,
id-10193,id-222
rec-667298-dup-0,id-222
rec-265205-dup-0,id-222
id-7834,id-222
id-3126,id-221
id-110404,
id-245294,id-14
id-552995,id-7952
id-186433,id-205
id-740340,id-221
id-495829,id-153
rec-7999-dup-1,id-222
id-430470,id-73
rec-4690-dup-0,rec-221-dup-0
id-11826,id-221
id-245106,id-72
rec-951562-dup-0,rec-221-dup-0
id-2207406,id-222
id-912501,
rec-592428-dup-2,id-38
rec-235831-dup-0,id-81
rec-851379-dup-0,id-194
id-962447,
id-389137,id-176
id-1751715,
id-1075216,id-84
id-401205,
id-81786,id-222
id-401207,id-153
id-269783,
rec-1539-dup-1,id-222
rec-46624-dup-0,id-202
rec-14679-dup-0,id-44
id-40678,id-222
id-751710,id-27
id-151300,id-176
id-718574,
id-306650,id-81
id-255964,id-14
rec-117427-dup-1,id-72
id-112783,id-73
id-96253,id-222
rec-1643597-dup-1,
rec-844165-dup-0,id-222
id-347594,id-72
rec-661188-dup-0,
id-35367,id-221
id-7935,id-222
id-717694,
id-122283,
id-947082,id-221
id-1596594,
id-1737813,
id-58141,id-194
id-119323,
id-207287,id-38
id-162937,id-105
id-2091,id-222
id-261245,id-222
rec-200478-dup-1,id-73
rec-200478-dup-0,id-73
id-883772,
rec-229912-dup-0,id-56
id-6083,id-222
rec-14557-dup-0,rec-221-dup-0
id-843750,id-221
id-67118,id-222
id-1968,id-13
rec-14557-dup-2,rec-221-dup-0
rec-34644-dup-0,id-202
id-106939,id-222
id-67117,id-222
id-513696,
id-481611,id-222
id-717327,
id-678164,
id-35749,id-222
id-145514,id-170
id-1003675,
id-1271559,
id-78361,id-222
id-251315,id-175
id-277835,
id-189994,id-222
id-868973,id-222
id-868972,id-222
rec-61099-dup-0,rec-221-dup-0
rec-61099-dup-1,rec-221-dup-0
rec-469225-dup-1,id-105
rec-1192305-dup-0,
rec-14530-dup-0,id-81
rec-138921-dup-0,id-222
rec-550430-dup-1,
id-178932,id-222
id-1076433,id-153
id-436767,id-222
rec-1192305-dup-2,
id-49247,id-222
rec-1919357-dup-0,rec-221-dup-0
id-105384,id-221
id-53448,id-202
id-360506,id-7708
id-46945,id-73
rec-1919357-dup-1,rec-221-dup-0
rec-242255-dup-0,
rec-172801-dup-1,id-107
id-948816,
id-12119,id-73
rec-23678-dup-0,id-194
id-514731,id-243
id-23874,id-107
id-508365,id-105
id-108237,id-222
id-50027,id-106
id-31404,id-222
rec-228322-dup-0,
id-31739,id-221
rec-687367-dup-1,id-72
id-104010,id-105
id-5633,id-7020
id-661724,
rec-184209-dup-0,rec-98-dup-0
id-415170,id-235
id-338696,id-222
id-12598,id-221
id-63196,
id-774364,
id-220530,id-221
id-961763,id-222
id-114075,id-221
id-114073,id-21
id-172571,
id-39415,id-57
rec-584584-dup-0,
rec-717374-dup-0,
id-541283,
id-743338,id-222
id-1815,id-221
rec-266777-dup-0,id-194
rec-21240-dup-2,rec-221-dup-0
id-181362,id-21
id-1542,id-3
id-22492,id-222
id-553678,
rec-469807-dup-2,
rec-181824-dup-0,id-30
id-1240098,id-222
id-667127,id-203
id-219444,id-38
rec-181824-dup-1,id-30
id-403749,id-14
rec-576463-dup-1,id-30
id-1244653,id-222
id-874264,id-138
id-308397,
rec-114202-dup-0,id-107
id-128608,
rec-267212-dup-2,id-202
rec-267212-dup-0,id-202
rec-267212-dup-1,id-202
rec-652821-dup-1,
rec-592428-dup-0,id-38
id-74603,id-222
id-21002,id-221
rec-592428-dup-1,id-38
id-402950,id-73
id-120266,id-150
id-1946539,id-98
rec-565227-dup-0,
id-500085,id-30
id-879928,id-205
id-879929,id-205
id-987159,
id-123898,id-221
id-51178,id-21
rec-1448809-dup-1,id-82557
rec-1448809-dup-0,id-82557
id-1174387,
id-153909,id-63
id-2394,id-222
id-340748,id-222
id-383784,id-5213
id-102893,id-81
id-128737,
id-576463,id-30
id-685872,id-81
id-66400,id-202
id-66402,id-73
id-145082,id-202
id-478503,
id-160980,id-81
id-66158,id-38
id-366906,
id-5621,id-106
id-180143,
id-402831,id-171
rec-1874-dup-0,id-81
id-280716,id-117
id-116300,id-222
id-5603,id-13
id-42534,id-106
id-6040,id-222
rec-912500-dup-1,
id-1125606,id-221
id-41711,id-106
id-1125604,id-221
id-44941,id-221
id-16360,id-84
id-74151,id-222
id-1044098,id-222
id-30697,id-222
id-74156,id-13
id-465718,id-2429
id-84146,id-107
rec-42333-dup-0,rec-221-dup-0
id-85414,id-72
rec-901345-dup-0,id-222
id-168859,id-202
id-1316413,
id-185490,id-105
rec-265205-dup-1,id-222
id-432390,id-30670
rec-102893-dup-1,id-81
id-1618347,id-81
id-770333,
id-1119587,
rec-39892-dup-0,rec-221-dup-0
id-1229268,id-13
id-10342,id-73
id-353658,
id-718085,
id-45726,id-222
id-985779,
id-798895,id-113
id-397426,id-53
id-413655,
id-309597,
id-124739,id-150
id-1295353,id-221
rec-843750-dup-0,rec-221-dup-0
rec-634733-dup-0,rec-67-dup-0
id-265209,id-222
id-133691,
rec-10729-dup-0,id-56
id-373915,id-73
id-1167953,id-9279
id-615231,
rec-3259-dup-0,id-105
rec-670623-dup-0,id-222
id-450416,id-105
id-615788,id-254
id-197001,id-222
id-64631,id-222
id-34227,id-10195
id-858049,
id-336341,id-68696
id-135741,id-222
rec-230596-dup-2,
id-164994,
id-851635,id-222
id-2779,id-221
id-140966,
rec-117427-dup-0,id-72
id-912869,
id-437767,
rec-119242-dup-0,
id-37938,id-222
rec-49369-dup-1,id-107
id-338980,id-205
id-244,id-222
id-283713,id-224
id-197771,id-153
id-92327,id-105
id-242481,id-221
rec-102893-dup-2,id-81
id-595282,id-72
id-1558721,id-105
id-1558722,
id-9018,id-222
id-350834,id-222
id-1451946,
rec-461864-dup-0,
id-20241,id-194
rec-612300-dup-0,id-73
id-180966,
id-399604,
id-685126,id-72
id-612300,id-73
rec-1691339-dup-0,rec-7324-dup-0
id-31074,id-222
rec-609056-dup-0,
id-156524,
rec-334717-dup-0,id-73
id-376292,id-222
id-205252,id-72
rec-10184-dup-2,rec-221-dup-0
id-329659,
id-803047,
id-273294,id-222
id-876499,
id-262301,
id-2601,id-81
id-1156,id-222
id-744770,
id-744771,
rec-900643-dup-0,id-38
rec-129092-dup-2,id-73
id-1420235,id-1178
id-89655,id-202
rec-45908-dup-0,id-73
rec-927309-dup-0,id-72
id-132663,
rec-1124983-dup-0,
id-60661,id-81
id-1041266,id-222
rec-588561-dup-0,
id-250079,
rec-183687-dup-1,
id-778341,id-221
rec-706899-dup-0,rec-221-dup-0
rec-248828-dup-0,id-106
id-92121,
rec-197862-dup-0,id-107
id-245283,id-222
id-882129,id-67
id-123479,id-222
id-1180765,
rec-338710-dup-0,
id-57227,id-222
id-34686,id-222
id-142192,id-103
id-539308,id-107
id-266777,id-194
id-578662,id-193
id-539307,id-107
rec-670623-dup-1,id-222
id-238570,id-203
id-261708,
id-660023,id-194
id-975029,
id-108000,
rec-701452-dup-0,
id-545963,
id-196032,id-73
id-430640,id-222
id-24589,id-221
id-790932,
rec-94745-dup-0,id-222
rec-868034-dup-2,id-105
rec-868034-dup-1,id-105
id-187268,id-222
id-728837,
id-770938,id-222
rec-719037-dup-1,
id-1696173,id-30897
rec-135073-dup-1,rec-221-dup-0
rec-135073-dup-0,rec-221-dup-0
id-718560,
id-110974,id-222
rec-2048118-dup-0,
rec-38971-dup-0,id-73
id-696964,id-221
id-292443,id-432
rec-10729-dup-1,id-56
id-1235826,id-5282
id-190845,id-222
id-92703,id-107
id-32513,id-81
id-652478,id-221
id-335114,id-107
id-91919,id-30
id-261703,id-81
id-564564,id-14
id-262054,id-222
id-595139,
id-234102,id-150
id-435052,
id-34824,id-222
id-22644,id-222
id-748814,id-107
id-147652,
id-34833,id-222
rec-1177774-dup-1,id-72
id-701679,id-170
id-781299,
id-178843,id-222
id-534135,id-176
id-22649,id-221
id-36683,id-202
id-81082,id-432
id-641792,
id-12181,id-81
id-248730,id-222
id-478665,
id-1154349,
id-123387,id-221
id-192739,id-10
id-147640,id-81
id-129722,id-57
id-82519,id-222
id-169483,id-222
id-1945738,
id-553560,id-194
rec-1315-dup-0,id-222
id-2726,id-5099
rec-1315-dup-2,id-222
id-569503,id-222
rec-24074-dup-0,id-222
rec-12078-dup-2,id-222
rec-609056-dup-2,
rec-200478-dup-2,id-73
id-15937,id-38
id-587603,
id-867127,id-14
id-148908,id-221
rec-1503537-dup-1,id-282
rec-1503537-dup-0,id-282
id-420858,id-221
id-906492,
id-49233,
id-1784437,
id-518958,
id-334221,
id-32020,id-222
id-34914,id-222
id-734410,id-222
id-1082100,
id-2340785,id-53
id-170690,id-72
id-148344,
id-1180824,id-12930
id-124935,id-221
rec-681064-dup-2,
id-467004,id-222
rec-681064-dup-0,
rec-37250-dup-0,id-30
id-2173,id-221
rec-766834-dup-0,rec-67-dup-0
rec-2025529-dup-0,id-73
id-149983,id-222
id-97192,id-73
id-395467,id-44
id-793816,id-160
rec-976383-dup-0,id-222
rec-829849-dup-0,
rec-829849-dup-1,
rec-762646-dup-1,id-240
id-687367,id-72
id-1945737,
id-488772,id-73
id-23465,id-81
id-385786,
id-46373,id-222
id-724789,
id-143312,id-221
rec-187428-dup-0,id-81
rec-31839-dup-0,id-14
rec-514116-dup-0,id-81
id-41381,id-203
rec-238335-dup-2,id-81
id-886824,id-73
rec-238335-dup-0,id-81
id-298885,id-73
id-22732,id-222
id-703010,id-222
rec-129334-dup-1,id-81
id-1804,id-221
id-451488,
rec-160408-dup-1,
id-622089,
id-38401,id-222
id-713850,
rec-9460-dup-0,rec-221-dup-0
rec-713238-dup-1,
id-787882,id-222
id-750834,
id-2210,id-84
id-170587,id-96
id-4,id-3821
rec-713238-dup-0,
id-444190,id-82618
id-789077,
id-1536973,id-107
rec-43631-dup-1,id-222
rec-10984-dup-1,id-202
rec-508880-dup-0,id-222
id-208486,id-221
rec-66402-dup-0,id-73
id-45713,
id-128760,id-13
id-114058,id-222
id-1960,id-221
id-769157,id-81
rec-270619-dup-0,
id-374049,id-214
id-204040,id-150
id-54108,id-222
rec-47079-dup-1,id-222
rec-47079-dup-2,id-222
id-879664,
rec-307-dup-0,rec-103-dup-0
id-653364,
rec-603035-dup-2,id-202
id-959452,id-222
id-188388,id-222
id-163969,id-221
id-2546,id-221
id-45037,id-97
rec-457907-dup-2,id-189
id-40385,
rec-457907-dup-1,id-189
id-38537,id-138
rec-97025-dup-0,id-72
id-443734,id-204
id-216007,
id-1220440,id-222
id-1064738,id-10861
id-868580,id-107
id-52898,id-73
id-75948,id-107
id-1031846,id-113
id-916777,
id-916776,
id-66411,id-202
rec-933058-dup-1,
id-682801,
id-189169,id-7953
rec-4453-dup-0,id-222
id-98202,id-84
id-21106,id-30
rec-101230-dup-0,id-222
id-404126,id-222
rec-7861-dup-0,id-222
id-518650,id-222
id-1572403,id-9625
id-72042,
id-879001,id-222
id-171700,
id-41728,id-221
id-5679,id-7327
rec-117574-dup-0,id-84
id-148712,id-170
id-546865,id-21
rec-42534-dup-0,id-106
id-879861,id-21
id-640303,id-222
id-452663,id-13
rec-630380-dup-0,id-81
id-207665,id-222
id-101040,id-222
id-637572,
rec-1515516-dup-2,id-73
rec-1515516-dup-1,id-73
id-353887,id-73
id-628212,
id-1551197,id-107
id-38339,id-105
id-9579,id-222
rec-2290885-dup-0,
id-47437,
id-30119,
id-799062,id-105
rec-595907-dup-0,id-107
id-504,id-222
rec-513046-dup-1,id-150
rec-513046-dup-0,id-150
rec-513046-dup-2,id-150
id-120423,id-30
rec-1643597-dup-0,
rec-176277-dup-2,id-38
rec-61099-dup-2,rec-221-dup-0
rec-176277-dup-0,id-38
id-976383,id-222
id-41124,id-81
rec-71102-dup-0,rec-221-dup-0
rec-110490-dup-0,id-222
id-174591,
id-437624,
rec-459923-dup-0,id-202
id-459923,id-202
id-999906,id-221
id-42415,id-222
rec-405195-dup-1,
id-9716,id-81
id-5251,id-222
id-5250,id-222
rec-1784437-dup-1,
id-250445,id-81
id-629751,
rec-968348-dup-2,
id-105725,
rec-968348-dup-0,
rec-968348-dup-1,
id-175626,id-38
id-5549,id-222
id-592738,id-160
id-422905,id-222
id-39119,id-115582
id-37921,id-222
id-196861,id-107
id-8718,id-222
id-69537,id-222
rec-240438-dup-0,id-243
id-153565,id-222
rec-528777-dup-0,
rec-1047318-dup-0,id-5586
rec-1643597-dup-2,
id-87221,id-202
rec-983085-dup-0,id-222
id-87222,id-222
id-33266,id-222
id-1023091,id-81
rec-550430-dup-0,
rec-353658-dup-0,
rec-43631-dup-0,id-222
rec-66411-dup-1,id-202
rec-308397-dup-2,
id-1947399,
rec-308397-dup-0,
rec-308397-dup-1,
id-977237,
rec-4915-dup-0,id-222
id-253,id-221
rec-308670-dup-0,id-38
id-47366,id-222
id-926258,
rec-689394-dup-0,id-222
rec-467758-dup-1,id-222
rec-467758-dup-0,id-222
id-413539,id-222
id-714190,
id-666836,
id-84596,id-81
id-84597,id-222
id-129092,id-73
id-655078,
rec-825763-dup-0,
rec-1124983-dup-1,
id-51209,id-222
id-229488,
id-349372,id-222
rec-32020-dup-2,id-222
id-663679,id-67
rec-32020-dup-1,id-222
rec-655315-dup-1,
rec-443635-dup-0,id-107
id-30847,id-150
id-391771,id-105
rec-229809-dup-1,id-38
id-433619,id-222
id-10220,id-222
id-3416,id-222
rec-33153-dup-2,id-87369
id-1004838,
rec-33153-dup-0,id-87369
id-50761,id-222
id-93424,
id-325434,id-10
id-3418,id-222
rec-10984-dup-2,id-202
id-193257,
id-607518,id-150
rec-655315-dup-0,
id-121771,id-221
id-985549,
id-531440,id-12314
id-607102,id-113
id-224030,id-221
id-659523,
rec-557203-dup-0,id-81
id-851379,id-194
rec-334886-dup-1,id-73
id-385963,id-107
rec-1821590-dup-1,
id-150982,id-72
id-40280,id-81
id-1467357,id-221
id-174573,id-160
id-162777,
id-15855,id-73
id-55858,
id-476934,id-167
rec-23678-dup-1,id-194
id-60783,id-30
id-14679,id-44
rec-97192-dup-0,id-73
id-47164,id-221
id-208141,id-21
id-460602,id-221
id-239238,id-222
id-219134,id-222
rec-10440-dup-0,id-222
id-739618,
