pokemon,version,item,rarity
116,25,0,5
761,25,0,5
860,28,1085,5
586,26,1057,5
116,13,0,5
737,28,1388,5
1510,30,0,5
784,28,0,5
1000,26,0,5
2,29,0,50
1235,30,0,5
1348,22,0,5
1201,16,0,5
1416,13,1474,5
1063,12,0,5
1546,22,556,5
793,12,0,50
757,22,1209,5
854,17,1391,5
115,24,0,5
134,30,806,5
655,12,1276,5
777,17,1528,5
1516,22,0,5
1216,29,0,5
1324,24,1392,5
257,13,570,5
793,16,0,5
981,11,1046,5
536,27,0,5
1319,30,1039,5
968,12,1312,5
848,23,0,50
387,22,1076,100
1337,25,0,100
1440,30,571,5
790,12,0,5
1172,21,1477,5
106,13,0,5
1582,11,0,5
489,18,1313,5
139,27,1168,5
811,23,1390,5
1507,12,0,50
1208,15,0,5
115,10,0,5
854,28,1391,5
89,17,1209,5
810,24,1390,5
1267,24,762,50
769,30,1085,5
790,18,0,5
971,25,1312,5
968,26,1313,5
1598,27,0,50
989,26,565,5
555,9,0,5
968,15,1312,5
1307,15,0,5
1318,26,920,5
554,25,0,5
841,29,1391,5
360,10,0,5
1505,28,0,5
755,7,0,5
1262,25,0,5
880,17,978,5
1201,14,0,5
8,18,1167,5
982,15,1477,5
493,22,0,5
1637,18,920,5
1431,17,1477,5
777,21,1528,5
1261,18,0,5
1330,25,0,5
613,8,0,5
1289,15,702,50
1145,13,0,5
446,30,0,5
854,21,1278,50
115,23,0,5
1164,26,0,5
1238,9,0,100
841,21,0,1
1235,13,0,100
848,28,0,50
703,27,0,5
1214,22,396,5
1000,13,0,5
1510,28,0,5
311,30,0,5
476,22,1209,5
1474,18,0,1
1505,9,0,5
1036,25,0,5
1518,28,469,50
1541,30,571,5
1035,28,0,5
412,28,0,5
266,30,703,5
1524,30,0,5
855,17,1391,5
1024,28,0,5
555,17,0,50
88,7,1209,5
1609,10,0,50
1318,18,920,5
1520,11,1391,5
1190,29,0,5
581,26,0,5
1203,21,1075,50
87,25,0,5
1134,15,0,5
1623,22,1085,5
855,18,1391,5
1348,29,0,5
761,26,0,5
116,15,558,50
997,22,0,5
988,13,556,5
1541,15,571,5
0,28,0,5
756,14,1048,5
608,11,1388,5
122,29,698,5
755,9,0,5
384,16,0,5
25,21,1288,5
26,28,1288,5
1623,21,1085,5
579,13,0,5
1206,30,586,5
115,15,0,5
317,26,1481,5
848,22,0,5
1348,22,0,5
768,25,1085,5
1432,17,0,5
1236,16,0,100
989,16,1216,50
1447,7,0,100
385,22,0,5
554,16,0,5
968,28,1313,5
87,16,0,5
989,17,565,5
1612,7,1216,50
1598,25,0,5
860,29,1085,5
1448,28,0,5
1582,22,0,5
1516,17,0,5
793,26,0,5
1267,17,763,50
855,29,1391,5
317,13,1481,5
1207,26,1481,5
1064,28,0,5
486,27,0,5
1637,12,920,5
852,12,1283,5
478,21,1168,100
777,22,1528,5
1621,30,1046,50
1214,29,396,5
1207,8,1481,5
608,18,1388,5
159,22,0,5
361,17,1478,5
1445,24,0,5
691,16,0,5
1546,8,1085,5
579,15,0,5
409,29,1057,5
393,29,0,5
1208,21,0,5
1319,27,1039,5
249,14,0,5
1280,9,0,5
26,21,1288,5
368,18,0,5
1337,17,0,100
1205,21,0,50
115,27,558,50
0,15,0,5
1505,15,0,5
1133,13,503,5
1290,12,703,5
968,17,1312,5
1000,25,0,5
581,12,0,5
1582,17,0,5
1637,26,920,5
655,14,1276,5
36,28,1312,5
0,17,0,5
88,30,1209,5
1108,29,0,5
642,30,1288,5
1420,13,1283,5
1008,27,570,5
106,16,0,5
556,26,0,5
1304,13,1085,5
1214,22,396,5
621,8,570,5
410,27,1057,5
1035,28,0,5
555,13,0,50
476,15,1209,5
1348,21,0,5
1303,24,1085,5
981,14,1477,5
1440,17,571,5
1035,29,0,5
1207,30,1481,5
1036,30,0,5
1440,14,571,5
856,25,806,5
782,21,0,5
36,16,1312,5
555,21,0,50
526,22,0,50
1445,7,0,5
989,22,0,1
115,8,0,5
761,28,0,5
455,30,1313,5
1063,13,0,5
989,9,1216,50
545,26,1304,100
1063,28,0,50
1533,14,0,5
1217,24,0,100
116,26,558,50
1377,11,396,5
1063,10,0,5
1197,13,1586,5
1390,10,0,5
368,13,0,5
1319,21,616,1
489,25,1312,5
257,9,570,5
1533,29,558,50
310,27,0,5
325,18,1478,5
974,15,1392,5
1420,24,1283,5
769,15,1085,5
1432,27,0,5
790,26,0,5
971,26,1313,5
1264,15,0,5
1074,24,0,5
1236,28,0,5
1172,22,1477,5
1208,30,0,5
662,29,0,5
1306,17,0,5
913,29,1388,5
496,26,1278,5
115,25,0,5
317,10,1481,5
1205,15,978,5
1108,27,0,5
273,7,0,5
368,23,0,5
1547,29,556,5
89,15,1209,5
159,24,0,5
989,7,1216,50
248,21,1620,1
0,29,0,5
881,21,0,50
1198,17,0,5
1199,26,0,5
989,22,0,1
989,22,0,1
273,9,0,5
139,30,1168,5
1289,28,703,5
1435,21,1075,50
12,28,0,5
841,21,0,1
87,14,0,5
856,29,806,5
1534,14,0,5
1534,26,0,5
1036,21,0,5
455,27,1313,5
1000,17,0,50
1349,21,0,5
1308,12,0,5
1318,28,1039,5
249,17,0,5
555,16,0,5
1254,18,0,1
421,13,1216,5
1289,14,702,50
269,27,1390,5
1474,17,0,1
459,28,1278,5
496,23,1278,5
1373,27,0,5
757,16,1209,5
1208,27,0,5
1154,25,1304,100
1024,21,0,5
793,21,0,5
1267,23,762,50
1254,21,0,1
1517,25,469,50
13,27,0,5
258,14,570,5
2,14,0,50
1261,12,0,5
968,18,1313,5
1459,25,0,5
1459,22,0,5
854,29,1391,5
1524,30,564,50
602,30,703,5
1120,28,0,50
1582,7,0,5
497,21,702,50
1510,27,0,5
446,29,0,5
86,11,0,5
1459,30,0,5
755,23,0,5
1593,27,0,5
989,11,565,5
841,17,1391,5
8,11,1167,5
249,14,0,5
116,9,558,50
997,13,0,50
1637,22,920,5
1235,30,0,5
1535,9,439,5
360,11,0,50
493,17,0,5
1308,15,0,5
1439,29,1390,5
848,21,0,5
790,29,0,5
2,7,0,50
737,22,1388,5
1267,22,763,50
106,16,0,5
1064,29,0,5
769,24,1085,5
591,29,806,5
267,28,1283,5
1390,11,0,50
768,23,1085,5
306,28,0,5
87,7,0,5
784,30,0,5
1002,8,1392,5
1067,26,0,5
1208,23,0,5
982,7,1046,5
1236,11,0,100
1447,18,0,100
974,28,1392,5
1162,11,1216,5
982,17,1477,5
1290,10,703,5
393,27,0,5
368,30,0,5
854,26,1278,50
1533,26,0,5
1134,18,503,5
621,22,922,5
1193,11,1313,5
1163,22,0,5
852,15,1283,5
793,24,0,50
1524,29,0,5
1432,16,0,5
1507,15,0,50
1108,28,0,5
852,16,1283,5
249,15,0,5
115,21,0,5
1199,21,0,5
2,11,0,50
641,30,1288,5
149,27,0,5
762,10,1084,100
608,28,1388,5
1432,21,0,5
1008,9,570,5
1000,9,0,5
848,21,0,50
386,8,1076,100
1623,24,1085,5
1154,22,1304,100
1307,17,0,5
662,29,0,5
360,14,1478,5
1524,14,1588,5
854,29,1278,50
1235,10,0,100
2,21,0,50
1306,21,0,5
498,18,0,50
913,26,1388,5
1307,25,0,5
1238,22,0,100
1535,12,0,5
1416,14,1474,5
1206,13,0,100
1534,12,0,50
1438,24,1390,100
497,13,703,5
623,28,1390,5
159,21,0,5
497,23,702,50
1533,12,0,5
492,14,0,5
85,27,1057,5
1165,25,0,5
554,18,0,5
1306,16,0,50
249,23,0,5
1313,29,1388,5
1474,8,1216,50
987,15,556,5
1534,14,0,5
981,8,1046,5
1414,14,1528,5
106,14,0,5
703,12,0,5
139,29,1168,5
386,14,1076,100
497,17,703,5
1165,30,0,5
1440,13,571,5
1161,22,0,50
1208,16,0,5
905,26,0,5
1204,22,0,50
994,26,584,5
1547,14,556,5
1221,17,0,1
731,29,1279,5
974,16,1392,5
834,22,1076,50
143,26,1388,5
1263,21,0,1
1000,8,0,5
0,16,0,5
1289,12,703,5
87,9,0,5
1515,18,0,5
387,14,1076,100
1097,29,584,5
1035,26,0,5
1024,23,0,5
768,13,1085,5
913,25,1388,5
1306,10,0,5
1380,28,0,5
87,14,0,5
1377,26,396,5
106,26,0,5
1208,13,0,5
87,26,0,5
988,28,556,5
446,28,0,5
2,23,874,50
317,24,1481,5
1212,18,1075,5
1210,26,1481,5
1307,18,0,5
317,14,1481,5
87,12,0,5
1335,12,1216,5
994,23,584,5
1306,11,0,5
492,17,0,5
1338,21,0,5
1224,28,808,5
968,23,1313,5
1208,17,0,5
368,13,0,5
1390,11,0,5
622,28,1390,5
1505,8,0,5
116,30,558,50
1524,29,0,5
106,30,0,5
905,27,0,5
1520,26,1391,5
258,7,570,5
1254,17,0,1
1098,24,571,5
994,29,584,5
555,15,0,5
1035,10,0,5
2,14,874,50
1289,13,702,50
493,12,0,5
0,30,0,5
89,8,1209,5
1267,25,762,50
1432,18,0,5
149,30,0,5
1161,14,1216,5
790,14,0,5
274,9,0,5
361,10,0,5
1541,28,571,5
855,24,1391,5
769,26,1085,5
133,28,1049,5
555,9,0,50
536,25,0,5
384,10,0,5
968,14,1313,5
1236,18,0,100
1036,30,0,5
1206,8,0,100
1036,28,0,50
790,15,0,5
620,28,0,5
1325,25,1392,5
1207,7,1481,5
1238,13,0,100
1035,25,0,5
555,12,0,5
1133,15,503,5
421,18,1216,5
1612,17,1216,50
1440,23,571,5
1515,28,1281,5
1307,28,0,5
881,14,978,5
1432,26,0,5
36,14,1313,5
551,16,762,5
1303,30,1085,5
1623,27,1085,5
88,18,1209,5
1520,13,1391,5
387,8,1076,100
486,7,0,100
784,27,0,5
1036,15,0,5
613,13,0,5
860,14,1085,5
264,28,703,5
140,30,1168,5
968,16,1313,5
996,27,0,5
86,26,0,5
861,25,1085,5
982,9,1046,5
1377,15,396,5
1163,18,0,5
1221,21,0,5
176,22,0,5
348,30,0,50
1000,8,0,5
987,24,556,5
968,24,1312,5
579,17,0,5
1530,29,0,5
1098,18,571,5
497,16,703,5
1221,23,564,50
2,16,874,50
13,30,0,5
1221,17,564,50
1516,21,0,5
761,26,0,5
971,23,1313,5
524,21,0,50
848,26,0,5
1036,25,0,50
608,10,1388,5
586,30,1057,5
1306,11,0,5
1533,29,0,5
1162,17,1216,5
489,25,1313,5
0,23,0,5
1507,18,0,50
86,27,0,5
836,28,0,5
1024,16,0,5
1206,27,586,5
1035,21,0,5
361,11,0,5
1447,30,0,5
855,25,1278,50
1373,25,0,5
159,17,0,5
971,15,1312,5
478,22,1168,100
1290,23,703,5
1534,24,0,50
981,13,1477,5
1199,18,0,5
756,30,1048,5
116,12,0,5
851,11,1167,5
837,27,0,5
581,27,0,5
756,12,1048,5
1235,27,0,5
981,21,1477,5
1212,12,1075,5
1459,21,0,5
1598,28,0,5
1235,28,0,5
1056,27,0,5
1337,28,0,5
257,30,570,5
368,28,0,5
25,29,1288,5
496,21,1278,5
274,17,0,50
874,11,0,5
579,12,0,5
1420,28,1283,5
1535,26,558,50
968,22,1312,5
974,24,1392,5
1154,7,1304,100
1235,11,0,100
489,30,1313,5
257,26,570,5
1008,15,570,5
1210,17,1481,5
86,10,0,5
192,27,1085,5
1264,12,0,5
581,12,0,5
1448,27,0,5
317,23,1481,5
1535,29,0,5
854,25,1278,50
106,27,0,5
554,22,0,5
385,13,0,5
1002,14,1392,5
913,14,1388,5
1324,16,1392,5
1330,28,0,5
273,9,0,5
86,17,0,5
1516,26,1281,5
1201,18,0,5
1629,30,1279,5
1074,10,0,5
1214,27,396,5
1216,23,0,100
13,28,0,5
421,14,1216,5
581,25,0,5
489,26,1312,5
1349,28,0,5
1238,23,0,100
1533,13,0,5
1377,7,396,5
2,24,874,50
971,16,1313,5
1217,30,0,5
1264,29,0,5
1546,13,556,5
1330,22,1474,5
1598,25,0,50
87,23,0,5
1163,17,0,5
1634,18,0,5
1440,12,571,5
1524,25,0,5
1628,27,1279,5
105,29,0,5
1154,29,1304,5
786,22,1075,50
1318,23,920,5
317,27,1481,5
981,12,1477,5
249,23,0,5
1289,30,703,5
1373,24,0,5
968,11,1209,5
364,17,0,5
1440,15,571,5
1399,17,0,100
690,17,0,5
781,22,0,5
159,23,0,5
848,26,0,5
258,23,570,5
1420,17,1283,5
621,27,922,5
1593,29,0,5
1377,8,396,5
105,7,571,5
660,29,920,5
1612,8,1216,50
945,30,0,5
1517,29,469,50
1074,16,0,5
258,9,570,5
1306,16,0,5
1520,14,1391,5
1349,21,0,5
1317,30,0,5
258,17,570,5
811,30,1390,5
731,10,1279,5
1518,25,469,50
106,30,0,5
769,16,1085,5
1236,8,0,100
1036,24,0,5
1221,22,564,50
778,21,1528,5
1097,25,584,5
176,24,0,5
556,26,0,5
655,21,1276,5
418,27,1057,5
641,29,1288,5
1221,21,0,5
852,25,1283,5
269,29,1390,5
1217,25,0,100
1098,13,571,5
557,22,0,1
388,21,0,50
121,30,698,5
1264,24,0,5
754,15,0,5
1056,29,0,5
856,24,806,5
1154,13,1304,100
1262,30,0,5
1609,11,0,50
880,22,0,50
86,7,0,5
579,16,0,5
86,7,0,5
1445,26,0,5
88,21,1209,5
476,23,1209,5
498,28,1085,5
317,11,1481,5
1036,17,0,5
501,30,1389,5
1207,10,1481,5
496,17,1278,5
1325,17,1392,5
1235,21,0,100
971,9,1209,5
368,22,0,5
536,28,0,5
348,28,0,50
36,18,1312,5
257,28,570,5
1549,13,1476,5
1199,28,0,5
2,29,874,50
1520,22,1391,5
1235,9,0,100
1207,24,1481,5
810,28,1390,5
1067,25,0,5
691,22,0,5
115,22,558,50
1307,25,0,5
1435,12,1476,5
1154,16,1304,100
971,30,1313,5
569,29,0,5
860,16,1085,5
1063,25,0,5
2,18,0,50
1308,23,0,5
142,27,1388,5
1208,21,0,5
848,22,0,5
1390,10,0,5
603,28,1389,5
249,13,0,5
1261,21,0,5
486,25,0,100
1290,28,702,50
86,12,0,5
968,16,1312,5
1002,11,1392,5
853,29,1283,5
268,28,1283,5
105,11,571,5
1319,24,920,5
36,17,1312,5
989,16,1216,50
1264,23,0,5
1304,26,1085,5
384,13,0,5
1164,25,0,5
793,16,0,50
1198,30,0,5
1165,27,0,5
476,21,1209,5
1510,12,0,5
1238,9,0,100
1534,27,0,5
88,23,1209,5
1337,12,0,100
569,28,0,5
961,26,1206,5
25,24,1288,5
1330,7,0,5
1280,11,0,5
994,25,584,5
360,10,0,50
1261,25,0,5
1520,29,1391,5
143,30,1388,5
905,25,0,5
116,17,0,5
422,7,1216,5
754,14,0,5
1307,13,0,5
989,21,1216,50
1238,25,0,100
1432,7,0,5
603,30,1389,5
754,23,0,5
545,22,1304,100
1337,30,0,5
1304,23,1085,5
460,8,1278,5
1440,29,571,5
790,27,0,5
1307,22,0,5
8,15,1167,5
257,17,570,5
87,22,0,5
971,16,1312,5
1325,18,1392,5
755,17,0,5
3,30,0,5
703,7,0,5
981,18,1477,5
852,26,1283,5
1035,12,0,5
412,30,0,5
1445,25,0,5
848,29,0,50
621,18,922,5
1063,9,0,5
1221,27,0,5
1549,18,1476,5
1533,13,0,5
1067,28,0,5
1145,16,0,5
982,11,1046,5
0,13,0,5
1214,18,396,5
1199,30,0,5
1414,22,1528,5
608,27,1388,5
1206,18,586,100
1422,30,1571,5
1315,28,0,5
1612,12,1216,50
1308,24,0,5
581,14,0,5
1516,18,0,5
386,13,1076,100
1238,8,0,100
36,29,1312,5
841,22,0,1
1035,17,0,5
1534,9,0,5
1214,10,396,5
1533,21,0,5
1035,30,0,5
26,30,1288,5
364,15,0,5
1154,30,1304,5
1154,27,1304,5
1000,14,0,50
848,30,0,50
1612,22,0,1
1474,13,1216,50
989,17,0,1
754,10,0,5
361,11,0,5
389,18,0,5
1210,24,1481,5
12,24,0,5
1338,18,0,5
997,17,0,50
159,12,0,5
971,13,1312,5
26,18,0,1
655,23,1276,5
261,24,570,5
159,22,0,5
389,22,0,5
122,28,698,5
586,28,1057,5
1459,22,0,5
105,16,0,5
257,8,570,5
1157,13,1475,5
1024,14,0,5
1290,14,703,5
1303,28,1085,5
317,21,1481,5
115,13,0,5
851,14,1167,5
249,27,0,5
555,17,0,5
1098,15,571,5
1479,10,0,50
1035,16,0,5
364,12,0,5
348,27,0,50
690,16,0,5
1206,7,0,100
997,18,0,50
811,24,1390,5
579,14,0,5
1206,9,0,100
361,11,0,50
1416,28,0,5
133,23,1049,5
478,18,1168,100
393,27,0,5
1445,18,0,5
384,11,0,5
1440,22,571,5
1308,14,0,5
586,26,1057,5
1467,29,0,5
1303,22,1085,5
1337,23,0,100
1206,29,586,5
249,25,0,5
1205,17,978,5
555,16,0,50
989,18,1216,50
116,13,558,50
545,12,1304,100
848,26,0,50
945,29,0,5
1546,7,1085,5
1214,10,396,5
13,28,0,5
987,30,556,5
793,29,0,5
1074,26,0,5
1216,27,0,5
1190,17,0,100
317,30,1481,5
1000,16,0,5
81,11,0,50
1337,8,0,100
1307,23,0,5
690,22,0,5
112,11,0,5
258,13,570,5
249,16,0,5
841,27,1391,5
536,26,0,5
1337,10,0,100
3,29,0,5
1534,12,0,5
1330,21,1474,5
2,12,874,50
1289,21,703,5
526,22,0,50
731,30,1279,5
848,18,0,5
620,27,0,5
460,18,1278,5
1000,24,0,50
1447,13,0,100
1254,22,0,1
1535,22,0,5
968,28,1312,5
267,30,1283,5
968,30,1312,5
914,18,1388,5
1289,23,703,5
1373,30,0,5
1447,28,0,5
757,8,1209,5
1435,18,1476,5
1289,10,703,5
1205,16,978,5
945,27,0,5
989,21,1216,50
422,17,1216,5
769,23,1085,5
527,22,0,1
579,13,0,5
1431,27,1245,5
579,14,0,5
1063,25,0,50
994,24,584,5
368,16,0,5
613,9,0,5
754,16,0,5
1074,30,0,5
913,28,1388,5
112,11,0,50
105,28,0,5
459,13,1278,5
1002,28,1392,5
1534,9,0,5
1036,11,0,5
1210,9,1481,5
1598,29,0,5
116,9,0,5
836,28,0,5
365,29,1046,5
26,24,1288,5
1306,13,0,5
89,16,1209,5
860,24,1085,5
364,12,0,5
752,30,396,5
854,17,1278,50
971,15,1312,5
1161,12,1216,5
88,10,1312,5
1337,18,0,100
364,18,0,5
989,17,1216,50
1518,27,469,50
1221,17,0,5
968,27,1312,5
841,23,1391,5
1337,8,0,100
971,18,1312,5
988,25,556,5
1210,22,1481,5
497,22,702,50
455,28,1313,5
1158,12,1475,5
1318,21,616,1
460,23,1278,5
1304,21,1085,5
1290,29,703,5
1158,13,1475,5
1000,30,0,5
989,17,0,1
1205,17,978,5
496,29,1278,5
133,25,1049,5
683,15,1528,5
1307,25,0,5
997,15,0,5
968,30,1313,5
1438,29,1390,5
1207,26,1481,5
1035,28,0,50
1204,12,978,5
1337,22,0,100
660,28,920,5
1527,17,0,5
496,28,1278,5
86,17,0,5
545,24,1304,100
176,26,0,5
36,16,1313,5
326,17,1478,5
459,15,1278,5
1205,14,978,5
421,15,1216,5
1534,29,0,5
1533,17,0,5
310,29,0,5
36,27,1313,5
1377,28,396,5
1303,26,1085,5
1154,17,1304,100
492,12,0,5
1313,10,1048,5
811,28,1390,5
1290,7,703,5
1459,28,0,5
545,17,1304,100
1533,16,0,5
105,28,0,5
1414,22,1528,5
1306,7,0,5
498,26,1085,5
1425,27,1048,5
1415,30,1206,5
754,12,0,5
1416,11,0,5
385,10,0,5
1325,22,1392,5
581,30,0,5
1289,8,703,5
1235,12,0,100
1206,14,0,100
364,16,0,5
1036,18,0,5
1036,11,0,5
997,13,0,5
988,21,556,5
2,27,0,50
861,29,1085,5
384,14,0,5
545,30,1304,5
86,17,0,1
1516,21,0,5
385,18,0,5
89,11,1312,5
1035,30,0,50
1154,22,1304,100
1439,23,1390,100
555,11,0,50
1208,29,0,5
1236,7,0,100
1235,16,0,100
1280,10,0,5
556,25,0,50
1214,24,396,5
1238,23,0,100
1217,26,0,100
848,30,0,5
1193,11,1312,5
118,22,1168,50
1024,17,0,5
1416,9,0,5
489,29,1312,5
1447,8,0,100
769,27,1085,5
1212,22,1075,5
776,17,0,50
2,25,874,50
492,18,0,5
1238,13,0,100
996,28,0,5
1206,21,586,100
848,29,0,5
1335,16,1216,5
1307,12,0,5
86,11,0,5
1235,7,0,100
2,18,874,50
974,30,1392,5
1002,16,1392,5
754,27,0,5
1330,30,0,5
761,28,0,5
1416,25,0,5
1624,28,0,5
412,27,0,5
1221,25,0,5
603,27,1389,5
1423,29,1571,5
556,28,0,50
257,18,570,5
856,22,806,5
756,27,1048,5
1524,26,564,50
1511,25,806,5
1034,30,1571,50
306,29,0,5
1416,7,0,5
1315,29,0,5
1024,23,0,5
1064,26,0,5
1307,21,0,5
1527,16,0,5
1171,14,1477,5
1431,29,1245,5
737,27,1388,5
790,30,0,5
793,18,0,5
459,12,1278,5
1044,23,1481,5
249,29,0,5
683,12,1528,5
996,29,0,5
0,25,0,5
1330,27,0,5
690,14,0,5
1207,18,1481,5
480,25,1162,5
1161,11,1216,5
1515,15,0,5
1190,25,0,100
1505,21,0,5
913,30,1388,5
1598,27,0,5
1445,11,0,5
246,21,1620,1
1214,29,396,5
116,22,558,50
810,30,1390,5
1432,10,0,5
1190,9,0,100
1534,21,0,5
1235,24,0,100
1063,22,0,5
1290,8,703,5
1190,17,0,100
86,25,0,5
2,21,0,50
1306,22,0,50
1516,14,0,5
116,25,0,5
1620,29,1046,50
388,17,0,50
497,16,702,50
968,25,1312,5
248,21,1620,1
529,30,1075,5
988,30,556,5
785,30,0,5
968,21,1313,5
1534,16,0,50
385,17,0,5
755,8,0,5
1221,29,564,50
1164,28,0,5
422,12,1216,5
87,29,0,5
1238,26,0,100
848,28,0,5
737,16,1388,5
777,22,0,50
85,28,1057,5
790,21,0,5
1221,18,0,5
782,17,0,5
1035,26,0,50
1190,21,0,100
257,22,570,5
1399,24,0,100
1530,15,0,5
1512,26,806,5
1524,15,1588,5
0,22,0,5
1207,27,1481,5
737,12,1388,5
1035,28,0,5
987,10,1085,5
459,26,1278,5
848,27,0,50
989,22,565,5
913,27,1388,5
841,21,1391,5
460,7,1278,5
1313,30,1388,5
1024,22,0,5
306,29,0,5
1235,14,0,100
1390,11,0,5
987,12,556,5
1416,18,1474,5
1445,23,0,5
87,30,0,5
1236,23,0,100
754,12,0,5
852,13,1283,5
781,17,0,5
757,15,1209,5
621,23,922,5
1198,17,0,5
1163,16,0,5
1208,14,0,50
1304,12,1085,5
326,15,1478,5
1318,17,616,1
1447,26,0,100
1008,26,570,5
1273,30,0,5
1306,14,0,5
1547,22,556,5
1623,18,0,50
1307,26,0,5
756,9,1048,5
1524,30,0,5
249,26,0,5
1414,21,1528,5
493,14,0,5
1535,26,0,5
1074,8,0,5
421,16,1216,5
1267,24,763,50
1520,18,1391,5
368,15,0,5
1337,16,0,100
778,21,0,50
1308,28,0,5
971,25,1313,5
981,16,1477,5
159,26,0,5
1547,24,556,5
1549,15,1476,5
1261,24,0,5
554,29,0,5
790,21,0,5
1163,12,0,5
841,22,0,1
1064,25,0,5
862,17,1075,50
1306,22,0,5
768,16,1085,5
1000,30,0,5
1214,26,396,5
881,16,978,5
1290,15,702,50
1459,21,0,5
569,30,0,5
848,23,0,5
258,21,570,5
853,16,1283,5
880,21,0,50
1243,30,1245,5
1534,16,0,5
497,11,703,5
274,8,0,5
1533,17,0,5
498,17,1085,5
1304,30,1085,5
87,10,0,5
122,30,698,5
1432,26,0,5
974,17,1392,5
1511,26,806,5
1582,14,0,5
1289,17,702,50
86,16,0,5
854,18,1391,5
1098,30,571,5
421,13,1216,5
460,30,1278,5
1447,28,0,5
1238,22,0,100
754,26,0,5
1312,10,1048,5
1634,22,0,5
8,22,1167,5
1325,26,1392,5
1420,30,1283,5
782,22,0,50
387,13,1076,100
1520,8,1391,5
1308,29,0,5
1459,27,0,5
1134,14,0,5
105,25,0,5
1161,8,1216,5
1634,14,0,5
486,21,0,100
1035,25,0,50
1319,17,920,5
855,30,1391,5
997,16,0,5
1261,22,0,5
994,30,584,5
248,22,1620,1
12,30,0,5
1134,18,0,5
1190,28,0,5
116,24,558,50
1280,8,0,5
1190,14,0,100
1154,23,1304,100
971,23,1313,5
386,7,1076,100
446,27,0,5
459,30,1278,5
476,16,1209,5
13,26,0,5
1154,16,1304,100
683,22,1528,5
368,26,0,5
1515,21,0,5
421,14,1216,5
1212,7,1075,5
1510,7,0,5
974,23,1392,5
261,27,570,5
1236,18,0,100
455,28,1312,5
1067,30,0,5
1236,10,0,100
1445,8,0,5
1474,17,1216,50
1505,29,0,5
837,30,0,5
1002,21,1392,5
1598,28,0,5
556,29,0,5
1008,23,570,5
1238,21,0,100
1338,15,0,5
1307,27,0,5
1214,21,396,5
25,26,1288,5
754,27,0,5
159,15,0,5
1416,9,0,5
810,17,1390,5
1535,14,0,5
268,27,1283,5
987,21,556,5
848,23,0,5
1530,30,0,5
1524,26,0,5
1098,29,571,5
86,22,0,5
88,22,1209,5
932,30,0,5
1516,13,0,5
1307,24,0,5
25,18,0,1
143,29,1388,5
1459,26,0,5
1204,18,978,5
621,15,922,5
1306,18,0,5
385,16,0,5
1624,29,0,5
393,29,0,5
386,21,1076,100
115,23,0,5
486,13,0,100
1238,30,0,5
1612,21,0,1
398,27,0,50
848,18,0,5
709,29,1057,5
1290,30,702,50
968,17,1313,5
914,17,1388,5
1432,9,0,5
1164,29,0,5
1214,17,396,5
116,14,0,5
1171,16,1477,5
1315,30,0,5
608,12,1388,5
905,29,0,5
116,17,558,50
703,22,0,5
1197,12,1586,5
988,10,1085,5
1432,10,0,5
1315,27,0,5
26,23,1288,5
1161,10,1216,5
1306,13,0,5
1349,26,0,5
776,22,0,50
1473,29,0,5
1516,28,1281,5
261,25,570,5
1515,22,0,5
1399,23,0,100
987,18,556,5
1214,16,396,5
489,24,1313,5
613,12,0,5
1467,30,0,5
1518,26,469,50
1474,12,1216,50
1349,25,0,5
1534,23,0,5
1204,21,0,50
149,18,0,100
1235,23,0,100
1133,18,0,5
968,15,1313,5
554,30,0,5
1264,27,0,5
1190,30,0,5
249,26,0,5
1208,23,0,5
1267,21,763,50
1324,13,1392,5
8,17,1167,5
1198,22,0,5
389,21,0,50
1035,18,0,5
492,13,0,5
1210,12,1481,5
971,26,1312,5
1063,29,0,5
1158,17,1475,5
793,30,0,5
1236,15,0,100
1533,10,439,5
1325,24,1392,5
1067,28,0,5
555,7,0,50
1516,15,0,5
1432,14,0,5
1000,15,0,5
752,29,396,5
1201,15,0,5
1289,16,702,50
1530,26,0,5
1330,12,1474,5
1505,30,0,5
1008,18,570,5
1533,18,0,5
914,12,1388,5
1303,25,1085,5
1377,21,396,5
1447,30,0,5
1306,18,0,5
848,22,0,50
554,15,0,5
1505,24,0,5
106,23,0,5
115,26,0,5
1426,18,1475,5
982,18,1477,5
848,21,0,5
12,25,0,5
790,14,0,5
1505,13,0,5
1164,30,0,5
1243,28,1245,5
1290,12,702,50
1262,27,0,5
556,25,0,5
1199,25,0,5
2,16,874,50
777,21,0,50
988,9,1085,5
1534,21,0,50
118,18,1168,50
1535,13,0,5
759,27,0,5
545,13,1304,100
769,14,1085,5
1267,28,762,50
1549,12,1476,5
737,26,1388,5
1426,12,1475,5
1516,12,0,5
1201,13,0,5
368,29,0,5
422,16,1216,5
368,30,0,5
1000,7,0,5
971,30,1313,5
1154,9,1304,100
13,29,0,5
1432,12,0,5
159,21,0,5
791,25,0,5
1236,27,0,5
790,30,0,5
1377,13,396,5
1190,27,0,5
1524,25,564,50
997,14,0,5
36,24,1313,5
364,22,0,5
1154,15,1304,100
1520,25,1391,5
981,9,1046,5
1190,15,0,100
105,24,0,5
1198,18,0,5
1064,30,0,5
768,24,1085,5
1530,16,0,5
1308,16,0,5
1210,25,1481,5
1347,30,0,5
25,23,1288,5
1422,27,1571,5
1505,14,0,5
1628,10,1279,5
249,17,0,5
1335,13,1216,5
