pokemon,version_group,move,pokemon_move_method,level,order
1594,20,0,1,1,1.0
1135,20,0,4,0,
1120,20,0,1,52,
121,20,0,1,56,
1174,20,1522,4,0,
1070,20,1512,1,1,2.0
1531,20,0,4,0,
1001,20,897,4,0,
1100,20,697,4,0,
1322,20,1367,1,64,
258,20,1130,4,0,
317,20,0,4,0,
1609,20,1026,4,0,
364,20,0,4,0,
256,20,1207,4,0,
580,20,1231,4,0,
39,20,800,4,0,
1107,20,730,4,0,
1442,20,0,4,0,
982,20,0,1,1,1.0
673,20,0,4,0,
629,20,0,4,0,
4,20,539,4,0,
571,20,998,4,0,
261,20,1421,4,0,
655,20,672,4,0,
913,20,1007,4,0,
260,20,0,4,0,
1172,20,1232,1,1,5.0
1507,20,1426,4,0,
1429,20,0,4,0,
1087,20,1530,4,0,
1613,20,0,4,0,
300,20,0,4,0,
810,20,0,1,1,5.0
88,20,1167,4,0,
364,20,1145,4,0,
530,20,1424,4,0,
1125,20,698,1,40,
1635,20,37,4,0,
70,20,0,4,0,
507,20,892,2,0,
321,20,0,4,0,
258,20,1507,4,0,
1415,20,649,4,0,
864,20,0,4,0,
618,20,697,4,0,
40,20,0,4,0,
1434,20,211,4,0,
1487,20,0,4,0,
1054,20,35,1,70,
1053,20,0,1,5,
1054,20,301,3,0,
1525,20,1474,4,0,
601,20,536,1,39,
811,20,0,4,0,
130,20,0,1,48,
260,20,467,1,1,1.0
192,20,551,4,0,
120,20,1255,1,1,3.0
989,20,1522,4,0,
974,20,0,4,0,
996,20,0,1,0,
731,20,0,4,0,
275,20,301,3,0,
89,20,153,4,0,
1309,20,998,4,0,
40,20,0,4,0,
616,20,1296,1,28,
1330,20,1047,2,0,
1443,20,0,4,0,
800,20,0,4,0,
1526,20,0,1,20,
295,20,1528,4,0,
1418,20,218,1,6,
469,20,0,4,0,
1637,20,0,4,0,
1299,20,0,4,0,
272,20,0,1,4,
1260,20,0,4,0,
226,20,0,4,0,
529,20,1071,1,15,
132,20,180,4,0,
317,20,1528,4,0,
640,20,0,4,0,
1538,20,539,4,0,
655,20,0,4,0,
565,20,0,4,0,
658,20,1421,4,0,
1361,20,0,1,28,
96,20,0,1,64,
1418,20,1338,4,0,
588,20,0,4,0,
342,20,36,4,0,
1299,20,800,4,0,
121,20,472,4,0,
1337,20,0,4,0,
631,20,0,4,0,
981,20,920,1,47,
1355,20,0,4,0,
506,20,0,4,0,
1101,20,539,1,30,
1431,20,0,4,0,
860,20,503,1,0,
192,20,0,4,0,
921,20,1092,4,0,
701,20,1097,4,0,
506,20,0,4,0,
274,20,0,4,0,
255,20,1132,4,0,
1619,20,0,4,0,
422,20,563,4,0,
109,20,540,1,20,
123,20,1213,1,1,1.0
629,20,709,4,0,
127,20,899,4,0,
1290,20,1133,4,0,
672,20,0,4,0,
1438,20,0,4,0,
751,20,1507,4,0,
1349,20,362,4,0,
1243,20,1205,4,0,
1637,20,0,4,0,
1370,20,0,1,16,
209,20,707,4,0,
799,20,0,4,0,
793,20,1207,4,0,
1102,20,0,3,0,
377,20,1392,4,0,
132,20,587,4,0,
1438,20,190,1,28,
159,20,703,4,0,
174,20,0,4,0,
1136,20,1076,2,0,
1542,20,0,1,58,
133,20,0,4,0,
1539,20,439,1,15,
24,20,0,4,0,
625,20,0,4,0,
291,20,0,1,56,
214,20,0,4,0,
446,20,707,4,0,
1613,20,0,1,48,
96,20,113,4,0,
387,20,694,2,0,
1311,20,380,1,44,
1430,20,1303,4,0,
1096,20,0,4,0,
977,20,11,4,0,
1191,20,1551,4,0,
245,20,0,4,0,
387,20,1511,1,16,
785,20,0,1,20,
1463,20,0,1,25,
1175,20,0,4,0,
921,20,0,4,0,
379,20,0,1,24,1.0
1317,20,153,4,0,
824,20,1304,4,0,
968,20,1025,4,0,
1328,20,378,4,0,
248,20,1170,4,0,
731,20,35,4,0,
422,20,1537,4,0,
1295,20,1228,4,0,
721,20,1325,1,15,
1322,20,1530,4,0,
1512,20,0,4,0,
469,20,170,1,33,
663,20,1083,1,1,8.0
1540,20,1263,4,0,
1540,20,1291,1,10,
786,20,0,4,0,
862,20,321,1,20,
1539,20,1537,4,0,
1302,20,655,4,0,
379,20,0,1,42,
1325,20,0,1,24,
1204,20,1562,4,0,
507,20,976,3,0,
26,20,539,4,0,
875,20,0,4,0,
688,20,1097,1,1,8.0
726,20,0,4,0,
963,20,0,3,0,
1548,20,366,4,0,
1090,20,85,1,1,5.0
855,20,1092,1,40,
502,20,1528,4,0,
1309,20,29,1,1,4.0
430,20,0,4,0,
1522,20,723,1,1,7.0
316,20,0,2,0,
174,20,0,4,0,
1528,20,0,4,0,
1122,20,0,4,0,
1164,20,0,4,0,
1621,20,93,4,0,
1511,20,0,4,0,
1051,20,0,1,1,4.0
669,20,1426,1,48,
272,20,1103,3,0,
1523,20,1205,4,0,
1290,20,0,4,0,
122,20,1528,4,0,
240,20,93,4,0,
378,20,0,4,0,
1443,20,0,4,0,
490,20,6,4,0,
1096,20,709,4,0,
424,20,0,4,0,
1430,20,0,4,0,
1343,20,0,4,0,
96,20,587,4,0,
380,20,219,1,49,
1108,20,1528,4,0,
1136,20,0,4,0,
179,20,998,4,0,
1334,20,0,4,0,
503,20,0,4,0,
1324,20,806,2,0,
996,20,0,4,0,
917,20,870,4,0,
474,20,70,4,0,
1154,20,0,4,0,
1229,20,744,4,0,
180,20,0,4,0,
130,20,0,4,0,
623,20,396,1,35,
621,20,1426,4,0,
808,20,0,4,0,
757,20,697,1,30,
921,20,0,1,15,
726,20,475,1,16,
10,20,299,3,0,
749,20,1207,4,0,
524,20,998,1,1,1.0
591,20,0,4,0,
555,20,0,1,28,
1601,20,0,4,0,
1240,20,0,4,0,
749,20,1517,4,0,
503,20,0,1,24,
810,20,495,1,1,1.0
1199,20,537,4,0,
13,20,0,4,0,
603,20,1063,4,0,
1528,20,1205,4,0,
1481,20,808,4,0,
126,20,50,4,0,
588,20,0,4,0,
270,20,0,4,0,
381,20,730,1,36,
125,20,0,1,1,2.0
787,20,0,4,0,
1540,20,326,4,0,
1171,20,698,4,0,
768,20,11,1,20,
1175,20,1614,1,15,
110,20,537,4,0,
1313,20,0,4,0,
133,20,613,1,20,
601,20,1276,1,30,
856,20,174,4,0,
270,20,1180,1,66,
586,20,0,1,24,
811,20,1210,1,1,2.0
33,20,0,1,28,
68,20,0,4,0,
619,20,730,4,0,
446,20,707,1,12,
1094,20,149,4,0,
1474,20,0,4,0,
1442,20,1145,4,0,
742,20,82,1,1,3.0
422,20,896,1,1,1.0
1628,20,870,4,0,
476,20,0,4,0,
1260,20,0,1,1,5.0
580,20,36,4,0,
1175,20,1232,4,0,
307,20,0,4,0,
1224,20,1337,4,0,
75,20,0,4,0,
174,20,0,4,0,
731,20,0,4,0,
1068,20,0,1,1,5.0
1420,20,1004,4,0,
629,20,0,4,0,
80,20,0,2,0,
625,20,0,4,0,
209,20,545,4,0,
654,20,0,4,0,
1247,20,0,4,0,
1521,20,0,4,0,
1350,20,1132,4,0,
1519,20,0,4,0,
1120,20,0,4,0,
26,20,871,4,0,
1530,20,0,4,0,
945,20,1528,4,0,
1411,20,1537,4,0,
786,20,0,4,0,
271,20,0,3,0,
1094,20,1372,4,0,
401,20,0,1,1,2.0
658,20,0,4,0,
1126,20,698,4,0,
1302,20,30,1,1,5.0
841,20,901,1,50,
1420,20,367,4,0,
490,20,802,4,0,
992,20,0,4,0,
271,20,1007,4,0,
1419,20,219,4,0,
467,20,1092,4,0,
957,20,923,1,15,3.0
835,20,1528,4,0,
595,20,0,1,14,
875,20,1052,1,4,
1584,20,1205,4,0,
1517,20,222,1,1,7.0
1356,20,1421,1,45,
123,20,211,4,0,
249,20,167,1,1,5.0
603,20,711,2,0,
971,20,0,1,53,
39,20,1304,4,0,
770,20,0,4,0,
296,20,0,4,0,
863,20,1528,4,0,
255,20,1007,4,0,
1580,20,0,4,0,
899,20,0,4,0,
1260,20,1528,4,0,
956,20,93,4,0,
695,20,0,4,0,
985,20,0,4,0,
1415,20,0,4,0,
1349,20,0,4,0,
502,20,0,4,0,
1434,20,1205,4,0,
851,20,1133,4,0,
1259,20,730,4,0,
1384,20,76,1,12,
757,20,697,4,0,
668,20,0,1,56,
658,20,0,4,0,
1513,20,709,4,0,
1543,20,1530,4,0,
667,20,381,2,0,
387,20,0,4,0,
747,20,0,4,0,
1264,20,0,4,0,
851,20,867,1,1,7.0
44,20,0,4,0,
957,20,1530,4,0,
1245,20,0,4,0,
801,20,0,4,0,
1479,20,0,4,0,
1202,20,0,4,0,
784,20,1003,3,0,
1243,20,0,1,24,
446,20,998,4,0,
1612,20,1528,4,0,
856,20,0,1,52,
658,20,1426,4,0,
619,20,672,4,0,
211,20,249,1,40,
1273,20,0,1,1,2.0
603,20,0,1,3,
250,20,1528,4,0,
1174,20,1528,4,0,
1538,20,1537,4,0,
622,20,1392,4,0,
1323,20,697,4,0,
1314,20,0,4,0,
559,20,0,1,20,
1542,20,0,4,0,
529,20,0,4,0,
1512,20,1474,4,0,
742,20,1019,3,0,
957,20,1511,1,0,
262,20,1530,4,0,
411,20,0,4,0,
1430,20,1426,4,0,
1028,20,1131,1,42,
1217,20,0,2,0,
1429,20,0,4,0,
1511,20,1019,3,0,
1511,20,1002,4,0,
941,20,1528,4,0,
42,20,0,4,0,
918,20,537,4,0,
1523,20,807,4,0,
739,20,563,1,72,
134,20,1528,4,0,
1327,20,0,1,39,
918,20,0,4,0,
625,20,536,4,0,
1210,20,0,4,0,
871,20,1528,4,0,
446,20,1260,1,28,
1613,20,249,4,0,
435,20,0,4,0,
572,20,0,1,1,7.0
941,20,0,1,1,3.0
377,20,0,4,0,
1622,20,0,4,0,
841,20,1096,1,32,
402,20,0,3,0,
1325,20,189,1,20,
1155,20,0,2,0,
1348,20,698,4,0,
125,20,1402,4,0,
1360,20,0,4,0,
911,20,730,4,0,
653,20,0,1,1,2.0
977,20,920,4,0,
624,20,800,4,0,
930,20,0,4,0,
176,20,0,4,0,
85,20,0,4,0,
1375,20,0,4,0,
1522,20,0,4,0,
241,20,563,4,0,
1191,20,222,1,15,
621,20,1528,4,0,
1203,20,587,4,0,
1334,20,0,2,0,
633,20,1207,4,0,
508,20,113,4,0,
1142,20,1547,1,1,3.0
763,20,211,4,0,
984,20,1575,4,0,
875,20,730,1,44,
517,20,0,4,0,
1521,20,867,1,1,5.0
1165,20,0,4,0,
946,20,0,1,1,1.0
1514,20,617,2,0,
262,20,1145,4,0,
103,20,0,1,1,2.0
530,20,0,2,0,
1012,20,0,1,10,
258,20,0,1,1,2.0
1544,20,808,4,0,
509,20,0,1,1,5.0
272,20,0,4,0,
1233,20,0,3,0,
849,20,1517,4,0,
133,20,0,4,0,
1324,20,0,1,4,
103,20,153,4,0,
1002,20,115,1,48,
524,20,1522,4,0,
1563,20,1522,1,28,
209,20,1205,4,0,
989,20,1276,1,1,5.0
377,20,0,4,0,
1580,20,0,4,0,
1636,20,1517,4,0,
1621,20,0,4,0,
497,20,1007,4,0,
858,20,1293,1,18,
71,20,987,1,20,
1410,20,0,4,0,
1151,20,0,4,0,
1320,20,249,4,0,
505,20,0,1,56,
742,20,0,4,0,
1191,20,1092,4,0,
374,20,0,4,0,
1100,20,1270,1,1,2.0
180,20,0,4,0,
1087,20,0,4,0,
122,20,0,1,1,3.0
478,20,756,1,15,
1124,20,0,4,0,
1416,20,533,2,0,
1622,20,0,1,1,7.0
1314,20,367,4,0,
480,20,0,4,0,
650,20,1096,4,0,
1517,20,0,1,1,6.0
1028,20,1527,1,54,
1093,20,1530,4,0,
245,20,1522,4,0,
492,20,0,1,1,1.0
212,20,0,4,0,
303,20,0,4,0,
1548,20,11,1,24,
548,20,1207,4,0,
591,20,1627,1,1,1.0
1550,20,1392,4,0,
1415,20,1276,1,1,5.0
1295,20,1402,4,0,
1290,20,1341,4,0,
257,20,0,1,1,3.0
354,20,731,1,0,
1637,20,0,2,0,
1087,20,0,1,1,1.0
115,20,222,1,1,2.0
1480,20,730,4,0,
12,20,0,4,0,
377,20,802,4,0,
195,20,0,1,40,
1415,20,0,4,0,
1528,20,1097,4,0,
628,20,1304,4,0,
963,20,1145,4,0,
860,20,849,1,1,3.0
1193,20,0,4,0,
1317,20,1131,1,25,
1637,20,1518,4,0,
141,20,0,4,0,
1008,20,0,4,0,
621,20,1617,1,1,1.0
422,20,1555,4,0,
1523,20,587,4,0,
930,20,1533,1,30,
868,20,1528,4,0,
629,20,0,1,25,
469,20,1550,1,30,
582,20,0,4,0,
227,20,11,4,0,
809,20,0,4,0,
261,20,153,4,0,
1057,20,1530,4,0,
993,20,536,4,0,
1532,20,98,1,1,1.0
835,20,366,1,45,
1205,20,35,4,0,
526,20,1522,4,0,
1209,20,1528,4,0,
1348,20,0,4,0,
1234,20,0,4,0,
1310,20,987,4,0,
133,20,0,4,0,
1313,20,326,4,0,
768,20,321,1,24,
300,20,1026,1,54,
620,20,1392,4,0,
270,20,0,4,0,
1087,20,1528,1,40,
1522,20,867,1,1,5.0
374,20,1503,1,36,
1591,20,1547,1,38,
1198,20,0,1,56,2.0
122,20,916,4,0,
529,20,0,1,40,
1475,20,0,1,40,
49,20,1207,4,0,
1003,20,0,1,54,
726,20,0,4,0,
495,20,697,1,24,
378,20,1063,4,0,
507,20,167,1,5,
1219,20,0,4,0,
876,20,503,1,28,
963,20,0,4,0,
905,20,0,4,0,
213,20,0,4,0,
1465,20,0,4,0,
236,20,1096,4,0,
173,20,1528,4,0,
46,20,0,2,0,
959,20,315,4,0,
1466,20,0,2,0,
1008,20,1205,1,24,
1154,20,1491,4,0,
10,20,1342,4,0,
1415,20,0,1,4,
845,20,709,4,0,
862,20,800,4,0,
532,20,0,4,0,
273,20,0,4,0,
1155,20,0,4,0,
992,20,0,4,0,
529,20,0,4,0,
4,20,0,4,0,
1210,20,0,4,0,
785,20,0,4,0,
976,20,1528,4,0,
1481,20,485,2,0,
932,20,0,4,0,
1466,20,0,4,0,
243,20,1296,1,1,5.0
248,20,1400,1,1,5.0
242,20,249,4,0,
559,20,0,4,0,
1521,20,0,4,0,
716,20,810,1,0,
945,20,615,4,0,
855,20,0,1,28,
1101,20,0,4,0,
421,20,1528,4,0,
124,20,0,4,0,
1214,20,0,4,0,
172,20,0,4,0,
748,20,0,3,0,
209,20,0,4,0,
505,20,0,4,0,
872,20,709,4,0,
977,20,1207,4,0,
808,20,1207,1,52,
739,20,0,4,0,
1633,20,1537,4,0,
1529,20,1207,4,0,
1181,20,0,1,1,3.0
492,20,1474,4,0,
481,20,1293,1,20,
20,20,1026,4,0,
1289,20,0,4,0,
1459,20,0,4,0,
1322,20,249,1,48,
1415,20,1050,4,0,
1324,20,0,4,0,
1513,20,438,1,12,
256,20,1373,1,1,6.0
1053,20,709,4,0,
1353,20,0,1,1,12.0
192,20,362,4,0,
103,20,0,4,0,
260,20,1504,1,1,4.0
372,20,0,1,88,
386,20,0,4,0,
1120,20,0,1,1,3.0
1000,20,1392,4,0,
1481,20,0,2,0,
1375,20,0,4,0,
1621,20,0,1,1,3.0
1356,20,1421,4,0,
802,20,1528,4,0,
1163,20,0,4,0,
463,20,0,2,0,
1054,20,691,4,0,
337,20,1207,4,0,
261,20,37,4,0,
256,20,149,4,0,
904,20,0,4,0,
270,20,82,1,1,3.0
10,20,645,4,0,
1542,20,0,4,0,
1320,20,0,4,0,
984,20,655,4,0,
1006,20,0,4,0,
386,20,0,1,24,
1160,20,0,1,40,
474,20,1205,1,24,
249,20,1537,1,20,
1360,20,0,4,0,
580,20,800,4,0,
742,20,0,1,1,5.0
381,20,0,4,0,
400,20,0,4,0,
1304,20,1307,1,56,
862,20,0,4,0,
1534,20,367,4,0,
930,20,1097,4,0,
612,20,1562,4,0,
1466,20,0,4,0,
591,20,1507,1,40,
1152,20,0,4,0,
1628,20,1270,4,0,
983,20,1132,4,0,
1108,20,0,3,0,
1630,20,153,4,0,
850,20,0,4,0,
1244,20,0,1,32,
1172,20,1537,4,0,
628,20,0,4,0,
871,20,0,1,1,3.0
302,20,1092,4,0,
126,20,0,1,42,
1317,20,0,4,0,
996,20,800,4,0,
203,20,1207,4,0,
474,20,93,4,0,
133,20,730,4,0,
1015,20,0,1,30,
227,20,0,2,0,
1418,20,0,1,18,
989,20,0,4,0,
739,20,0,4,0,
81,20,0,4,0,
658,20,645,1,21,
1202,20,0,4,0,
1539,20,1282,4,0,
1318,20,0,2,0,
626,20,0,4,0,
1175,20,0,4,0,
921,20,0,4,0,
720,20,0,4,0,
1637,20,0,4,0,
813,20,0,1,80,
237,20,0,4,0,
780,20,0,4,0,
739,20,1474,4,0,
1310,20,0,4,0,
509,20,988,4,0,
630,20,652,4,0,
1029,20,0,4,0,
9,20,249,4,0,
851,20,0,4,0,
529,20,0,4,0,
862,20,0,1,42,
1166,20,1511,1,16,
502,20,0,3,0,
1509,20,1325,2,0,
1534,20,1103,3,0,
486,20,0,4,0,
720,20,1414,2,0,
1319,20,552,4,0,
1164,20,0,1,27,
1198,20,1207,4,0,
70,20,987,1,20,
751,20,928,4,0,
253,20,1075,4,0,
501,20,153,4,0,
380,20,1133,4,0,
354,20,0,1,36,
508,20,0,4,0,
1057,20,1051,4,0,
809,20,0,4,0,
621,20,1509,1,21,
861,20,81,1,1,6.0
1300,20,149,1,60,
789,20,0,4,0,
344,20,0,4,0,
122,20,1530,4,0,
168,20,1372,4,0,
272,20,0,3,0,
795,20,0,4,0,
1267,20,0,1,1,2.0
1191,20,545,4,0,
1629,20,366,4,0,
907,20,0,4,0,
1438,20,459,1,12,2.0
1190,20,0,4,0,
1431,20,811,2,0,
1073,20,1207,4,0,
983,20,1392,4,0,
258,20,1130,1,1,8.0
393,20,862,2,0,
1172,20,537,4,0,
1622,20,1528,4,0,
1481,20,0,2,0,
731,20,0,4,0,
1520,20,1522,4,0,
108,20,545,4,0,
430,20,0,3,0,
1175,20,999,4,0,
848,20,1207,4,0,
1000,20,76,1,18,
133,20,0,4,0,
1216,20,672,4,0,
103,20,0,4,0,
1015,20,587,4,0,
411,20,0,4,0,
205,20,0,4,0,
1416,20,899,4,0,
664,20,615,4,0,
271,20,378,1,12,
12,20,0,2,0,
801,20,113,1,55,
494,20,0,4,0,
48,20,1549,2,0,
227,20,0,2,0,
162,20,0,4,0,
1325,20,0,4,0,
845,20,756,10,0,
80,20,0,4,0,
1636,20,697,1,25,
918,20,1019,3,0,
668,20,1050,1,35,
1304,20,0,4,0,
159,20,1276,4,0,
981,20,0,4,0,
245,20,0,4,0,
1544,20,1228,4,0,
508,20,0,4,0,
1175,20,730,4,0,
1093,20,0,1,42,
508,20,0,4,0,
1193,20,249,4,0,
193,20,1097,4,0,
124,20,0,4,0,
918,20,43,1,12,
125,20,0,1,1,4.0
133,20,0,4,0,
1220,20,1518,4,0,
586,20,439,2,0,
369,20,326,4,0,
487,20,153,4,0,
512,20,1291,1,0,
565,20,1293,1,20,
1094,20,1103,3,0,
1205,20,0,4,0,
344,20,1205,4,0,
1202,20,867,1,1,1.0
1136,20,709,1,14,
1526,20,1530,4,0,
695,20,587,4,0,
11,20,299,3,0,
245,20,1509,1,30,
968,20,0,4,0,
531,20,1528,4,0,
740,20,0,1,11,
124,20,1097,4,0,
1534,20,1392,4,0,
1482,20,582,2,0,
1438,20,807,1,36,2.0
1191,20,1426,4,0,
717,20,0,4,0,
1290,20,0,4,0,
1346,20,32,1,75,
1476,20,0,4,0,
1622,20,1575,4,0,
625,20,709,4,0,
809,20,0,1,18,
811,20,1421,4,0,
1053,20,0,4,0,
101,20,0,4,0,
612,20,542,1,39,
1540,20,0,4,0,
1511,20,0,4,0,
848,20,0,4,0,
1432,20,1064,1,25,
972,20,1096,1,36,
1295,20,153,4,0,
1346,20,93,4,0,
977,20,0,4,0,
951,20,0,1,24,
1142,20,0,1,1,9.0
620,20,0,4,0,
907,20,0,4,0,
380,20,584,4,0,
487,20,1022,3,0,
985,20,0,4,0,
1487,20,0,4,0,
236,20,976,3,0,
1324,20,1392,4,0,
1492,20,495,1,60,
1245,20,0,3,0,
551,20,111,2,0,
1216,20,0,2,0,
1309,20,0,1,1,5.0
261,20,703,4,0,
491,20,0,4,0,
882,20,0,1,1,5.0
1534,20,1133,4,0,
1090,20,0,1,1,2.0
377,20,326,4,0,
770,20,0,1,20,
763,20,584,4,0,
1349,20,709,1,1,2.0
586,20,301,3,0,
1243,20,584,4,0,
377,20,503,1,24,
903,20,208,4,0,
510,20,11,4,0,
130,20,87,1,1,3.0
337,20,0,4,0,
1522,20,0,1,12,
117,20,976,3,0,
620,20,0,4,0,
736,20,0,4,0,
115,20,0,2,0,
679,20,0,4,0,
843,20,0,4,0,
12,20,1518,4,0,
88,20,999,4,0,
1304,20,211,4,0,
985,20,1049,4,0,
1463,20,1518,4,0,
1171,20,0,4,0,
1014,20,0,4,0,
193,20,1210,1,1,2.0
434,20,0,1,1,2.0
438,20,380,2,0,
622,20,1528,4,0,
911,20,1512,1,1,2.0
739,20,0,4,0,
1154,20,0,4,0,
1526,20,315,4,0,
531,20,0,1,43,
588,20,0,4,0,
11,20,1549,1,1,11.0
88,20,1029,1,39,
1618,20,1537,4,0,
1198,20,560,1,16,
180,20,0,1,27,
688,20,475,4,0,
986,20,0,4,0,
131,20,0,4,0,
421,20,1050,4,0,
1085,20,0,4,0,
813,20,0,4,0,
1102,20,222,1,3,
505,20,1341,4,0,
1028,20,1530,4,0,
115,20,525,1,32,
1231,20,0,4,0,
1465,20,0,4,0,
584,20,0,4,0,
914,20,1528,4,0,
868,20,987,4,0,
964,20,0,4,0,
1637,20,1421,4,0,
289,20,0,4,0,
911,20,1528,4,0,
1125,20,0,4,0,
122,20,744,4,0,
193,20,928,4,0,
473,20,0,4,0,
1618,20,254,1,16,
758,20,1627,1,1,1.0
1419,20,249,4,0,
985,20,0,1,1,4.0
650,20,0,4,0,
487,20,1207,1,54,
1354,20,0,1,28,
1087,20,1463,4,0,
481,20,0,4,0,
1432,20,1512,2,0,
763,20,1338,4,0,
1287,20,0,4,0,
63,20,1002,4,0,
504,20,1392,4,0,
240,20,0,4,0,
902,20,0,1,1,5.0
1346,20,50,4,0,
963,20,1145,1,80,
984,20,1562,4,0,
860,20,1392,4,0,
907,20,0,4,0,
501,20,149,4,0,
1609,20,0,4,0,
1620,20,1537,4,0,
1115,20,0,4,0,
1473,20,0,4,0,
518,20,1522,4,0,
809,20,0,4,0,
1361,20,0,4,0,
227,20,0,4,0,
364,20,315,4,0,
256,20,0,4,0,
161,20,0,4,0,
1418,20,1426,1,30,
749,20,0,1,33,
1523,20,325,4,0,
281,20,0,4,0,
1520,20,0,4,0,
958,20,0,4,0,
88,20,0,4,0,
1025,20,0,1,32,
1321,20,1582,1,35,
44,20,0,4,0,
1452,20,0,1,32,
422,20,698,1,48,
1492,20,1205,4,0,
650,20,0,4,0,
751,20,997,1,1,4.0
1102,20,1205,4,0,
1480,20,1205,4,0,
1172,20,730,4,0,
737,20,649,4,0,
1239,20,0,4,0,
550,20,1092,4,0,
720,20,0,1,30,
812,20,0,1,1,2.0
409,20,1207,4,0,
184,20,0,4,0,
1629,20,0,1,54,
281,20,0,1,12,
253,20,1132,4,0,
331,20,587,4,0,
875,20,730,4,0,
24,20,213,3,0,
668,20,1528,4,0,
1323,20,1373,1,1,2.0
89,20,1528,4,0,
902,20,0,3,0,
184,20,0,4,0,
1517,20,79,1,1,9.0
13,20,1051,4,0,
1432,20,0,4,0,
585,20,0,4,0,
1538,20,0,4,0,
1623,20,0,1,36,
302,20,0,4,0,
103,20,208,4,0,
1008,20,1530,4,0,
155,20,1582,4,0,
532,20,0,4,0,
912,20,0,4,0,
1213,20,0,3,0,
126,20,799,1,77,
1243,20,533,1,52,
1203,20,0,4,0,
290,20,0,4,0,
1209,20,0,1,0,
1224,20,0,4,0,
1448,20,1207,4,0,
129,20,0,1,60,
1109,20,0,3,0,
132,20,897,1,5,
749,20,1218,4,0,
1513,20,1342,4,0,
430,20,421,1,1,8.0
1421,20,1627,1,1,5.0
193,20,0,2,0,
1056,20,730,4,0,
811,20,1522,4,0,
1023,20,1207,4,0,
621,20,587,4,0,
806,20,0,4,0,
1009,20,1051,4,0,
994,20,1278,4,0,
1108,20,1131,1,40,
891,20,1528,4,0,
120,20,0,4,0,
48,20,1517,4,0,
1025,20,756,1,4,
1492,20,655,4,0,
544,20,0,4,0,
192,20,211,4,0,
209,20,0,4,0,
1475,20,0,4,0,
257,20,0,4,0,
503,20,0,2,0,
1199,20,533,1,32,
1240,20,1522,4,0,
72,20,587,4,0,
1534,20,584,1,24,
499,20,652,4,0,
963,20,1341,4,0,
751,20,0,1,15,
740,20,0,4,0,
1543,20,1207,4,0,
620,20,1559,1,40,
1244,20,1426,4,0,
1418,20,900,1,45,
1415,20,0,4,0,
1068,20,0,4,0,
859,20,1269,4,0,
1215,20,1463,4,0,
101,20,0,4,0,
380,20,1167,4,0,
587,20,709,4,0,
1119,20,0,4,0,
1632,20,0,4,0,
1609,20,0,4,0,
792,20,0,1,43,
1256,20,1304,4,0,
1581,20,0,4,0,
47,20,0,1,1,7.0
964,20,1474,4,0,
1415,20,0,4,0,
158,20,987,1,35,
793,20,0,4,0,
1544,20,563,4,0,
993,20,1205,4,0,
759,20,0,2,0,
981,20,0,4,0,
1376,20,0,4,0,
409,20,0,4,0,
1166,20,0,4,0,
1009,20,1509,1,20,
1002,20,802,4,0,
214,20,1392,4,0,
369,20,1392,4,0,
1073,20,0,1,1,12.0
1286,20,0,3,0,
378,20,1474,4,0,
626,20,0,4,0,
621,20,222,1,6,
872,20,806,2,0,
706,20,0,4,0,
193,20,0,4,0,
1544,20,1168,4,0,
1269,20,1026,4,0,
159,20,0,4,0,
692,20,0,4,0,
174,20,1304,4,0,
49,20,1372,4,0,
380,20,0,4,0,
1188,20,0,4,0,
1352,20,1092,4,0,
855,20,1509,1,24,
620,20,1030,4,0,
860,20,1066,1,24,
883,20,0,1,40,
850,20,806,1,12,
192,20,93,4,0,
1014,20,0,4,0,
930,20,0,4,0,
1126,20,211,4,0,
762,20,1474,4,0,
582,20,0,4,0,
851,20,1507,4,0,
751,20,0,1,1,3.0
1420,20,0,4,0,
262,20,0,1,1,3.0
1434,20,999,4,0,
1636,20,85,1,15,
378,20,0,4,0,
248,20,923,1,24,3.0
601,20,153,4,0,
958,20,0,4,0,
1542,20,149,4,0,
1332,20,1426,4,0,
668,20,1004,1,24,
1410,20,897,1,21,
135,20,503,1,24,
785,20,438,1,15,
1620,20,584,4,0,
1205,20,50,4,0,
20,20,0,4,0,
689,20,1218,4,0,
124,20,709,4,0,
923,20,0,4,0,
248,20,709,4,0,
903,20,539,4,0,
698,20,0,1,1,2.0
387,20,86,1,20,
921,20,0,4,0,
1521,20,723,1,1,7.0
1313,20,1260,1,48,
1621,20,0,1,1,1.0
848,20,800,4,0,
855,20,0,4,0,
669,20,1528,4,0,
658,20,1402,4,0,
1492,20,1528,4,0,
904,20,0,4,0,
1629,20,1089,1,31,
364,20,0,4,0,
256,20,459,1,12,2.0
858,20,93,4,0,
842,20,1474,4,0,
1518,20,1212,1,20,
1383,20,76,1,12,
1192,20,211,4,0,
588,20,0,1,44,
989,20,1205,4,0,
508,20,0,4,0,
1072,20,0,4,0,
658,20,1092,4,0,
300,20,1421,4,0,
204,20,0,3,0,
1354,20,0,4,0,
1204,20,0,4,0,
1155,20,0,4,0,
1349,20,536,4,0,
631,20,0,4,0,
134,20,1019,3,0,
1317,20,135,1,5,
377,20,0,4,0,
245,20,0,4,0,
1216,20,1392,4,0,
681,20,1207,4,0,
1090,20,0,1,66,
732,20,0,4,0,
1328,20,0,4,0,
679,20,1212,1,12,
285,20,0,4,0,
1244,20,0,4,0,
1244,20,1337,4,0,
1545,20,897,4,0,
