COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm21966749	COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm8311413	1
COL primaryName VAL Jaroslaw Pietraszek COL primaryProfession VAL editor COL id VAL nm1323944	COL primaryName VAL Adam Kasprowicz COL primaryProfession VAL actor COL id VAL nm6942136	0
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm0154142	COL primaryName VAL Merritt Smith COL primaryProfession VAL actor COL id VAL nm21965695	0
COL primaryName VAL Suzanne McCafferty COL primaryProfession VAL producer-director-assistant_director COL id VAL nm0564533	COL primaryName VAL Vandemataram Srinivas COL primaryProfession VAL composer-music_department-actor COL id VAL nm0820258	0
COL primaryName VAL Denys Arcand COL primaryProfession VAL writer-director-actor COL id VAL nm0000780	COL primaryName VAL Dallas Valdez COL primaryProfession VAL actor COL id VAL nm6878947	0
COL primaryName VAL Annabel ChongQ COL primaryProfession VAL actress COL id VAL nm21964178	COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm0001740	0
COL primaryName VAL Derek H Potts COL primaryProfession VAL location_management-producer-writer COL id VAL nm21966903	COL primaryName VAL Derek H Potts COL primaryProfession VAL actor-producer-writer COL id VAL nm10399609	1
COL primaryName VAL Mark Brescianoq COL primaryProfession VAL cinematographer COL id VAL nm21959192	COL primaryName VAL Santosh Dhanoa COL primaryProfession VAL writer-costume_department-producer COL id VAL nm1021379	0
COL primaryName VAL Theodora DuncanE COL primaryProfession VAL actress COL id VAL nm21961552	COL primaryName VAL Ralph Sanfordu COL primaryProfession VAL assistant_director-soundtrack COL id VAL nm21956207	0
COL primaryName VAL Steffen Schroederq COL primaryProfession VAL art_department COL id VAL nm21959501	COL primaryName VAL James P Hogan COL primaryProfession VAL director-writer-assistant_director COL id VAL nm0003373	0
COL primaryName VAL Melissa Molinaro COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm21964329	COL primaryName VAL Melissa Molinaro COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm1838750	1
COL primaryName VAL Hannes Salat COL primaryProfession VAL production_designer-art_department-art_director COL id VAL nm0757627	COL primaryName VAL Virgilio Teixeira COL primaryProfession VAL actor COL id VAL nm0854149	0
COL primaryName VAL Tony MartinelliY COL primaryProfession VAL editor-editorial_department COL id VAL nm21967698	COL primaryName VAL Matheus Abreu COL primaryProfession VAL actor COL id VAL nm6852066	0
COL primaryName VAL Barrett Moore COL primaryProfession VAL actress-director-producer COL id VAL nm0600926	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959051	0
COL primaryName VAL Leo Houlding COL primaryProfession VAL producer-miscellaneous COL id VAL nm2541364	COL primaryName VAL Leo HouldingU COL primaryProfession VAL producer-miscellaneous COL id VAL nm21969270	1
COL primaryName VAL Predrag EjdusW COL primaryProfession VAL actor-music_department COL id VAL nm21956114	COL primaryName VAL Steve Bevilacqua COL primaryProfession VAL writer-producer-director COL id VAL nm1569073	0
COL primaryName VAL Vlasta Dusek COL primaryProfession VAL actor COL id VAL nm1795309	COL primaryName VAL Emily Brooks COL primaryProfession VAL actress-writer COL id VAL nm21963672	0
COL primaryName VAL Jorge RiveroP COL primaryProfession VAL editorial_department-producer COL id VAL nm21958463	COL primaryName VAL Bradley McIntosh COL primaryProfession VAL actor-soundtrack COL id VAL nm0570635	0
COL primaryName VAL Anup KumarH COL primaryProfession VAL set_decorator COL id VAL nm21966947	COL primaryName VAL Paige Howard COL primaryProfession VAL actress-writer COL id VAL nm2796645	0
COL primaryName VAL Chris Cook COL primaryProfession VAL actor COL id VAL nm3827979	COL primaryName VAL David Lowe COL primaryProfession VAL actor-composer-director COL id VAL nm0522916	0
COL primaryName VAL Anna Rizzo COL primaryProfession VAL actress-composer COL id VAL nm5042825	COL primaryName VAL Anna Rizzo COL primaryProfession VAL actress-composer COL id VAL nm21962305	1
COL primaryName VAL Harry Kurnitz COL primaryProfession VAL writer-producer-costume_designer COL id VAL nm21956135	COL primaryName VAL Harry Kurnitz COL primaryProfession VAL writer-producer-costume_designer COL id VAL nm0475823	1
COL primaryName VAL Collie Fick COL primaryProfession VAL writer COL id VAL nm21963774	COL primaryName VAL Vernon Dent COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21967400	0
COL primaryName VAL Dawn Michelek COL primaryProfession VAL actor COL id VAL nm21960782	COL primaryName VAL Gail StricklandW COL primaryProfession VAL actress-soundtrack COL id VAL nm21961651	0
COL primaryName VAL David DeCrane COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm1362267	COL primaryName VAL Moe Howard COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm0002935	0
COL primaryName VAL Guy Glover COL primaryProfession VAL producer-actor-writer COL id VAL nm21963922	COL primaryName VAL Guy Glover COL primaryProfession VAL producer-actor-writer COL id VAL nm0323123	1
COL primaryName VAL David Gustave Dawood COL id VAL nm2571574	COL primaryName VAL Dragana Micalovic COL primaryProfession VAL actress COL id VAL nm3825386	0
COL primaryName VAL Esther Anderson COL primaryProfession VAL actress-editor COL id VAL nm2608066	COL primaryName VAL Vijayshanti COL primaryProfession VAL actress COL id VAL nm0897227	0
COL primaryName VAL DJ Perryl COL primaryProfession VAL production_designer-actor-writer COL id VAL nm21955186	COL primaryName VAL Rick Ostermannk COL primaryProfession VAL visual_effects-director-writer COL id VAL nm21955959	0
COL primaryName VAL Sid Wilsonn COL primaryProfession VAL costume_department-composer-soundtrack COL id VAL nm21961151	COL primaryName VAL Greg Perkins COL primaryProfession VAL producer-writer COL id VAL nm1166938	0
COL primaryName VAL Joseph Brutsmane COL primaryProfession VAL art_department-actor-writer COL id VAL nm21964940	COL primaryName VAL Joseph Brutsman COL primaryProfession VAL producer-actor-writer COL id VAL nm0116783	1
COL primaryName VAL Luciano Emmer COL primaryProfession VAL director-writer-editor COL id VAL nm21960190	COL primaryName VAL Jake Brennan COL primaryProfession VAL actor-cinematographer-camera_department COL id VAL nm21964356	0
COL primaryName VAL Delphine Chanéac COL primaryProfession VAL actress COL id VAL nm0152035	COL primaryName VAL Delphine Chanéac COL primaryProfession VAL actress COL id VAL nm21968932	1
COL primaryName VAL Jirí Kolafa COL primaryProfession VAL composer-sound_department-editorial_department COL id VAL nm0463830	COL primaryName VAL Francois Clousotw COL primaryProfession VAL production_manager-director-camera_department COL id VAL nm21960446	0
COL primaryName VAL Leanne Rowe COL primaryProfession VAL actress COL id VAL nm21964122	COL primaryName VAL Leanne Rowe COL primaryProfession VAL actress COL id VAL nm0746560	1
COL primaryName VAL Thomas OsgoodJ COL primaryProfession VAL composer COL id VAL nm21965821	COL primaryName VAL Thomas Osgood COL primaryProfession VAL composer COL id VAL nm7370870	1
COL primaryName VAL Gerald Geraghty COL primaryProfession VAL writer-miscellaneous COL id VAL nm0313876	COL primaryName VAL Kaz Garas COL primaryProfession VAL actor COL id VAL nm0304842	0
COL primaryName VAL Paul AntonyBarber COL primaryProfession VAL actor-miscellaneous COL id VAL nm21961067	COL primaryName VAL Paul AntonyBarber COL primaryProfession VAL actor-miscellaneous COL id VAL nm0031524	1
COL primaryName VAL Andreas Arvanitis COL primaryProfession VAL actor COL id VAL nm21969569	COL primaryName VAL Andreas Arvanitis COL primaryProfession VAL actor COL id VAL nm3195887	1
COL primaryName VAL Juana Barros COL primaryProfession VAL actress COL id VAL nm3767011	COL primaryName VAL Patrick Alparone COL primaryProfession VAL actor COL id VAL nm21965947	0
COL primaryName VAL Andrew J McIntyre COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0570713	COL primaryName VAL David Bretp COL primaryProfession VAL music_department COL id VAL nm21965319	0
COL primaryName VAL Ryan Beekhuizen COL primaryProfession VAL actor COL id VAL nm3025116	COL primaryName VAL John Bellh COL primaryProfession VAL actor COL id VAL nm21955046	0
COL primaryName VAL Martín Mainoli COL primaryProfession VAL editor-director-writer COL id VAL nm21963366	COL primaryName VAL Martín Mainoli COL primaryProfession VAL editor-director-writer COL id VAL nm0969637	1
COL primaryName VAL Michael Brosnan COL primaryProfession VAL producer-director-writer COL id VAL nm1746134	COL primaryName VAL Dick Clairh COL primaryProfession VAL stunts-producer-actor COL id VAL nm21955850	0
COL primaryName VAL Jude Harris COL primaryProfession VAL producer-sound_department-writer COL id VAL nm2543488	COL primaryName VAL Chris Kropp COL primaryProfession VAL production_manager-producer-director COL id VAL nm1771361	0
COL primaryName VAL Ronnie Stronge COL id VAL nm5131283	COL primaryName VAL Cingiz Abdullayev COL primaryProfession VAL writer COL id VAL nm21958319	0
COL primaryName VAL Richard Raynis COL primaryProfession VAL producer-writer-production_manager COL id VAL nm0713497	COL primaryName VAL Richard RaynisZ COL primaryProfession VAL producer-writer-production_manager COL id VAL nm21956919	1
COL primaryName VAL Harry Sherman COL primaryProfession VAL producer-miscellaneous COL id VAL nm0792458	COL primaryName VAL Isaac C Singleton JrN COL primaryProfession VAL actor-writer-producer COL id VAL nm21963846	0
COL primaryName VAL Michael P Flannigan COL primaryProfession VAL producer-production_manager-actor COL id VAL nm21957260	COL primaryName VAL El Hadji Malick Cisse COL primaryProfession VAL actor COL id VAL nm1766953	0
COL primaryName VAL Charles Jordan COL primaryProfession VAL actor-soundtrack COL id VAL nm0429868	COL primaryName VAL Nikos Milas COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm0586901	0
COL primaryName VAL Aakanksha Juneja COL primaryProfession VAL actress COL id VAL nm4857113	COL primaryName VAL Aaron Guerreroh COL primaryProfession VAL actor COL id VAL nm21967300	0
COL primaryName VAL Hannah Maag COL primaryProfession VAL producer-miscellaneous-production_manager COL id VAL nm0530918	COL primaryName VAL Karin Cavalli COL id VAL nm21966528	0
COL primaryName VAL Arne BangHansen COL primaryProfession VAL actor COL id VAL nm0051931	COL primaryName VAL Eric Hodges COL primaryProfession VAL editor-editorial_department COL id VAL nm0388157	0
COL primaryName VAL Steven A Davisc COL primaryProfession VAL director-actor-writer COL id VAL nm21963246	COL primaryName VAL Adoor Bhasi COL primaryProfession VAL actor-director-music_department COL id VAL nm0006982	0
COL primaryName VAL Liyakat Ali Khan COL primaryProfession VAL director-writer COL id VAL nm8566769	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actress COL id VAL nm9311956	0
COL primaryName VAL Hope Perello COL primaryProfession VAL miscellaneous-producer-director COL id VAL nm21966799	COL primaryName VAL Diana BrachoW COL primaryProfession VAL music_department COL id VAL nm21964486	0
COL primaryName VAL Ali B COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21964157	COL primaryName VAL Elmano Sancho COL primaryProfession VAL actor COL id VAL nm2504650	0
COL primaryName VAL Bernard Hill COL primaryProfession VAL actor-miscellaneous-soundtrack COL id VAL nm21968497	COL primaryName VAL Nick London COL primaryProfession VAL director-producer-cinematographer COL id VAL nm4123264	0
COL primaryName VAL Eric Gurney COL primaryProfession VAL writer-animation_department COL id VAL nm21956249	COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm8693727	0
COL primaryName VAL Freya Ravensbergen COL primaryProfession VAL actress-producer-director COL id VAL nm21964646	COL primaryName VAL Freya Ravensbergen COL primaryProfession VAL actress-producer-director COL id VAL nm1506889	1
COL primaryName VAL Victoria Barkoff COL primaryProfession VAL actress COL id VAL nm21957667	COL primaryName VAL Victoria Barkoff COL primaryProfession VAL actress COL id VAL nm21957665	1
COL primaryName VAL Heather LangenkampN COL primaryProfession VAL actress-special_effects-make_up_department COL id VAL nm21960222	COL primaryName VAL Heather Langenkamp COL primaryProfession VAL actress-special_effects-make_up_department COL id VAL nm0000486	1
COL primaryName VAL Patrick Le Bon COL primaryProfession VAL director-writer-actor COL id VAL nm0495811	COL primaryName VAL Nigel Davenportd COL primaryProfession VAL actor-assistant_director-soundtrack COL id VAL nm21961488	0
COL primaryName VAL Gerald Geraghty COL primaryProfession VAL writer-miscellaneous COL id VAL nm21967695	COL primaryName VAL Ivan Burlyaev COL primaryProfession VAL composer-actor-music_department COL id VAL nm21961274	0
COL primaryName VAL Sumalatha COL primaryProfession VAL actress COL id VAL nm0838517	COL primaryName VAL Danielle Damásio COL id VAL nm21966524	0
COL primaryName VAL Mark Dexter COL primaryProfession VAL actor COL id VAL nm0223316	COL primaryName VAL Özlem Öçalmaz COL primaryProfession VAL actress COL id VAL nm7468750	0
COL primaryName VAL Filemon Wesselink COL primaryProfession VAL actor COL id VAL nm21964156	COL primaryName VAL Greg Suddeth COL primaryProfession VAL actor-writer-camera_department COL id VAL nm0837166	0
COL primaryName VAL Richard Carterp COL primaryProfession VAL camera_department COL id VAL nm21960114	COL primaryName VAL Pascal Elso COL primaryProfession VAL actor COL id VAL nm0255693	0
COL primaryName VAL Mick Blue COL primaryProfession VAL actor-director-camera_department COL id VAL nm1120190	COL primaryName VAL Bettina Kupfer COL primaryProfession VAL actress-writer-producer COL id VAL nm0475460	0
COL primaryName VAL Carlo Rota COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0744690	COL primaryName VAL Aaron K Carter COL primaryProfession VAL director-actor-writer COL id VAL nm5078817	0
COL primaryName VAL Greg Pruss COL primaryProfession VAL writer-actor-art_department COL id VAL nm21958076	COL primaryName VAL Greg Pruss COL primaryProfession VAL writer-actor-art_department COL id VAL nm0699294	1
COL primaryName VAL Robert Cummings COL primaryProfession VAL actor-director-soundtrack COL id VAL nm21958304	COL primaryName VAL Robert Cummings COL primaryProfession VAL actor-director-soundtrack COL id VAL nm0191950	1
COL primaryName VAL SL Puram Sadanandan COL primaryProfession VAL writer-director COL id VAL nm0755421	COL primaryName VAL Frédéric Langlet COL primaryProfession VAL writer COL id VAL nm21965690	0
COL primaryName VAL Atsushi Shimizu COL primaryProfession VAL director-writer-producer COL id VAL nm21956910	COL primaryName VAL Gene KauerN COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21959280	0
COL primaryName VAL Julien Guiomar COL primaryProfession VAL actor-miscellaneous COL id VAL nm0347453	COL primaryName VAL Lance Henriksen COL primaryProfession VAL actor-miscellaneous COL id VAL nm0000448	0
COL primaryName VAL Arturo Perez Jr COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21963696	COL primaryName VAL Jack Ingram COL primaryProfession VAL actor COL id VAL nm21966522	0
COL primaryName VAL Raoul André COL primaryProfession VAL director-writer-assistant_director COL id VAL nm0029234	COL primaryName VAL Sangeetha COL primaryProfession VAL actress COL id VAL nm0762660	0
COL primaryName VAL Mehmet Abut COL primaryProfession VAL composer COL id VAL nm21955034	COL primaryName VAL Dileep COL primaryProfession VAL actor-producer-assistant_director COL id VAL nm0226770	0
COL primaryName VAL Liv Leman BrandorfX COL primaryProfession VAL composer COL id VAL nm21966352	COL primaryName VAL Frans Huybrechtse COL primaryProfession VAL location_management-assistant_director COL id VAL nm21964244	0
COL primaryName VAL Luca Calvani COL primaryProfession VAL actor COL id VAL nm1017719	COL primaryName VAL Vic Edelbrock Jr COL id VAL nm21967805	0
COL primaryName VAL Vladimir Gerasimovd COL primaryProfession VAL set_decorator-assistant_director-producer COL id VAL nm21960730	COL primaryName VAL Vladimir Gerasimov COL primaryProfession VAL director-assistant_director-producer COL id VAL nm7624726	1
COL primaryName VAL José Nieto COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21957250	COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm21966952	0
COL primaryName VAL Pelle Falk Krusbæk COL primaryProfession VAL actor COL id VAL nm5376943	COL primaryName VAL Jividha AsthaE COL primaryProfession VAL costume_department COL id VAL nm21959454	0
COL primaryName VAL Sophia Huybens COL primaryProfession VAL actress COL id VAL nm21957327	COL primaryName VAL Sophia Huybens COL primaryProfession VAL actress COL id VAL nm5425452	1
COL primaryName VAL Gustavo Re COL primaryProfession VAL actor COL id VAL nm0713716	COL primaryName VAL Sabah ShehataN COL primaryProfession VAL location_management COL id VAL nm21968336	0
COL primaryName VAL Robert Schimmelc COL primaryProfession VAL assistant_director-actor-producer COL id VAL nm21961192	COL primaryName VAL Harry Kurnitz COL primaryProfession VAL writer-producer-costume_designer COL id VAL nm21956135	0
COL primaryName VAL Daniel CraigH COL primaryProfession VAL cinematographer-producer-soundtrack COL id VAL nm21959213	COL primaryName VAL Paolo Villaggio COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm0897715	0
COL primaryName VAL Ashley White COL primaryProfession VAL actress COL id VAL nm21968517	COL primaryName VAL Ashley White COL primaryProfession VAL actress COL id VAL nm21968514	1
COL primaryName VAL Ivan Burlyaev COL primaryProfession VAL composer-actor-music_department COL id VAL nm0122167	COL primaryName VAL Kleer MaibaumS COL primaryProfession VAL actress COL id VAL nm21962870	0
COL primaryName VAL María Agui Carter COL primaryProfession VAL director-writer-producer COL id VAL nm3462041	COL primaryName VAL María Agui Carter COL primaryProfession VAL director-writer-producer COL id VAL nm21957645	1
COL primaryName VAL Oktay Yavuzr COL primaryProfession VAL script_department COL id VAL nm21957316	COL primaryName VAL Eugen Kelemen COL primaryProfession VAL editor-editorial_department-producer COL id VAL nm3426994	0
COL primaryName VAL Bibhutibhushan Bandyopadhyay COL primaryProfession VAL writer COL id VAL nm0051808	COL primaryName VAL Sherri Strain COL primaryProfession VAL producer-writer COL id VAL nm0833173	0
COL primaryName VAL Bhushan Kumar COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm1024685	COL primaryName VAL Mary Ann Jackson COL primaryProfession VAL actress-stunts-soundtrack COL id VAL nm0413843	0
COL primaryName VAL Charlie Roellinghoff COL primaryProfession VAL writer-actor COL id VAL nm0736365	COL primaryName VAL Isaac Sehayek COL primaryProfession VAL editor-producer-editorial_department COL id VAL nm0002925	0
COL primaryName VAL Roscoe Ails COL primaryProfession VAL actor COL id VAL nm21956208	COL primaryName VAL Bud Jamison COL primaryProfession VAL actor-soundtrack-director COL id VAL nm21967402	0
COL primaryName VAL Lieh Lo COL primaryProfession VAL actor-director-writer COL id VAL nm0516316	COL primaryName VAL Walaa Faridg COL primaryProfession VAL actress COL id VAL nm21968335	0
COL primaryName VAL Ilya Korobko COL primaryProfession VAL actor COL id VAL nm6910119	COL primaryName VAL Paul Burke COL primaryProfession VAL actor-camera_department-writer COL id VAL nm21964645	0
COL primaryName VAL Brahmanandam COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0103977	COL primaryName VAL SL Puram SadanandanW COL primaryProfession VAL writer-director COL id VAL nm21961093	0
COL primaryName VAL Matthew James Kelly COL primaryProfession VAL composer-music_department COL id VAL nm5876384	COL primaryName VAL Monty Tiwa COL primaryProfession VAL writer-director-producer COL id VAL nm1295189	0
COL primaryName VAL David Amito COL primaryProfession VAL actor-writer-producer COL id VAL nm21956218	COL primaryName VAL Jonathan Drubner COL primaryProfession VAL writer-miscellaneous-producer COL id VAL nm2217044	0
COL primaryName VAL Leigh Ann OrsiY COL primaryProfession VAL actress COL id VAL nm21966800	COL primaryName VAL Leigh Ann Orsi COL primaryProfession VAL actress COL id VAL nm0650717	1
COL primaryName VAL Angela Potrikus COL primaryProfession VAL actress COL id VAL nm6952365	COL primaryName VAL Holly Hunter COL primaryProfession VAL actress-producer-soundtrack COL id VAL nm0000456	0
COL primaryName VAL Alison Pillp COL primaryProfession VAL cinematographer-soundtrack COL id VAL nm21965055	COL primaryName VAL Marija Karan COL primaryProfession VAL actress COL id VAL nm21956111	0
COL primaryName VAL Bruce Bromberg COL primaryProfession VAL composer-soundtrack COL id VAL nm3129927	COL primaryName VAL Eric Booker COL primaryProfession VAL actor-soundtrack COL id VAL nm2321445	0
COL primaryName VAL Diana BrachoW COL primaryProfession VAL music_department COL id VAL nm21964486	COL primaryName VAL Diana Bracho COL primaryProfession VAL actress COL id VAL nm0102744	1
COL primaryName VAL Daniel WilesT COL primaryProfession VAL production_department-producer-assistant_director COL id VAL nm21965320	COL primaryName VAL Kari Foxxo COL primaryProfession VAL actress COL id VAL nm21967787	0
COL primaryName VAL Massimo Bordonaro COL primaryProfession VAL camera_department-cinematographer-sound_department COL id VAL nm4861256	COL primaryName VAL Massimo BordonaroA COL primaryProfession VAL legal-cinematographer-sound_department COL id VAL nm21965212	1
COL primaryName VAL Joaquim Nicolau COL primaryProfession VAL actor-miscellaneous-casting_director COL id VAL nm0630312	COL primaryName VAL Joaquim Nicolau COL primaryProfession VAL actor-miscellaneous-casting_director COL id VAL nm21957203	1
COL primaryName VAL Michelle Randolphs COL primaryProfession VAL actress COL id VAL nm21955666	COL primaryName VAL Max Dinero\\ COL primaryProfession VAL talent_agent COL id VAL nm21965344	0
COL primaryName VAL Matthew Amos COL primaryProfession VAL director-assistant_director-producer COL id VAL nm0025316	COL primaryName VAL Bill McLaughlin COL primaryProfession VAL actor COL id VAL nm0572279	0
COL primaryName VAL Harry GregsonWilliamsA COL primaryProfession VAL miscellaneous-music_department-soundtrack COL id VAL nm21968947	COL primaryName VAL Jack Kirby COL primaryProfession VAL writer-animation_department-miscellaneous COL id VAL nm0456158	0
COL primaryName VAL Mario Temes COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959526	COL primaryName VAL Mario Temes COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959528	1
COL primaryName VAL Lester Matthews COL primaryProfession VAL actor-soundtrack COL id VAL nm0560091	COL primaryName VAL Daniel WilesT COL primaryProfession VAL production_department-producer-assistant_director COL id VAL nm21965320	0
COL primaryName VAL Tony MartinelliY COL primaryProfession VAL editor-editorial_department COL id VAL nm21967698	COL primaryName VAL Stephen G Shank COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21969622	0
COL primaryName VAL Tom MixU COL primaryProfession VAL transportation_department-director-writer COL id VAL nm21956060	COL primaryName VAL Jake Roberts COL primaryProfession VAL actor-writer COL id VAL nm0731195	0
COL primaryName VAL Ellie Ann Fenton COL primaryProfession VAL camera_department-cinematographer-actress COL id VAL nm2363508	COL primaryName VAL Chris Roche COL primaryProfession VAL director-writer-location_management COL id VAL nm21955048	0
COL primaryName VAL Fadi Kazmuz COL primaryProfession VAL producer COL id VAL nm21969571	COL primaryName VAL Maureen Oxley COL primaryProfession VAL writer-producer COL id VAL nm8311414	0
COL primaryName VAL Harley Wood COL primaryProfession VAL actress-soundtrack COL id VAL nm21966523	COL primaryName VAL Ava Gardnerq COL primaryProfession VAL sound_department-soundtrack-stunts COL id VAL nm21956872	0
COL primaryName VAL Luciano Emmer COL primaryProfession VAL director-writer-editor COL id VAL nm0256488	COL primaryName VAL Luciano Emmer COL primaryProfession VAL director-writer-editor COL id VAL nm21960190	1
COL primaryName VAL Victoria Barkoff COL primaryProfession VAL actress COL id VAL nm21957667	COL primaryName VAL J Peverell Marley COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0549132	0
COL primaryName VAL August Thøgersen Eide COL primaryProfession VAL actor-director-writer COL id VAL nm8429504	COL primaryName VAL Luis Lucia COL primaryProfession VAL writer-director-production_manager COL id VAL nm0524551	0
COL primaryName VAL Manmohan Singh COL primaryProfession VAL cinematographer-producer-director COL id VAL nm21964299	COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm0252222	0
COL primaryName VAL Larry Fine COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm0004310	COL primaryName VAL Xavier Capellasx COL primaryProfession VAL editorial_department-music_department-soundtrack COL id VAL nm21957730	0
COL primaryName VAL Eric Belgau COL primaryProfession VAL writer-actor COL id VAL nm1925055	COL primaryName VAL Matthew James Kelly COL primaryProfession VAL composer-music_department COL id VAL nm21959846	0
COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm21965633	COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm21955408	0
COL primaryName VAL John C Broderick COL primaryProfession VAL producer-production_manager-director COL id VAL nm21961761	COL primaryName VAL Jay HickmanL COL primaryProfession VAL talent_agent-soundtrack COL id VAL nm21964239	0
COL primaryName VAL Wilford Brimley COL primaryProfession VAL actor-stunts COL id VAL nm0000979	COL primaryName VAL Wilford BrimleyR COL primaryProfession VAL actor-stunts COL id VAL nm21968025	1
COL primaryName VAL Zach Holmes COL primaryProfession VAL writer-producer-actor COL id VAL nm9301658	COL primaryName VAL Shirley Clarke COL primaryProfession VAL director-editor-producer COL id VAL nm0164999	0
COL primaryName VAL Paul Sloane COL primaryProfession VAL writer-director-producer COL id VAL nm0806061	COL primaryName VAL Julia von Frihling COL primaryProfession VAL editor COL id VAL nm0902267	0
COL primaryName VAL Edward Faulkner COL primaryProfession VAL actor-director-art_director COL id VAL nm0269067	COL primaryName VAL Edward Faulkner COL primaryProfession VAL actor-director-art_director COL id VAL nm21960806	1
COL primaryName VAL Brigitte Horney COL primaryProfession VAL actress-soundtrack COL id VAL nm0395148	COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958095	0
COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm21955747	COL primaryName VAL Raffaella De Laurentiisr COL primaryProfession VAL set_decorator-production_manager-costume_department COL id VAL nm21958077	0
COL primaryName VAL Hamdi ElMirghani COL primaryProfession VAL actor COL id VAL nm21969784	COL primaryName VAL Victoria Barkoff COL primaryProfession VAL actress COL id VAL nm21957667	0
COL primaryName VAL JunoC COL primaryProfession VAL actress COL id VAL nm21966919	COL primaryName VAL Juno COL primaryProfession VAL editorial_department COL id VAL nm21966916	1
COL primaryName VAL Anup Kumar COL primaryProfession VAL actor COL id VAL nm21966951	COL primaryName VAL Joey Jordison COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm0430259	0
COL primaryName VAL Ryan Perez COL primaryProfession VAL writer-actor-director COL id VAL nm21967183	COL primaryName VAL Nadir AlievB COL primaryProfession VAL producer COL id VAL nm21958320	0
COL primaryName VAL Frank Qutuq Irelan COL primaryProfession VAL actor COL id VAL nm4381033	COL primaryName VAL Frank Qutuq Irelanv COL primaryProfession VAL animation_department COL id VAL nm21958695	1
COL primaryName VAL Alan Tripney COL primaryProfession VAL actor COL id VAL nm21969139	COL primaryName VAL Alan Tripney COL primaryProfession VAL actor COL id VAL nm2299464	1
COL primaryName VAL David Pierce COL primaryProfession VAL actor-writer-assistant_director COL id VAL nm21961554	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actor COL id VAL nm21968339	0
COL primaryName VAL Brock England COL primaryProfession VAL actor COL id VAL nm2932230	COL primaryName VAL Frank Byersa COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	0
COL primaryName VAL Ali Azads COL primaryProfession VAL actor COL id VAL nm21961481	COL primaryName VAL Fausto Tozzi COL primaryProfession VAL actor-writer-assistant_director COL id VAL nm0870362	0
COL primaryName VAL Kat Kairo COL primaryProfession VAL make_up_department COL id VAL nm1870199	COL primaryName VAL Carlo Rota COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0744690	0
COL primaryName VAL Andrew GothardW COL primaryProfession VAL actor COL id VAL nm21964942	COL primaryName VAL Andrew Gothardi COL primaryProfession VAL actor COL id VAL nm21964945	1
COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm21956864	COL primaryName VAL Alexis C Martino COL primaryProfession VAL actress COL id VAL nm5771589	1
COL primaryName VAL Mike Deisinger COL primaryProfession VAL editorial_department-editor-director COL id VAL nm21960664	COL primaryName VAL Julia von FrihlingE COL primaryProfession VAL editor COL id VAL nm21963300	0
COL primaryName VAL Ethan Erickson COL primaryProfession VAL actor COL id VAL nm0004899	COL primaryName VAL Meng Hua Ho COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21958235	0
COL primaryName VAL Mia RyderM COL primaryProfession VAL costume_designer COL id VAL nm21963327	COL primaryName VAL Gangapada Basu COL primaryProfession VAL actor COL id VAL nm21966948	0
